community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title,url
8.5,Great,"Set against the backdrop of the American Revolution in the late 18th century, Assassin's Creed III introduces a new hero, Ratohnhaké:ton, of Native American and English heritage. Adopting the name Connor, he becomes the new voice for justice in the ancient war between the Assassins and Templars. Players become an Assassin in the war for liberty against ruthless tyranny in the most stylized and fluid combat experiences in the franchise to date. Assassin's Creed III spans the Revolutionary War, taking gamers from the vibrant, untamed frontier to bustling colonial towns and the intense, chaotic battlefields where George Washington's Continental Army clashed with the imposing British Army.","Ubisoft Montreal, Ubisoft Annecy",Action,8.6,Great,PC Wii U PS3 Xbox 360,,Ubisoft,M for Mature,"Blood, Intense Violence, Sexual Themes, Strong Language","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/rise-of-the-tomb-raider/pc-20020150,http://www.ign.com/games/assassins-creed-black-flag/pc-159976,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","November 23, 2012",http://www.ign.com/articles/2012/11/23/assassins-creed-3-pc-review,Assassin's Creed III,http://www.ign.com/games/assassins-creed-iii/pc-119437
6.4,Okay,Chasing Aurora is an aerial action game that is set in the thin air of the Alps. It is a 2D open world action game featuring physics-based flight and air combat.,Broken Rules,Action,6.0,Okay,Wii U,,Broken Rules,RP for Rating Pending,,"http://www.ign.com/games/batman-arkham-origins/wii-u-165719,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-u-20041229,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker-hd/wii-u-158647,http://www.ign.com/games/batman-arkham-origins/wii-u-165719,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-u-20041229,http://www.ign.com/games/mass-effect-3/wii-u-135743","November 18, 2012",http://www.ign.com/articles/2012/11/22/chasing-aurora-review,Chasing Aurora,http://www.ign.com/games/chasing-aurora/wii-u-135575
8.4,Great,"In the Adventure Time video game, based on the hit Cartoon Network series, Finn and Jake wake up one morning to find their trash stolen by the Ice King!  Jake couldn't care less about half-eaten bananas, crumpled up burrito wrappers, and old chicken diapers -- but when they find out the Ice King is using their stolen goods to construct a Garbage Princess, the heroes embark on a fantastical adventure to teach him a lesson!  Journey through the Land of Ooo in an offbeat adventure and discover perilous dungeons and unimaginable treasures, while playing as Finn and Jake in a unique action-adventure experience.",WayForward Technologies,Adventure,8.5,Great,3DS NDS,,D3 Publisher,E10+ for Everyone 10 and older,"Animated Blood, Cartoon Violence, Comic Mischief","http://www.ign.com/games/the-legend-of-zelda-majoras-mask-3d/3ds-20027281,http://www.ign.com/games/the-legend-of-zelda-tri-force-heroes/3ds-20038877,http://www.ign.com/games/harvest-moon-hajimari-no-daichi/3ds-120299,http://www.ign.com/games/pokemon-sun-version/3ds-20050014,http://www.ign.com/games/pokemon-moon-version/3ds-20050016,http://www.ign.com/games/pokemon-red-version/3ds-20045928","November 20, 2012",http://www.ign.com/articles/2012/11/22/adventure-time-hey-ice-king-whyd-you-steal-our-garbage-review,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?,http://www.ign.com/games/adventure-time-hey-ice-king-whyd-you-steal-our-garbage/3ds-135984
8.0,Great,Take it to the house with the '013 edition of EA Sports' football franchise.,EA Tiburon,Sports,8.3,Great,Wii PS3 Wii U Vita Xbox 360,49.99 USD,Electronic Arts,E for Everyone,No Descriptors,"http://www.ign.com/games/wii-sports/wii-826987,http://www.ign.com/games/wii-sports-resort/wii-14266992,http://www.ign.com/games/fifa-2013/wii-115690,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155","August 28, 2012",http://www.ign.com/articles/2012/11/21/madden-nfl-13-wii-u-review,Madden NFL 13,http://www.ign.com/games/madden-nfl-2013/wii-128099
8.5,Great,"Warriors Orochi 3 Hyper combines the much loved heroes of the Dynasty Warriors and Samurai Warriors series in a story that also features characters from Ninja Gaiden, Warriors: Legends of Troy, Bladestorm, Trinity: Souls of Zill O'll, Dead or Alive and a new character made specifically for Warriors Orochi 3 Hyper!

Years after the battle against Orochi, the Serpent King, the heroes of the Three Kingdoms and the Warring States struggle to seize control of the new universe they were thrown into when a new threat arises. A terrible and colossal monster, resembling a serpent with eight heads, casts its shadow across the land and defeats most of the brave warriors.

The ones that survived, assisted by the mysterious Kaguya, travel back through time to save fallen warriors and forge new alliances, collect powerful weapons and build an army so they can have a chance to defeat the terrible Hydra.",Omega Force,Action,7.0,Good,Wii U,,Koei,T for Teen,"Mild Language, Suggestive Themes, Use of Alcohol and Tobacco, Violence","http://www.ign.com/games/batman-arkham-origins/wii-u-165719,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-u-20041229,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker-hd/wii-u-158647,http://www.ign.com/games/batman-arkham-origins/wii-u-165719,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-u-20041229,http://www.ign.com/games/mass-effect-3/wii-u-135743","November 18, 2012",http://www.ign.com/articles/2012/11/29/warriors-orochi-3-hyper-review,Warriors Orochi 3 Hyper,http://www.ign.com/games/warriors-orochi-3-hyper/wii-u-142961
8.1,Great,"Transformers Prime: The Game is based on the hit animated TV series. Help Optimus Prime and the Autobots join forces with human friends Jack, Miko and Raf to save the Earth from Megatron and his new secret weapon. Play as one of your favorite Autobot characters including Bumblebee and Bulkhead as you battle through unique vistas around the world to help defeat the Decepticons. Along the way, gamers cultivate friendships with Jack, Miko and Raf -- the human characters from the show -- as Team Prime sets out to protect mankind and eliminate the Decepticons once and for all. Continue the battle against your friends in intense multiplayer modes that allow fans to choose from 11 different Transformers characters from both factions.",Now Production,Action,7.8,Good,Wii U NDS 3DS Wii,49.99 USD,Activision,E10+ for Everyone 10 and older,Fantasy Violence,"http://www.ign.com/games/batman-arkham-origins/wii-u-165719,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-u-20041229,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker-hd/wii-u-158647,http://www.ign.com/games/batman-arkham-origins/wii-u-165719,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-u-20041229,http://www.ign.com/games/mass-effect-3/wii-u-135743","November 18, 2012",http://www.ign.com/articles/2012/11/28/transformers-prime-the-game-wii-u-review,Transformers Prime,http://www.ign.com/games/transformers-prime/wii-u-136308
5.6,Mediocre,Skylanders Battlegrounds is real-time arena combat game that focuses on the Skylanders characters battling it out against swarms of enemies.,Vicarious Visions,Action,6.6,Okay,iPhone,49.99 USD,Activision,E for Everyone,No Descriptors,"http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/disney-infinity-3/iphone-20036726,http://www.ign.com/games/the-lego-movie-videogame/iphone-20030673,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119","November 21, 2012",http://www.ign.com/articles/2012/11/28/skylanders-battlegrounds-review,Skylanders Battlegrounds,http://www.ign.com/games/skylanders-battlegrounds/iphone-146163
,,"Rage of the Gladiator is a fantasy fighting game. You control a gladiator, fighting for your life in an arena. Armed with your magical warhammer and a trusty shield, you must defeat fantastic bosses including a Chimera, Beholder, and a Dragon. The game is set in first-person perspective.

In Rage of the Gladiator, each boss has unique abilities and powers that you need to pay close attention to. Exploit the weakness of each enemy by jumping, dodging, or shield blocking with the proper timing and agility. Then unleash your rage by brutally pounding your enemy with your warhammer and bashing them with your shield, and you will triumph.

Fully re-mastered for mobile devices, this version of Rage of the Gladiator offers stunning new 3D graphics, a new armory to customize your character, and a beautifully rendered introductory storyline to make a tactical gladiator fighting experience unseen on touch devices.","Gamelion Studios, Ghostfire Games","First-Person, Action",7.6,Good,iPhone Wii Android 3DS,0.99 USD,Gamelion Studios,T for Teen,"Alcohol Reference, Animated Blood, Violence","http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/disney-infinity-3/iphone-20036726,http://www.ign.com/games/the-lego-movie-videogame/iphone-20030673,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119","November 21, 2012",http://www.ign.com/articles/2012/11/28/rage-of-the-gladiator-ios-review,Rage of the Gladiator,http://www.ign.com/games/rage-of-the-gladiator-2010/iphone-146969
6.5,Okay,"FIFA Soccer 13 features three new ways to play that bring players of all abilities together. Families can play together in Co-op Mode, where one player manages and up to four others play. Team Management Control features interactive radar to send players on supporting runs, attacking or defensive, and touch screen control to change tactics, formations or subs on the fly. Experience the thrill of managing your favorite football club in Manage Match, directing players from the sidelines and even giving half-time talks. View a statistical analysis of the match and any player at any time, enabling you to make informed decisions. Plus, connect and interact with friends like no other FIFA title. See your friends online and invite them to play, or message them in real time using touch screen typing.

FIFA Soccer 13 features innovations utilizing the Wii U GamePad that immerse players in the action on the pitch. Gamers can lift and look through the GamePad touch screen to aim the ball on set pieces and penalty kicks, then put the perfect curve on a shot and let it fly. Shake the GamePad to activate Touch Screen Shooting, removing the element of hit and hope, and allowing for pinpoint accuracy.",EA Canada,Sports,6.0,Okay,Wii U PS3 PC Xbox 360 iPad 3DS Vita iPhone Wii Android PSP,,Electronic Arts,E for Everyone,No Descriptors,"http://www.ign.com/games/wii-fit-u/wii-u-135738,http://www.ign.com/games/madden-nfl-2013/wii-u-110858,http://www.ign.com/games/mario-tennis-ultra-smash/wii-u-20038885,http://www.ign.com/games/batman-arkham-origins/wii-u-165719,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-u-20041229,http://www.ign.com/games/mass-effect-3/wii-u-135743","November 13, 2012",http://www.ign.com/articles/2012/11/27/fifa-13-wii-u-review,FIFA Soccer 13,http://www.ign.com/games/fifa-2013/wii-u-136146
7.5,Good,"Family Guy: Back to the Multiverse utilizes the talented voice cast and writers, authentic humor and subversive spirit of the Family Guy series, giving fans a whole new way to interact with their favorite show. The game features a completely original story that sends the guys back through the Multiverse on a mission to stop Bertram. The game also featuers extra challenge levels, multiplayer maps, costumes and unlockable characters as well as a co-op mode.",Heavy Iron Studios,Adventure,6.0,Okay,Xbox 360 PS3,59.99 USD,Activision,M for Mature,"Blood, Mature Humor, Sexual Themes, Use of Drugs, Violence","http://www.ign.com/games/life-is-strange-episode-4/xbox-360-20031276,http://www.ign.com/games/the-walking-dead-the-game/xbox-360-100888,http://www.ign.com/games/life-is-strange-episode-5/xbox-360-20031282,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563","November 20, 2012",http://www.ign.com/articles/2012/11/27/family-guy-back-to-the-multiverse-review,Family Guy: Back to the Multiverse,http://www.ign.com/games/family-guy-back-to-the-multiverse/xbox-360-133934
7.3,Good,"Family Guy: Back to the Multiverse utilizes the talented voice cast and writers, authentic humor and subversive spirit of the Family Guy series, giving fans a whole new way to interact with their favorite show. The game features a completely original story that sends the guys back through the Multiverse on a mission to stop Bertram. The game also featuers extra challenge levels, multiplayer maps, costumes and unlockable characters as well as a co-op mode.",Heavy Iron Studios,Adventure,6.0,Okay,PS3 Xbox 360,59.99 USD,Activision,M for Mature,"Blood, Mature Humor, Sexual Themes, Use of Drugs, Violence","http://www.ign.com/games/life-is-strange-episode-4/ps3-20031274,http://www.ign.com/games/the-walking-dead-the-game/ps3-100887,http://www.ign.com/games/life-is-strange-episode-5/ps3-20031280,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419","November 20, 2012",http://www.ign.com/articles/2012/11/27/family-guy-back-to-the-multiverse-review,Family Guy: Back to the Multiverse,http://www.ign.com/games/family-guy-back-to-the-multiverse/ps3-133931
7.6,Good,"Congratulations on your new Little Inferno Entertainment Fireplace! Throw your toys into your fire, and play with them as they burn. Stay warm in there. It's getting cold outside!

Burn flaming logs, screaming robots, credit cards, batteries, exploding fish, unstable nuclear devices, and tiny galaxies in Little Inferno. This is the debut project from Tomorrow Corporation, a company whose founding staff include creative minds behind Henry Hatsworth and World of Goo. It's an adventure that takes place almost entirely in front of a fireplace -- about looking up-up-up out of the chimney, and the cold world just on the other side of the wall.",Tomorrow Corporation,Puzzle,5.0,Mediocre,PC iPhone iPad Wii U Mac Linux Switch,,Tomorrow Corporation,T for Teen,,"http://www.ign.com/games/the-witness/pc-23509,http://www.ign.com/games/valiant-hearts-the-great-war/pc-20005430,http://www.ign.com/games/never-alone/pc-20017754,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","November 19, 2012",http://www.ign.com/articles/2012/11/26/little-inferno-pc-review,Little Inferno,http://www.ign.com/games/little-inferno/pc-136966
8.1,Great,"Congratulations on your new Little Inferno Entertainment Fireplace! Throw your toys into your fire, and play with them as they burn. Stay warm in there. It's getting cold outside!

Burn flaming logs, screaming robots, credit cards, batteries, exploding fish, unstable nuclear devices, and tiny galaxies in Little Inferno. This is the debut project from Tomorrow Corporation, a company whose founding staff include creative minds behind Henry Hatsworth and World of Goo. It's an adventure that takes place almost entirely in front of a fireplace -- about looking up-up-up out of the chimney, and the cold world just on the other side of the wall.",Tomorrow Corporation,Puzzle,5.0,Mediocre,Wii U iPhone iPad PC Mac Linux Switch,,Tomorrow Corporation,T for Teen,,"http://www.ign.com/games/never-alone/wii-u-20033794,http://www.ign.com/games/captain-toad-treasure-tracker/wii-u-20019849,http://www.ign.com/games/mario-vs-donkey-kong-2015/wii-u-20019889,http://www.ign.com/games/batman-arkham-origins/wii-u-165719,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-u-20041229,http://www.ign.com/games/mass-effect-3/wii-u-135743","November 18, 2012",http://www.ign.com/articles/2012/11/26/little-inferno-pc-review,Little Inferno,http://www.ign.com/games/little-inferno/wii-u-137620
9.3,Amazing,"The living will have to survive amongst the dead in this game based on The Walking Dead, the widely acclaimed comic book series and television series. Across five dark and emotional episodes of gameplay, every decision and action you take can result in the entire story of the game changing around you.

Play as Lee Everett, a convicted criminal, who has been given a second chance at life in a world devastated by the undead. With corpses returning to life and survivors stopping at nothing to maintain their own safety, protecting an orphaned girl named Clementine may offer him redemption in a world gone to hell.

This Game of the Year Edition includes all five chapters of the award-winning first season of The Walking Dead, plus the 400 Days bonus story chapter. Also featured are download access to the original game soundtrack and behind-the-scenes video.",Telltale Games,Adventure,9.3,Amazing,PS3 PC Xbox 360,,Telltale Games,M for Mature,"Blood and Gore, Drug Reference, Intense Violence, Sexual Themes, Strong Language","http://www.ign.com/games/life-is-strange-episode-4/ps3-20031274,http://www.ign.com/games/the-walking-dead-the-game/ps3-100887,http://www.ign.com/games/life-is-strange-episode-5/ps3-20031280,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419","November 19, 2013",http://www.ign.com/articles/2012/12/12/the-walking-dead-the-game-review,The Walking Dead -- Game of the Year Edition,http://www.ign.com/games/the-walking-dead-game-of-the-year-edition/ps3-20008043
8.9,Great,"The living will have to survive amongst the dead in this game based on The Walking Dead, the widely acclaimed comic book series and television series. Across five dark and emotional episodes of gameplay, every decision and action you take can result in the entire story of the game changing around you.

Play as Lee Everett, a convicted criminal, who has been given a second chance at life in a world devastated by the undead. With corpses returning to life and survivors stopping at nothing to maintain their own safety, protecting an orphaned girl named Clementine may offer him redemption in a world gone to hell.

This Game of the Year Edition includes all five chapters of the award-winning first season of The Walking Dead, plus the 400 Days bonus story chapter. Also featured are download access to the original game soundtrack and behind-the-scenes video.",Telltale Games,Adventure,9.3,Amazing,Xbox 360 PC PS3,,Telltale Games,M for Mature,"Blood and Gore, Drug Reference, Intense Violence, Sexual Themes, Strong Language","http://www.ign.com/games/life-is-strange-episode-4/xbox-360-20031276,http://www.ign.com/games/the-walking-dead-the-game/xbox-360-100888,http://www.ign.com/games/life-is-strange-episode-5/xbox-360-20031282,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563","November 19, 2013",http://www.ign.com/articles/2012/12/12/the-walking-dead-the-game-review,The Walking Dead -- Game of the Year Edition,http://www.ign.com/games/the-walking-dead-game-of-the-year-edition/xbox-360-20008042
9.3,Amazing,"The living will have to survive amongst the dead in this game based on The Walking Dead, the widely acclaimed comic book series and television series. Across five dark and emotional episodes of gameplay, every decision and action you take can result in the entire story of the game changing around you.

Play as Lee Everett, a convicted criminal, who has been given a second chance at life in a world devastated by the undead. With corpses returning to life and survivors stopping at nothing to maintain their own safety, protecting an orphaned girl named Clementine may offer him redemption in a world gone to hell.",Telltale Games,Adventure,9.3,Amazing,iPad iPhone Mac Ouya PS4 Vita Xbox One PS3 Xbox 360 PC Fire TV,,Telltale Games,M for Mature,"Blood and Gore, Drug Reference, Intense Violence, Sexual Themes, Strong Language","http://www.ign.com/games/the-walking-dead-season-1-episode-1/ipad-135867,http://www.ign.com/games/the-walking-dead-season-1-episode-2/ipad-135833,http://www.ign.com/games/the-walking-dead-season-1-episode-3/ipad-135871,http://www.ign.com/games/the-witness/ipad-23514,http://www.ign.com/games/hearthstone-heroes-of-warcraft/ipad-163238,http://www.ign.com/games/star-wars-knights-of-the-old-republic/ipad-20000095","July 26, 2012 [Episode 1 Launch]",http://www.ign.com/articles/2012/12/12/the-walking-dead-the-game-review,The Walking Dead: A Telltale Game Series -- Season One,http://www.ign.com/games/the-walking-dead-the-game/ipad-100886
7.9,Good,"Help John Gore fight his way through sunny lakes, graveyards and freezing plains into a stormy forest where the legendary Metusalem has brought to life murderous chefs, giant lumberjacks, killer penguins, a single moose, three hundred rabbits and the entire undead army of the Cossack General.",Mountain Sheep,Shooter,9.1,Amazing,iPhone,1.99 USD,Mountain Sheep,,,"http://www.ign.com/games/modern-combat-5/iphone-20000431,http://www.ign.com/games/nova-2-near-orbit-vanguard-alliance/iphone-88588,http://www.ign.com/games/alien-shooter/iphone-20038105,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119","December 6, 2012",http://www.ign.com/articles/2012/12/12/minigore-2-zombies-review,Minigore 2: Zombies,http://www.ign.com/games/minigore-2-zombies/iphone-149695
7.8,Good,"The government is attempting to silence the kids of Tokyo, but with their Overdrive Magnetic-Motor Skating Shoes, the cops will have to catch 'em first. The Jet Set Radio program keeps the kids unified and inspired to fight for their rights of expression, which includes graffiti art. Grab your spray cans and design your own piece on one of the immense walls in the 3D, interactive city. You might be forced to protect your territory from adversaries that want to take over your neighborhood. Join up with like-minded hip individuals that will help you keep your area the way you want it. The cops will be after you too, so you'll have to be quick. The 10 cartoon-style characters are pumped up with polygons so they come alive in 3D. Uniqueness is key to these kids and each character stands apart with exclusive abilities and style. They like to show off too, and with 18 missions, there's plenty of time to impress. It's fast, it's fun, and it's definitely funky.","Smilebit, BlitWorks",Action,5.6,Mediocre,iPhone Vita Xbox 360 PS3 PC Android DC GBA,,SEGA,T for Teen,"Animated Violence, Mild Language","http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/disney-infinity-3/iphone-20036726,http://www.ign.com/games/the-lego-movie-videogame/iphone-20030673,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119","November 29, 2012",http://www.ign.com/articles/2012/12/12/jet-set-radio-review-ios,Jet Set Radio,http://www.ign.com/games/jet-set-radio/iphone-138175
7.0,Good,"In Forge, a malicious being named The Devourer has swallowed the great pantheon of gods. Seeking escape, the trapped gods have deceptively turned great warriors into zealous adherents and placed them on a faceless world called Forge, where every champion's death feeds the immortals power. Choosing one of five unique warrior classes, the player must battle head-to-head against others in a bid to free their god from the clutches of The Devourer. Armed with a set of powerful and unique abilities as well as a mystical and deadly ally, each warrior must overcome the varied challenges of Forge where every victory is a sacrifice and every sacrifice brings them one step closer to freedom.",Dark Vale Games,"First-Person, Shooter",7.0,Good,PC,19.99 USD,Dark Vale Games,T for Teen,"Violence, Blood","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","December 4, 2012",http://www.ign.com/articles/2012/12/12/forge-review,Forge,http://www.ign.com/games/forge/pc-136254
5.7,Mediocre,"In this Nancy Drew adventure, fear lingers in a remote laboratory after a physicist's suspicious demise. A police investigation has resulted in nothing except a case as cold as the secretive personalities and steel walls that enshroud the top-secret Tesla-inspired facility. That's why the lab owner has asked you, as Detective Nancy Drew, to expose the terrifying truth about The Deadly Device!",Her Interactive,Adventure,6.8,Okay,PC Mac,19.99 USD,Her Interactive,E10+ for Everyone 10 and older,Mild Violence,"http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","October 23, 2012",http://www.ign.com/articles/2012/12/11/nancy-drew-the-deadly-device-review,Nancy Drew: The Deadly Device,http://www.ign.com/games/nancy-drew-the-deadly-device/pc-145847
8.1,Great,"In a world overrun with the Dead, you have survived ... but for how long? Into the Dead throws you into the gruesome world of the zombie apocalypse where there are no second chances. Do what you have to in order to stay alive, keep moving as fast as you can, and protect yourself by any means necessary. When the Dead are rising, run!",PikPok,Action,7.0,Good,iPhone,,PikPok,,,"http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/disney-infinity-3/iphone-20036726,http://www.ign.com/games/the-lego-movie-videogame/iphone-20030673,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119","December 6, 2012",http://www.ign.com/articles/2012/12/10/into-the-dead-review,Into the Dead,http://www.ign.com/games/into-the-dead/iphone-149569
8.1,Great,"Just Dance 4 features more than 40 new tracks, ranging from chart-topping Billboard hits to classic dance party tracks. Whether it's pop, Hip-Hop, rock, R&B, country or funk, there is something for everyone to dance to.

The Wii U version introduces up to 5-player gameplay with an exclusive Puppet Master Mode. The Puppet Master Mode allows the player operating the new Wii U GamePad to switch dance routines that are being performed by the four other players in real-time. In this mode, the operator has the power to create choreographies and choose playlists for the other players to follow. In addition, the operator also has the ability to write on-screen live dedications and take pictures and videos of the best dance moments to share online!","Ubisoft Paris, Ubisoft Reflections",Music,5.3,Mediocre,Wii U Wii PS3 Xbox 360,,Ubisoft,E10+ for Everyone 10 and older,"Comic Mischief, Lyrics","http://www.ign.com/games/guitar-hero-live/wii-u-20034585,http://www.ign.com/games/just-dance-2017/wii-u-20054817,http://www.ign.com/games/just-dance-2015/wii-u-20019776,http://www.ign.com/games/batman-arkham-origins/wii-u-165719,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-u-20041229,http://www.ign.com/games/mass-effect-3/wii-u-135743","November 18, 2012",http://www.ign.com/articles/2012/12/10/just-dance-4-wii-u-review,Just Dance 4,http://www.ign.com/games/just-dance-4/wii-u-135665
6.9,Okay,"Grab your friends and get ready to head back to Pandora! What starts off as a relaxing hunting expedition with Sir Hammerlock soon takes a sinister turn as our Vault Hunters stumble across a new villain intent on restoring the legacy of Handsome Jack. Irresistible new loot, memorable new quests, a variety of challenging and exotic new enemies, a new vehicle and more await players as they fight their way through the never-before-seen lands of Aegrus to give this evil-doer the old one-two!",Gearbox Software,"First-Person, Shooter",6.9,Okay,PC PS3 Xbox 360,9.99 USD,2K Games,M for Mature,"Blood and Gore, Intense Violence, Language, Sexual Themes, Use of Alcohol","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/dark-souls-3/pc-20038753,http://www.ign.com/games/nier-automata/pc-20057489,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","January 15, 2013",http://www.ign.com/articles/2013/01/15/borderlands-2-sir-hammerlocks-big-game-hunt-review,Borderlands 2: Sir Hammerlock's Big Game Hunt,http://www.ign.com/games/borderlands-2-hammerlocks-big-game-hunt/pc-150514
7.5,Good,"Grab your friends and get ready to head back to Pandora! What starts off as a relaxing hunting expedition with Sir Hammerlock soon takes a sinister turn as our Vault Hunters stumble across a new villain intent on restoring the legacy of Handsome Jack. Irresistible new loot, memorable new quests, a variety of challenging and exotic new enemies, a new vehicle and more await players as they fight their way through the never-before-seen lands of Aegrus to give this evil-doer the old one-two!",Gearbox Software,"First-Person, Shooter",6.9,Okay,PS3 Xbox 360 PC,9.99 USD,2K Games,M for Mature,"Blood and Gore, Intense Violence, Language, Sexual Themes, Use of Alcohol","http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/ps3-20007854,http://www.ign.com/games/far-cry-4/ps3-20018319,http://www.ign.com/games/dust-514/ps3-27062,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/ps3-20007854,http://www.ign.com/games/the-witch-and-the-hundred-knights-nis/ps3-118900,http://www.ign.com/games/borderlands-2/ps3-94189,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419","January 15, 2013",http://www.ign.com/articles/2013/01/15/borderlands-2-sir-hammerlocks-big-game-hunt-review,Borderlands 2: Sir Hammerlock's Big Game Hunt,http://www.ign.com/games/borderlands-2-hammerlocks-big-game-hunt/ps3-150510
