community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
6.6,Okay,"An RPG/card-battling incarnation of the

series of games based on the the popular manga/anime franchise. The Millennium Puzzle is missing and you must help Yugi find it and reclaim his ability to become Yami Yugi. It appears that Reshef, the Dark Being, is behind the mysterious events and plans to shroud the world in darkness. Embark on a dueling adventure with Yugi and Joey to save the planet from Reshef.",Konami,Card,5.5,Mediocre,GBA,19.99 USD,Konami,E for Everyone,Mild Fantasy Violence,"http://www.ign.com/games/yu-gi-oh-the-eternal-duelist-soul/gba-492362,http://www.ign.com/games/yu-gi-oh-worldwide-edition-stairway-to-the-destined-duel/gba-499294,http://www.ign.com/games/yu-gi-oh-ultimate-masters-world-championship-tournament-2006/gba-811362,http://www.ign.com/games/yu-gi-oh-world-championship-tournament-2004/gba-620297,http://www.ign.com/games/yu-gi-oh-7-trials-to-glory-world-championship-tournament-2005/gba-724305,http://www.ign.com/games/duel-masters-kaijudo-showdown/gba-698245,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","June 29, 2004",http://gameboy.ign.com/articles/538/538122p1.html,Yu-Gi-Oh! Reshef of Destruction
7.6,Good,"A peacful town finds itself victim to extreme violence and unrest. Gangs are spreading fear and tyranny among the townspeople, while the government is supressing justice with a brutal hand. A lone warrior arrives with the ability to change the town's destiny. Experience life as a Samurai in feudal Japan and battle to save the town of Amahara and employ traditional Samurai techniques with realistic sword fighting: acrobatic ninja style, quick slash, twin swords and more. The game features more than 60 swords to battle with, multiple endings based on players decisions -- help free the innocent or join the corrupt, and tons of special moves to take over your enemy.",Acquire,"Third-Person, Action",6.0,Okay,PS2 PSP,34.99 USD,Capcom,M for Mature,"Blood, Strong Language, Violence","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","July 6, 2004",http://ps2.ign.com/articles/527/527960p1.html,Way of the Samurai 2
5.8,Mediocre,"Mike Lowrey and Marcus Burnett of the Tactical Narcotics Team are back and oh so bad. Featuring all the fast pace and all-out action of the movie, it's your job to ensure that these TNT cops are not DOA! Somewhere on the streets of Miami, something is going down which must be stopped. You can play as either Mike or Marcus in first or third-person viewpoints, making your way through 15 stages of fast paced, all-action gameplay, with gameplay featuring multiple mission objectives. In addition to a variety of weapons, destructible environments, and changing playstyles, the game features a Bad Boy rating system, where you are rewarded for your actions and achievements. Play the perfect cop or be a Bad Boy. What are YOU gonna do?",Blitz Games,"Third-Person, Action",4.8,Bad,PC,,,M for Mature,"Blood, Drug Reference, Sexual Themes, Strong Language, Violence","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Europe only,http://pc.ign.com/articles/527/527504p1.html,Bad Boys II
8.5,Great,"The Insulated Armor will make you impervious to electricity - don't even try to fight without it. Create-A-Spider lets you equip Spidey with the right tools for the right job by mixing and matching suits and powers. And Spidey's got a brand new bag of tricks, including Ice and Taser-Webbing! You don't just play it... you live it.",Treyarch,"Third-Person, Action",8.8,Great,GCN Cell Cell PSP NDS Cell PC Cell Cell NNG GBA PC PS2 Mac Xbox,19.99 USD,Activision,T for Teen,Violence,"http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","June 28, 2004",http://cube.ign.com/articles/527/527188p1.html,Spider-Man 2
8.7,Great,"The follow-up to the blockbuster

movie brings with it a follow-up to the blockbuster game,

. The menacing Dr. Octopus has put NYC in crisis again, but the webslinger is older, wiser and more in command of his powers now. In keeping with the more in-control Spider-Man, the game's controls have been beefed up considerably to allow never-before-seen moves and amazing agility in a fully-explorable 3D world that takes the popular ""sandbox"" concept of games like

and

and allows Spidey to take on missions and challenges all across the city as he and his spider-senses see best.",Treyarch,"Third-Person, Action",9.0,Amazing,Xbox Cell Cell PSP NDS Cell Cell PC Cell GCN NNG GBA PC PS2 Mac,19.99 USD,Activision,T for Teen,Violence,"http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","June 28, 2004",http://xbox.ign.com/articles/527/527076p1.html,Spider-Man 2
8.6,Great,"The follow-up to the blockbuster

movie brings with it a follow-up to the blockbuster game,

. The menacing Dr. Octopus has put NYC in crisis again, but the webslinger is older, wiser and more in command of his powers now. In keeping with the more in-control Spider-Man, the game's controls have been beefed up considerably to allow never-before-seen moves and amazing agility in a fully-explorable 3D world that takes the popular ""sandbox"" concept of games like

and

and allows Spidey to take on missions and challenges all across the city as he and his spider-senses see best.",Treyarch,"Third-Person, Action",8.8,Great,PS2 Cell Cell PSP NDS Cell PC Cell Cell GCN NNG GBA PC Mac Xbox,19.99 USD,Activision,T for Teen,Violence,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","June 28, 2004",http://ps2.ign.com/articles/527/527185p1.html,Spider-Man 2
7.8,Good,"This RTS challenges players in a race to acquire energy and create new homes for themselves in a newly discovered galaxy. Featuring strategic terraforming to acquire resources, the game lets players manipulate the landscape to extract energy, expand a civilization base, increase covered territory and limit opponent options.",KD Labs,"Real-Time, Strategy",8.0,Great,PC,14.99 USD,1C Company,E for Everyone,Fantasy Violence,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Jun 29, 2004",http://pc.ign.com/articles/527/527255p1.html,Perimeter
8.4,Great,"Soldiers is a third-person tactical action game that plays out like a blockbuster war movie.Based around the exploits of World War II, players control specialized units from Allied, German and Russian campaigns. Pitching the player headlong into the war-torn battlegrounds of Europe, gameplay delivers extremely realistic yet explosive combat scenarios. You take control of a small group of soldiers primarily engaged against overwhelming odds requiring stealth, guile, speed and aggression.  Mission objectives include blowing railway tracks, kidnapping enemy officers, destroying convoys.",Best Way,"Real-Time, Strategy",8.5,Great,PC,14.99 USD,"Codemasters, 1C Company",T for Teen,"Blood, Violence","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Jun 29, 2004",http://pc.ign.com/articles/526/526926p1.html,Soldiers: Heroes of World War II
,,,Lightplay,Action,8.0,Great,Cell,,Airborne,,,"http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Jun 22, 2004",http://wireless.ign.com/articles/526/526532p1.html,Dual Threat
7.0,Good,,Sorrent,Racing,8.0,Great,Cell PS2 GCN Xbox NNG PC GBA PC,,"Sorrent, Atari",,,"http://www.ign.com/games/the-fast-and-the-furious/cell-820562,http://www.ign.com/games/ivan-ironman-stewarts-super-off-road-3d/cell-728157,http://www.ign.com/games/ihra-drag-racing-multiplayer-142885/cell-574458,http://www.ign.com/games/tank-racer/cell-757425,http://www.ign.com/games/bubble-town-2/cell-41687,http://www.ign.com/games/frogger-puzzle/cell-781414,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Jun 23, 2004",http://wireless.ign.com/articles/526/526066p1.html,Driver 3
,,,Macrospace,Action,7.5,Good,Cell,,Macrospace,,,"http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Jun 18, 2004",http://wireless.ign.com/articles/535/535334p1.html,Tom and Jerry: Cheese Chase
6.6,Okay,"As night descends over New York City, Peter Parker is reminded of his great responsibility to help his fellow citizens. But while it's one thing for a man with ""spider sense"" to thwart petty criminals -- it's another story to take on a sinister villain bent on your destruction! After a failed experiment turns Dr. Otto Octavius (aka Doc Ock) into a monster, the egomaniacal scientist will stop at nothing until he exacts the ultimate revenge on the one he holds responsible for humiliating him: Spider-Man. Join Spidey, Aunt May, Harry Osborne, and Mary Jane in this action-packed title that blends 2D and 3D gaming in brilliant cinematic detail.",Backbone Entertainment,Action,7.1,Good,NNG Cell Cell PSP NDS Cell PC Cell Cell GCN GBA PC PS2 Mac Xbox,19.99 USD,Activision,T for Teen,Mild Violence,"http://www.ign.com/games/operation-shadow/nng-616991,http://www.ign.com/games/tomb-raider-featuring-lara-croft/nng-573370,http://www.ign.com/games/alien-front/nng-656086,http://www.ign.com/games/operation-shadow/nng-616991,http://www.ign.com/games/tomb-raider-featuring-lara-croft/nng-573370,http://www.ign.com/games/tom-clancys-splinter-cell-chaos-theory/nng-692609,http://www.ign.com/games/operation-shadow/nng-616991,http://www.ign.com/games/the-king-of-fighters-extreme/nng-682883,http://www.ign.com/games/hooked-on-creatures-of-the-deep/nng-827268","July 06, 2004",http://ngage.ign.com/articles/535/535374p1.html,Spider-Man 2
8.0,Great,"Intelligence agencies are mentioning an increase in terrorist activity in every nook and cranny of the planet. The secret services are in a deadly uncomfortable spot, given the latest resounding failures. The CT Special Forces unit will once again be called upon to diffuse a series of international conflicts. Like the original, Back in the Trenches (formerly known as Back to Hell) is heavily inspired by SNK's classic Metal Slug series, with over-the-top side-scrolling shooting action. This sequel features 20 different levels in five locations, with four playable characters to choose from. Players have to take out the enemy threat with the different weaponry in the game, from machine guns to rocket launchers...even flame throwers. The sequel even features two player action through the use of link cable support.",Light and Shadow Productions,Action,7.0,Good,GBA,19.99 USD,Hip Interactive,T for Teen,Violence,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","Jul 6, 2004",http://gameboy.ign.com/articles/533/533972p1.html,CT Special Forces 2: Back in the Trenches
7.0,Good,"Emperor Velo and the entertainment-obsessed aliens of his empire have kidnapped Crash and his friends to race in the Galactic Circus. But they won't be alone, because he's also nabbed Dr. Cortex and his cronies. Faced with the threat of Earth's destruction, both teams submit to his whims. Dr. Cortex and his team of evil plan to defeat Velo in the final showdown and return to Earth as its conquerors. But they'll need to get past Crash and Team Bandicoot, who are on a mission to thwart Team Evil - and return home in time for a nap. This wild kart racer features 18 playable characters, Shadow Racing, three multiplayer race and battle modes, and wireless head-to-head play for up to four players.",Vicarious Visions,Racing,8.2,Great,NNG PS2 PS2 GBA GCN Cell Xbox,29.99 USD,Vivendi Games,E for Everyone,Mild Cartoon Violence,"http://www.ign.com/games/payload/nng-726166,http://www.ign.com/games/colin-mcrae-rally-2005/nng-703858,http://www.ign.com/games/system-rush-evolution/nng-827278,http://www.ign.com/games/super-monkey-ball/nng-573368,http://www.ign.com/games/bomberman/nng-663629,http://www.ign.com/games/operation-shadow/nng-616991,http://www.ign.com/games/the-king-of-fighters-extreme/nng-682883,http://www.ign.com/games/hooked-on-creatures-of-the-deep/nng-827268","Jul 28, 2004",http://ngage.ign.com/articles/534/534876p1.html,Crash Nitro Kart
8.6,Great,"Though sold at a budget price, ESPN NFL 2K5 offers a feature-rich and responsive online football game. A bevy of new features permeate ESPN NFL 2K5, adding to the authenticity and realism the 2K series is known for. The V.I.P. System (Virtual Identity Profile) allows players to keep track of a human opponent's behavior, then save and re-load the behavior, allowing true competitive play at any time. Maximum Tackle gives gamers an unparalleled level of control from both sides of the field, as defenders decide whether to go for the basic wrap-up tackle, or a devastating big hit. ESPN's Chris Berman and Suzy Kolber headline an updated ESPN Presentation complete with stylized on-screen graphics, ESPN's exclusive Skycam and a full franchise show featuring ESPN personalities Mel Kiper, Jr. and Trey Wingo.",Visual Concepts,Sports,9.4,Amazing,Xbox PS2,49.99 USD,"SEGA, ESPN Videogames",E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/tony-hawks-project-8/xbox-803275,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","July 20, 2004",http://xbox.ign.com/articles/530/530939p1.html,ESPN NFL 2K5
9.1,Amazing,"Though sold at a budget price, ESPN NFL 2K5 offers a feature-rich and responsive online football game. A bevy of new features permeate ESPN NFL 2K5, adding to the authenticity and realism the 2K series is known for. The V.I.P. System (Virtual Identity Profile) allows players to keep track of a human opponent's behavior, then save and re-load the behavior, allowing true competitive play at any time. Maximum Tackle gives gamers an unparalleled level of control from both sides of the field, as defenders decide whether to go for the basic wrap-up tackle, or a devastating big hit. ESPN's Chris Berman and Suzy Kolber headline an updated ESPN Presentation complete with stylized on-screen graphics, ESPN's exclusive Skycam and a full franchise show featuring ESPN personalities Mel Kiper, Jr. and Trey Wingo.",Visual Concepts,Sports,9.3,Amazing,PS2 Xbox,49.99 USD,"SEGA, ESPN Videogames",E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","July 20, 2004",http://ps2.ign.com/articles/530/530961p1.html,ESPN NFL 2K5
,,,Overloaded Pocket Media,Action,6.0,Okay,Cell,,Overloaded Pocket Media,,,"http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Aug 1, 2004",http://wireless.ign.com/articles/530/530381p1.html,Fear Factor: H2O Challenge
7.9,Good,"Updated version of the classic Puyo Puyo puzzle game featuring the all-new ""fever"" mode. Better known in the west under the titles Puyo Pop, Kirby's Avalanche and Dr. Robotnik's Mean Bean Machine, Puyo Pop Fever still follows the classic bubble-popping format (align four or more ""puyos"" to make them pop), but Sega also delivers completely overhauled visuals with a more hand-drawn look, an expanded roster of characters, and a new ""Fever Mode"" that cranks up the action to frantic degrees once players fill a ""fever gauge"" on their screen. Although a four-player mode didn't make the cut, two players can go head to head and compete for points or survival.",Sonic Team,Puzzle,7.9,Good,GCN Mac Xbox GBA PC PSP NDS PS2 Xbox 360 DC Cell Arcade,19.99 USD,SEGA,E for Everyone,Mild Language,"http://www.ign.com/games/chibi-robo/gcn-550539,http://www.ign.com/games/super-monkey-ball-2/gcn-481482,http://www.ign.com/games/super-monkey-ball/gcn-16538,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","July 20, 2004",http://cube.ign.com/articles/530/530485p1.html,Puyo Pop Fever
8.0,Great,"At the fall of the Ashikaga Shogunate, Japan descended into civil war. This era is the backdrop for SAMURAI WARRIORS. Over 90 stages with multiple endings. Active Mission System triggers distinct missions during each battle. Auto formation system generates conquest routes for each castle level. At the fall of the Ashikaga Shogunate, Japan descended into civil war. This era is the backdrop for SAMURAI WARRIORS. Over 90 stages with multiple endings. Active Mission System triggers distinct missions during each battle. Auto formation system generates conquest routes for each castle level.",Omega Force,Action,7.4,Good,Xbox PS2,29.99 USD,Koei,T for Teen,"Suggestive Themes, Violence","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","July 13, 2004",http://xbox.ign.com/articles/530/530368p1.html,Samurai Warriors
,,,Overloaded Pocket Media,Sports,8.0,Great,Cell,,Overloaded Pocket Media,,,"http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Aug 1, 2004",http://wireless.ign.com/articles/530/530363p1.html,Dan Parks Decathlon
7.8,Good,"Journalist Jack Lorski and his companion disappear while investigating a string of gruesome murders. Soon after their disappearance, Jack's agency receives a disturbing CD-ROM containing footage he captured during his investigation. More than just a CD, this disc is in-fact the beginning of a terrifying game with a maniacal killer known only as ""The Phoenix."" This adventure game lets you enter the mind of a serial killer and see if you can unravel the mystery behind the disappearance of a journalist and his companion and the recent ghastly murders. The game offers an innovative blend of Windows gameplay and the internet to immerse players in this elaborate game of cat-and-mouse.",Lexis Numerique,Adventure,8.0,Great,PC,19.99 USD,The Adventure Company,M for Mature,"Blood, Violence","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","June 24, 2004",http://pc.ign.com/articles/530/530086p1.html,Missing: Since January
8.6,Great,"NCAA Football 2005, for the Xbox, PS2 and GameCube, is taking another huge step towards differentiating the game of college football from pro football thanks to the inclusion of the new Home Field Advantage feature and a slew of tweaks geared towards the presentation, players performance and other aspects that make the game of college football a whole different ballgame. The new version of

also boasts enhancements and additions such as improved graphics and an all new user-controlled celebrations feature.",EA Tiburon,Sports,8.7,Great,Xbox GCN PS2,29.99 USD,Electronic Arts,E for Everyone,,"http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","July 12, 2004",http://xbox.ign.com/articles/530/530148p1.html,NCAA Football 2005
8.9,Great,"NCAA Football 2005, for the Xbox, PS2 and GameCube, is taking another huge step towards differentiating the game of college football from pro football thanks to the inclusion of the new Home Field Advantage feature and a slew of tweaks geared towards the presentation, players performance and other aspects that make the game of college football a whole different ballgame. The new version of

also boasts enhancements and additions such as improved graphics and an all new user-controlled celebrations feature.",EA Tiburon,Sports,8.7,Great,PS2 Xbox GCN Xbox,29.99 USD,Electronic Arts,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","July 13, 2004",http://ps2.ign.com/articles/530/530149p1.html,NCAA Football 2005
,,,"Konami, Upstart Games",Sports,5.5,Mediocre,Cell Xbox 360 7800 LCD LCD GB NES 2600 400/800,,Upstart Games,,,"http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Aug 1, 2004",http://wireless.ign.com/articles/538/538139p1.html,Track & Field
,,,Venan Entertainment,Sports,8.0,Great,Cell,,Hands-On Mobile (aka MFORMA),,,"http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Aug 1, 2004",http://wireless.ign.com/articles/538/538150p1.html,CBS Sportsline Track & Field
5.6,Mediocre,,,Action,5.0,Mediocre,GBA NES PS2 GBC,19.99 USD,Vivendi Games,E for Everyone,Mild Violence,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","August 10, 2004",http://gameboy.ign.com/articles/537/537816p1.html,Thunderbirds
6.2,Okay,"On the verge of a long-awaited peace between the Green and the Tan, rogue elements of the Tan Army draw Sarge and his men out into combat. Out in the field, Sarge discovers a new and diabolical enemy-Colonel Malice-equipped with weapons that threaten the very existence of the Green Nation. With his squad destroyed, Sarge becomes a one man army out to stop Colonel Malice at all costs. Defeat your eternal foe the Tan Army with authentic weapons such as carbine rifle, assault rifles, shotguns, bazookas, sniper rifles, grenades, flamethrowers, time-bombs, mounted machine guns, and more. Sarge's War features 12 single-player levels of gameplay-play in both the real world and the world of toys as well as a multiplayer versus mode.",3DO,Action,4.5,Bad,Xbox PC GCN PS2,12.99 USD,Global Star,T for Teen,Violence,"http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","August 2, 2004",http://xbox.ign.com/articles/537/537096p1.html,Army Men: Sarge's War
9.5,Amazing,"ActRaiser remains an absolutely beloved title amongst SNES fans for its exquisite score and a brilliant mix of action and strategy. In this now classic action game for Super NES from Enix, players enjoy a unique mix of map-based strategy roleplaying gameplay and sidescrolling jumping and fighting action. Brought to life with beautifully detailed graphics and a riveting soundtrack, ActRaiser also showcased the SNES console's Mode 7 scaling and rotation special effects. The mobile version of the game completely eschews the world map half of game play, dropping the town development stuff in favor of the side-scrolling hack n' slash game play that divided each overworld chapter.",Square Enix,Action,7.3,Good,Cell SNES Wii,,Macrospace,,,"http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",TBA,http://wireless.ign.com/articles/536/536744p1.html,ActRaiser
8.7,Great,"For four hundred peaceful years, humans and aliens have co-existed thanks to the influence of the Pangalactic Federation until one day without warning; the planet Hyda IV is attacked by an unknown superpower. Vacationing college student Fayt Leingod and best friend Sophia Esteed are soon forced into a series of events that sends them on a quest to save their loved ones and solve the mystery of who attacked them and why. Boasting more than 80-hours of gameplay and a highly strategic real-time battle system,

is known best as one of the first RPGs ever announced for the PlayStation 2. And as an added bonus for American gamers,

contains all the same content and goodies previously available in the Japanese-only

version.",Tri-Ace,"Third-Person, Action",9.0,Amazing,PS2 PS4,19.99 USD,Square Enix,T for Teen,"Blood, Animated Violence","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/kingdom-hearts-ii/ps2-550308,http://www.ign.com/games/kingdom-hearts-ii/ps2-853598,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","August 31, 2004",http://ps2.ign.com/articles/536/536515p1.html,Star Ocean: Till the End of Time
9.0,Amazing,"Force the action on defense in

. New defensive tools allow you to make more plays and be in on all of the action. The all-new Hit Stick lets you lay the big hit to turn the momentum of the game in your favor. By giving players the ability to turn a game around with a crucial tackle, the Hit Stick delivers the power to take control of the game from the defensive side of the ball like never before. Along with all-new defensive pre-play controls and defensive AI enhancements, the defense now has a diverse arsenal of weapons available. With the new Storyline Central, you get the inside scoop around the league from radio host Tony Bruno, along with local and national newspapers, to help you make critical franchise decisions.",EA Tiburon,Sports,9.5,Amazing,Xbox PS Palm GCN NDS GBA PDA PS2 PC,29.99 USD,Electronic Arts,E for Everyone,Suggestive Themes,"http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","August 9, 2004",http://xbox.ign.com/articles/536/536298p1.html,Madden NFL 2005
