community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title,url
7.9,Good,"Grab your radio controller (or in this case, your controller) and get ready for RC action. You have more than 28 different cars to choose from (each rated differently for speed, acceleration, and weight), though most of these are locked at the beginning of the game. As you progress through the game's four championship circuits, you'll gain access to more cars.",Probe,Racing,8.7,Great,DC N64 PS Xbox PC,9.99 USD,Acclaim Entertainment,E for Everyone,Mild Animated Violence,"http://www.ign.com/games/crazy-taxi/dc-12006,http://www.ign.com/games/san-francisco-rush-2049/dc-13634,http://www.ign.com/games/yume-uma-ken-99-internet-142167/dc-13795,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967","December 18, 1999",http://dreamcast.ign.com/articles/163/163219p1.html,Re-Volt,http://www.ign.com/games/re-volt/dc-13219
8.3,Great,"continues the epic saga of the

series. Sneak attacks, stalwart defenders, spies and saboteurs are among the exciting surprises lurking on both sides of the battle. Whether you command American or German troops, you decide when and where they will be deployed. Launch air attacks against the enemy but keep your eyes on the skies; random weather patterns can wreak havoc on your offensives from above. As the Germans you must push forward and try to break past the Allied defenses. As the Allies your job is to contain the Germans and hold out for the reinforcements that will allow you to strike back. In either case the war will be fought your way. Are you ready to rewrite history?",Atomic Games,Strategy,8.4,Great,PC,19.99 USD,Mindscape,E for Everyone,"Blood, Animated Violence","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Dec 3, 1999",http://pc.ign.com/articles/162/162064p1.html,Close Combat IV: Battle of the Bulge,http://www.ign.com/games/close-combat-iv-battle-of-the-bulge/pc-12064
8.2,Great,"The entertainment is back with rim-rocking?, take-your-soul-to-the-hole basketball. Featuring mo?attitude, mo?emotion and new broadcast style camera technology that zooms you into the heart of the action. Next generation facial animation with added speech links gives the players added personality and attitude. This year you can go 5-on-5 or 1-on-1, on the street court, with the greatest names in the NBA past and present as NBA Live 2000 exclusively brings the NBA retired players to you, including MJ himself.",EA Canada,Sports,9.2,Amazing,PC PS N64 GBC GBC,9.99 USD,Electronic Arts,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 28, 1999",http://pc.ign.com/articles/161/161692p1.html,NBA Live 2000,http://www.ign.com/games/ea-sports-mania-pack-2/pc-11692
6.9,Okay,"The game design of the Game Boy Color edition of Star Wars Episode I: Racer is loosely based on the Nintendo 64 version. The game still takes place over multiple planets in the Star Wars universe -- the deserts of Tatooine, the ice tracks of Ando Prime, and swamps of Baroonda. You take control of Anakin and try and defeat your ""rival"" on each of the game's tracks. When you come in first on any track, you can take control of that track's ""rival"" alien and his pod racer -- and each alien's Pod Racer controls and drives differently. The controls are of the simple Accelerate, Brake, Left Turn, Right Turn nature -- but like the N64 version of the game, you can activate an Engine Boost when your speed reaches a certain peak. But it's only for temporary use, and will cause damage to your engines if you leave it on for longer than a few seconds.",LucasArts,Racing,6.0,Okay,GBC Mac DC PS PC N64,34.99 USD,Nintendo,E for Everyone,No Descriptors,"http://www.ign.com/games/hot-wheels-stunt-track-driver/gbc-13350,http://www.ign.com/games/test-drive-cycles/gbc-12230,http://www.ign.com/games/grand-theft-auto-ii/gbc-15416,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402","December 6, 1999",http://gameboy.ign.com/articles/162/162211p1.html,Star Wars: Episode I: Racer,http://www.ign.com/games/star-wars-episode-i-racer/gbc-12211
,,"Hangsim is a unique flight simulation that displays the true art of hang gliding. Fly in one of four flight modes: Free Flight, Challenge, Competitions, and Just for Fun - over mountain tops and through valleys just like the pros. The scenery while you are gliding shows off 3D clouds moving in the direction of the wind, and thermals allowing all types of flight. The game features true Global Positioning Satellite (GPS) system and moving map display for precision navigation.",Wilco Publishing,Simulation,7.0,Good,PC,,Wilco Publishing,E for Everyone,,"http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 29, 1999",http://pc.ign.com/articles/162/162910p1.html,Hangsim,http://www.ign.com/games/hangsim/pc-12910
6.1,Okay,"Get all of the body slams and flying elbows you can handle with WWF WRESTLEMANIA 2000 for the Game Boy Color. Wrestle with or against 15 of the brightest stars in the WWF: Steve Austin, The Rock, Ken Shamrock, Val Venis, Jeff Jarrett, Billy Gunn, X-Pac, The Big show, Triple-H, Shawn Michaels, Undertaker, Kane, Big Boss Man, Road Dogg, Mankind, and Vince McMahon. After choosing your favorite wrestler, take on any challenger in a Single Match, or find a partner for a Tag Team bout. And for some of the toughest competition, you can try to win the WWF championship in the Career mode. If you have friends that are wrestling fanatics, link up and challenge them to a match. Try to become a crowd favorite and challenge the WWF superstars in WWF WRESTLEMANIA 2000.",Natsume,Wrestling,6.0,Okay,GBC N64,36.99 USD,THQ,E for Everyone,"Animated Violence, Mild Animated Violence","http://www.ign.com/games/wwf-no-mercy/gbc-14816,http://www.ign.com/games/wwf-attitude/gbc-11912,http://www.ign.com/games/wcw-mayhem/gbc-12818,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",November 1999,http://gameboy.ign.com/articles/162/162391p1.html,WWF Wrestlemania 2000,http://www.ign.com/games/wwf-wrestlemania-2000/gbc-12391
8.2,Great,"SWAT 3: Close Quarters Battle is a first-person tactical police simulation. Live the life of an LAPD SWAT officer as you rescue hostages and dole out the justice in this action-packed tactical game. SWAT 3: CQB's twenty missions are set in Los Angeles in the year 2005. Various recognizable locations, such as LAX and the Convention Center, as well as LA's storm drains and entertainment centers, are some of the settings for the various missions. Missions are populated with a wide assortment of AI driven bad guys, ranging from fanatic fundamentalists and extremists, to international terrorists and disgruntled Joe-citizens. All have wrecked havoc on the City of Angels and her citizens by committing a deadly crime, giving CQB's pro-active SWAT team the authority to shoot at will. Of course, SWAT is a civil law enforcement agency and not a military unit, so laws still apply to them.",Sierra Northwest,Action,8.6,Great,PC DC,9.99 USD,Sierra Studios,M for Mature,"Animated Blood, Animated Violence","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 23, 1999",http://pc.ign.com/articles/161/161663p1.html,SWAT 3: Close Quarters Battle,http://www.ign.com/games/swat-3-tactical-game-of-the-year-edition/pc-11663
7.0,Good,"There are some things in life that just can't be improved upon. With this in mind, Namco presents a faithful, pixel-perfect trip down memory lane with NAMCO MUSEUM 64. The collection begins with the tandem of PAC-MAN and MS. PAC-MAN, the dot-chomping heroes that started it all. The inclusion of both GALAGA and GALAXIAN is enough to make fans of the outer space shooting category drool as each game is equally responsible for the foundation of the modern day futuristic genre. POLE POSITION is next on the agenda, with its venture into realistic driving simulation. Truly a founding father of games, POLE POSITION has spawned countless driving games based on its own model. The last stop is DIG-DUG, the underground adventure that confused an entire generation with its inimitably strange design. Each game is replicated in stunningly perfect detail, down to every ""beep"" and ""boing."" For those who remember the very first days of the arcades, this collection is sure to bring back bygone memories of new-wave haircuts and hour-long lines for games that took place on green screens. For newer gamers, there just couldn't be a more entertaining history lesson.",Mass Media,Action,5.5,Mediocre,N64,19.99 USD,Namco,E for Everyone,,"http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","November 29, 1999",http://ign64.ign.com/articles/163/163076p1.html,Namco Museum 64,http://www.ign.com/games/namco-museum-64/n64-13076
7.7,Good,"Get ready to represent with the Wu-Tang Clan in WU-TANG Shaolin Style. But this isn't a music game, as you might expect from a popular rap group; it's a fighting game that pits up to four people at once in a fight to the death. You can play as all nine members of the Wu-Tang Clan, with two more characters that can be unlocked. Each fighter has a different set of moves, performed through various button sequences, and each has special combos as well. To practice these moves you can enter the Training mode, where you can get accustomed to the controls and perfect your timing. There is also a Story mode that takes you through a series of events, each filled with plenty of fighting action. The Multiplayer mode allows all-out brawls, as well as team-based combat. There are even three exclusive Wu-Tang songs that get you pumped up and ready to rumble. WU-TANG: Shaolin Style features a unique setting, as well as one of the only four-player fighting experiences available for the PlayStation.",Paradox Development,Fighting,8.0,Great,PS,28.99 USD,Activision,M for Mature,"Blood, Gore, Animated Violence","http://www.ign.com/games/street-fighter-alpha/ps-181,http://www.ign.com/games/digimon-world-2/ps-16355,http://www.ign.com/games/tekken-3/ps-2294,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",November 1999,http://psx.ign.com/articles/161/161695p1.html,Wu-Tang: Shaolin Style,http://www.ign.com/games/wu-tang-shaolin-style-139728/ps-11695
7.0,Good,"When Satan awakes from his long sleep, it's up to three brave warriors to defeat and send him back home again. Known as the Blood Trinity, these fine warriors each possess different skills that can be combined to create a truly powerful force. If managed poorly, however, evil will run rampant on the Earth. You'll travel through dozens of uncharted lands, picking up weapons, magic items, and money that will help you buy additional items. Presented in 3D real-time, the game offers hours of play and impressive AI. Up to three players can get in on the action.",TriggerSoft,Action,3.5,Awful,PC,,JC Research Inc.,T for Teen,"Blood, Animated Violence","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 19, 1999",http://pc.ign.com/articles/163/163492p1.html,Akuma: Demon Spawn,http://www.ign.com/games/akuma-demon-spawn/pc-13492
7.5,Good,"In the year 1982, the US faces a new threat: Auto Terrorism, which is threatening to drive the country to chaos. Now it is up to you, road warrior par legend, Taurus to deal with the situation. Your long-time partner, Groove Champion, is missing, and you have to find him in this battle of the vehicles or eat noxious fumes from the tail pipe. The choice is yours!!",Activision,Action,6.9,Okay,PC,29.99 USD,Activision,T for Teen,"Animated Violence, Strong Language, Suggestive Themes","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 23, 1999",http://pc.ign.com/articles/159/159921p1.html,Interstate '82,http://www.ign.com/games/interstate-82/pc-9921
5.2,Mediocre,"Try to make crime pay in GRAND THEFT AUTO. You take the role of a freelance criminal who wants to be a full-fledged gangster. You'll get your jobs by answering various payphones, each providing a different mission. And there's plenty of work to be found: over 100 jobs in three huge cities. Jobs range from simple deliveries to complex assassinations. All of the jobs require navigating the streets of the city, and if you don't want to walk everywhere, you will have to ""borrow"" a ride by throwing someone out of their vehicle and taking it. As you become more of an asset, the gang you work for will give you a beeper and will give you better jobs. However, you will also become a bigger target for the police. Fortunately, you can bribe the cops to leave you alone or find a ""get out of jail"" key. Try to become the leader of crime syndicate in GRAND THEFT AUTO.",Tarantula Studios,Racing,4.0,Bad,GBC PS Saturn PC N64,35.99 USD,Take-Two Interactive,T for Teen,Mild Animated Violence,"http://www.ign.com/games/hot-wheels-stunt-track-driver/gbc-13350,http://www.ign.com/games/test-drive-cycles/gbc-12230,http://www.ign.com/games/grand-theft-auto-ii/gbc-15416,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",November 1999,http://gameboy.ign.com/articles/155/155473p1.html,Grand Theft Auto,http://www.ign.com/games/grand-theft-auto-1/gbc-5473
4.0,Bad,"Follow in the tire tracks of America's most beloved stuntman, Evel Knievel! Experience Evel's live-on-the-edge lifestyle as you pull off death-defying feats ordinary men only dream of! With all the stunts, all the excitement, and none of the broken bones, you control the actions of the most daring man in history!",Tarantula Studios,Action,2.0,Painful,GBC,35.99 USD,Rockstar  Games,E for Everyone,No Descriptors,"http://www.ign.com/games/the-legend-of-zelda-oracle-of-seasons/gbc-16042,http://www.ign.com/games/the-legend-of-zelda-oracle-of-ages/gbc-16041,http://www.ign.com/games/batman-chaos-in-gotham/gbc-14474,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",November 1999,http://gameboy.ign.com/articles/162/162940p1.html,Evel Knievel [1999],http://www.ign.com/games/evel-knievel/gbc-12940
3.3,Awful,"If you've ever wanted to know what a John Lynch blindside hit feels like, then get your hands on NFL QUARTERBACK CLUB 2000 and find out. The unprecedented realism will have you wincing in pain as your QB gets nailed in the backfield, or celebrating along with your team after a crucial touchdown. Pick your squad from all 31 NFL franchises and see if you can take them to the top of the football world by winning the Super Bowl. If you aren't satisfied with any of the real-life teams, create your own and build a dynasty with your newly formed team. And with the new Pin Point Passing control, you'll experience unprecedented realism in the passing game, which allows you to feel what it's like to be a real NFL quarterback. With NFL QUARTERBACK CLUB 2000, the possibilities are endless.",Acclaim Studios Austin,Sports,2.0,Painful,DC N64,9.99 USD,Acclaim Entertainment,E for Everyone,No Descriptors,"http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/tony-hawks-pro-skater-2/dc-14676,http://www.ign.com/games/world-series-baseball-2k1/dc-13023,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967","November 30, 1999",http://dreamcast.ign.com/articles/162/162493p1.html,NFL Quarterback Club 2000,http://www.ign.com/games/nfl-quarterback-club-2000/dc-12493
5.0,Mediocre,"Plucky and Hamton are in for the scare of their lives when they journey to the creepy mansion of the evil Baroness Toonenstein. It turns out that the Baroness wants their brains to build a monster, and a grand escape form the mansion is only way to avoid their impending demise. Control the duo through the mansion's dozens of rooms, trying to retrieve enough power cells to activate the elevators on each of the five floors. There will be dozens of wicked Bombats after you on each level, so make sure you come prepared for a battle! There's plenty of shooting, pulling switches, and unlocking doors to keep you in a frenzy, and fellow Tiny Toon, Furball, will pop up and help you out from time to time. Based on the hit cartoon series TINY TOON ADVENTURES, the game takes all of the hilarious antics from the show and mixes in frightfully fun gameplay.",TerraGlyph Interactive Studios,Adventure,6.5,Okay,PS,25.99 USD,Vatical Entertainment,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/silent-hill/ps-3982,http://www.ign.com/games/dino-crisis/ps-11235,http://www.ign.com/games/oddworld-abes-oddysee/ps-2094,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","December 25, 1999",http://psx.ign.com/articles/163/163548p1.html,Tiny Toon Adventure: Toonenstein -- Dare to Scare,http://www.ign.com/games/tiny-toon-adventure-toonenstein-dare-to-scare/ps-13548
8.7,Great,"You haven't experienced speed until you've moved at the speed of SONIC. Team up with the fast-moving blue hedgehog to save SONIC's friends who have been kidnapped by archenemy Dr. Robotnik. Tear through SONIC's ramp-filled world, collecting golden rings and chaos emeralds to earn bonus rewards. You'll also need to seek out puzzle pieces that come together to reveal a mystery photo. Hurry your forest friends are waiting!",SNK [1978-2001],Platformer,10,Masterpiece,NGPC,34.99 USD,SNK [1978-2001],E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/mortal-kombat-1/ngpc-11051,http://www.ign.com/games/samurai-shodown-2-pocket-fighting-series/ngpc-12019,http://www.ign.com/games/metal-slug-first-mission/ngpc-11050","December 5, 1999",http://gameboy.ign.com/articles/162/162670p1.html,Sonic The Hedgehog: Pocket Adventure,http://www.ign.com/games/sonic-the-hedgehog-pocket-adventure/ngpc-12670
8.9,Great,"The Skaarj war is over, but fighting between the different factions and the mysterious and bloodthirsty Phayder are escalating. A Tournament is held to contain competition. Soon, this turns from a few gladiatorial combats between convicts into major public events and the biggest source of income for the Liandri Corporation. Several factions will be competing in this year's tournament, each with their motives. You are a member of one of them, and must prove to be worthy of facing Xan Kriegor himself in each of the 43 maps, mastering the 11 weapons at your disposal and confronting the most powerful computer AI to date - or your friends in multiplayer mode.",Epic Games,"First-Person, Shooter",9.6,Amazing,PC Mac PS2 DC Linux,,GT Interactive,M for Mature,"Animated Blood and Gore, Animated Violence","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 26, 1999",http://pc.ign.com/articles/160/160821p1.html,Unreal Tournament [1999],http://www.ign.com/games/unreal-tournament/pc-10821
7.5,Good,"Odium (known as Gorky 17 in Europe) is a horror conspiracy game mixing elements of strategy and RPG gameplay. The player commands a small group of NATO soldiers who must reveal the mystery behind the sudden appearance of hybrid creatures in a small Polish city named Lubin. The city is being terrorized, the area is surrounded by NATO troops and media from all over the world, and the first group sent into the city disappears without a trace. The main hero of the story is the 40-year old soldier Cole Sullivan, a commando team member with extensive scientific knowledge. His team's task: to explain the hybrids' presence and to find the missing members of Group One. But that, of course, is just the beginning...",Metropolis Software House,Strategy,7.0,Good,PC,,Monolith Productions,M for Mature,"Animated Blood, Animated Violence","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 16, 1999",http://pc.ign.com/articles/161/161494p1.html,Odium,http://www.ign.com/games/odium/pc-11494
5.0,Mediocre,"Trivia is the order of the day, as Chef plays host to the most twisted game show you could ever imagine. Playing as Cartman, Kenny, Kyle, or Stan, you have to put your thinking cap on in order to call on more useless knowledge than your competition. With trivia categories like ""Giant Japanese Monster Bad,"" and ""Sucks or Canadian,"" the answers are often subjective, and rarely about SOUTH PARK itself. There are dozens of hilarious mini-games to play, such as ""Spank the Monkey with Mr. Mackey,"" ""Asses in Space with Terrence and Philip,"" ""Tethered Pheasant Shoot with Jimbo and Ned,"" and lots more. With animation and graphics that are very much akin to the television show, the game is perfect for SOUTH PARK fans, trivia buffs, or anyone who appreciates an offbeat, slightly off-color gaming experience. The voices of Trey Parker, Matt Stone, and Isaac Hayes make the game sound and feel very much like the Comedy Central classic cartoon, and the variety of old-fashioned mini-games will have appreciators of old Atari games and coin-ops thrilled.",Acclaim Studios Austin,Trivia,2.1,Painful,PS N64 PC DC,28.99 USD,Acclaim Entertainment,M for Mature,"Comic Mischief, Mature Sexual Themes","http://www.ign.com/games/you-dont-know-jack-mock-2/ps-14557,http://www.ign.com/games/you-dont-know-jack-2001-811114/ps-10529,http://www.ign.com/games/the-quiz/ps-12801,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","November 29, 1999",http://psx.ign.com/articles/163/163390p1.html,South Park: Chef's Luv Shack,http://www.ign.com/games/south-park-chefs-luv-shack/ps-13390
6.5,Okay,"When the Fates decide that a contest between good and evil will be necessary to determine the destiny of the world, Xena and her friends unite to take on the darkest powers on Earth. This 3D fighting game, based on the hit TV show XENA WARRIOR PRINCESS, allows you to choose from 10 characters each from the syndicated show. Besides Xena, you can play as Gabrielle, Joxer, Autolycus, Ephiny, Lao Ma, the goddess Callisto, the god Ares, Velasca, Roman Emperor Caesar, and the mighty Despair. Each character wields a primary weapon and has special moves that are right from the TV show. The game's four different modes are Quest, which requires beating each character in succession; Versus, which allows you to compete with up to four players simultaneously in any set of teams you desire; Roster, in which you select several fighters to back up your primary fighter; and Practice, an option that allows you to practice your moves in a low-stakes environment. The excellent animations, faithfulness to the show, and long list of options and modes make this one an instant classic.",Saffire,Fighting,7.4,Good,N64,35.99 USD,Titus,T for Teen,Animated Violence,"http://www.ign.com/games/super-smash-bros/n64-10494,http://www.ign.com/games/mortal-kombat-trilogy/n64-454,http://www.ign.com/games/mortal-kombat-4/n64-1912,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","December 07, 1999",http://ign64.ign.com/articles/160/160189p1.html,Xena: Warrior Princess -- The Talisman of Fate,http://www.ign.com/games/xena-warrior-princess-the-talisman-of-fate/n64-10189
6.7,Okay,"You can experience the future of racing today with JEFF GORDON XS RACING. Choose from five different cars and race on seven different tracks. You can use the Time Trial mode to get the fastest lap time possible on an empty track. In the Championship mode, you will have to race through two seasons. The first season has you racing against five other cars, and you must finish in first place overall to gain access to the second season. In the second season you will face seven other competitors, including Jeff Gordon. Win the second season, and you can challenge Gordon to a one-on-one race on any track you choose. Should your friends want in on the action, they can join you via a link cable. Get behind the wheel of a futuristic racecar and take first place in JEFF GORDON XS RACING.",Natsume,Racing,5.0,Mediocre,GBC N64 PC PS,34.99 USD,ASC Games,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/hot-wheels-stunt-track-driver/gbc-13350,http://www.ign.com/games/test-drive-cycles/gbc-12230,http://www.ign.com/games/grand-theft-auto-ii/gbc-15416,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",November 1999,http://gameboy.ign.com/articles/162/162198p1.html,Jeff Gordon XS Racing,http://www.ign.com/games/jeff-gordon-xs-racing/gbc-12198
8.2,Great,"The first official ""expansion pack"" for the 1998 Game of the Year, Half-Life: Opposing Force puts you in the shoes of Colonel Adrian Shephard, a member of the military force sent in to clean up the Black Mesa facility at the same time Gordon Freeman was making his escape in the original game. With 11 new episodes, loads of scripted sequences, the ability to command other soldiers, and a pack of ""All-Star"" multiplayer maps done by leading industry level designers make, Opposing Force has shaped up as one of the best mission packs in recent memory.",Gearbox Software,Action,7.5,Good,PC,19.99 USD,Sierra,M for Mature,"Blood and Gore, Intense Violence, Language","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 19, 1999",http://pc.ign.com/articles/161/161667p1.html,Half-Life: Opposing Force,http://www.ign.com/games/half-life-opposing-force/pc-11667
7.9,Good,"F1WGP features the official license of the 1998 season: Schumacher, Irvine, Hakkinen and the rest of the gang are all here, offering you the chance to take any F1 car of your choice for a spin. All the 1998 courses are present and Video Systems has implemented a system that allows you to recreate everything that happened during that season. For example, if it started raining halfway through a certain race, that's exactly what will happen here, forcing you to change to wet weather tires. The same applies for the drivers, so expect to see Mika and Michael up at the top, with poor ol' Damon Hill crashing out after a couple of laps. There are four main modes in Formula 1 World Grand Prix. Single Race lets you race around in any car on any track for a quick spin, Championship allows you to take part in the 1998 season, Time Trial pits you against the clock and Match Race offers some multiplayer fun.",Video System,Racing,8.6,Great,DC GBC N64 PC,49.99 USD,Video System,E for Everyone,,"http://www.ign.com/games/crazy-taxi/dc-12006,http://www.ign.com/games/san-francisco-rush-2049/dc-13634,http://www.ign.com/games/yume-uma-ken-99-internet-142167/dc-13795,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967","April 26, 2000",http://dreamcast.ign.com/articles/163/163237p1.html,F-1 World Grand Prix,http://www.ign.com/games/f-1-world-grand-prix/dc-13237
8.2,Great,"If you just can't reconcile between arcade-style, cartoon NBA play and realistic basketball simulation   don't! Bringing the best of both to the N64, NBA COURTSIDE 2 FEATURING KOBE BRYANT features an in-your-face Arcade mode, as well as a strategy-heavy Simulation mode. The arcade action is replete with super dunks from 20 feet out, invincible ""on fire"" streaks, and baskets that count for as many as 15 points. The simulation-style play showcases excellent controls, high artificial intelligence, and easy-to-use play-calling features. With over 300 real players at your disposal, the game rates the athletes based on shooting percentage and range, foul tendency, dribbling, passing, speed, jumping, rebounding, strength, dunking, stealing, blocking, and stamina. If these guys aren't exciting enough for you, you can create your own players by the same criteria that the pros are based on. The game includes new, user-controlled actions, such as spin moves, fakes, crossovers, calling for picks, and many more. You can even post-up, isolate, and run the fabled triangle offense. The players' moves are all based on the motion-captured sessions of Kobe Bryant, so you know this game is high-flying.","Left Field  Productions, Inc.",Sports,9.2,Amazing,N64,59.95 USD,Nintendo,E for Everyone,,"http://www.ign.com/games/tony-hawks-pro-skater-2/n64-14169,http://www.ign.com/games/mario-golf/n64-10628,http://www.ign.com/games/international-superstar-soccer-2000/n64-15240,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","November 8, 1999",http://ign64.ign.com/articles/161/161539p1.html,NBA Courtside 2: Featuring Kobe Bryant,http://www.ign.com/games/nba-courtside-2-featuring-kobe-bryant/n64-11539
