community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
4.6,Bad,"Following classic award-winning games like

, and

comes Lucasarts' latest adventure

for the PlayStation 2. The first human colony on Mars, Red Rock, has been surrounded by dangerous aliens and military from Earth cannot get there in time, so they call upon E.Z. Wheeler, a Radical Tactics Expert (RTX), to save the day.

features 10 levels of gameplay, tons of weapons, two-player split-screen support, and a digital side-kick, IRIS, to help with your adventure.",LucasArts,Action,5.6,Mediocre,PS2 GCN,9.99 USD,LucasArts,T for Teen,Blood,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","June 19, 2003",http://ps2.ign.com/articles/424/424931p1.html,RTX Red Rock
7.5,Good,,THQ Wireless,Racing,5.0,Mediocre,Cell GBA NNG,,THQ Wireless,,,"http://www.ign.com/games/the-fast-and-the-furious/cell-820562,http://www.ign.com/games/ivan-ironman-stewarts-super-off-road-3d/cell-728157,http://www.ign.com/games/ihra-drag-racing-multiplayer-142885/cell-574458,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Jun 1, 2003",http://wireless.ign.com/articles/428/428714p1.html,MotoGP [2003]
4.6,Bad,,Sorrent,Sports,8.0,Great,Cell,,Sorrent,,,"http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/tank-racer/cell-757425,http://www.ign.com/games/bubble-town-2/cell-41687,http://www.ign.com/games/frogger-puzzle/cell-781414,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",2003,http://wireless.ign.com/articles/428/428307p1.html,FOX Sports On-Court Live Basketball
7.6,Good,"Immerse yourself in the classic Star Wars universe in dynamic role-playing ground-based adventures across multiple planets. Find your place during the epic galactic struggle between good and evil, and shape your own destiny.

is the first massively multiplayer online role-playing game based on the Star Wars universe that lets you live the movies with thousands of other players from around the world. Define your own role in the galaxy with 8 playable species and over 30 professions. Become bounty hunters, smugglers, squad leaders and more and pick up social skills including dancing, musicianship and image designer. Encounter and interact with 180+ unique creatures and hundreds of NPCs, including ""named"" characters like Darth Vader and Boba Fett and explore the vast game world, spanning 15 x 15 kilometers.

Star Wars Galaxies launched in 2003 and continued on with a number of expansion packs and additions. In November of 2005, the MMO went through a significant re-invention, and the original ""An Empire Divided"" portion was amended and folded into the new game structure, with an entirely different Starter Kit re-engineered and relaunched to focus on the new content and new aspects of the online RPG.",Sony Online Entertainment,"Persistent Online, RPG",8.0,Great,PC PS2 Xbox,29.99 USD,LucasArts,T for Teen,Violence,"http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","June 26, 2003",http://pc.ign.com/articles/428/428431p1.html,Star Wars Galaxies: An Empire Divided
7.9,Good,"It's Spring Break forever as Outlaw Volleyball melds MTV Spring Break with Olympic Volleyball to create the first next-generation game with an edge. Choose your team, choose your court, then feel the action as you spike or die with fabulous babes and guys with attitude. Up to four can compete as they dive, spike, jump and lob for victory. The game melds MTV Spring Break with Olympic Volleyball to create a next-generation sports game with an edge. Play on 12 offbeat courts including jailhouse, jungle, sewer, and of course, a beach. Build your character's skills with unique mini-games and drills. Moves such as spikes and serves feature special animations. Outlaw Volleyball features sexy babes and guys with attitude teamed up and against each other in interesting and dynamic environments.",Hypnotix,Sports,8.0,Great,Xbox PS2,9.99 USD,Simon & Schuster Interactive,M for Mature,"Mature Humor, Mild Violence, Suggestive Themes","http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","July 9, 2003",http://xbox.ign.com/articles/428/428262p1.html,Outlaw Volleyball
6.8,Okay,"Based on the classic Steve McQueen motion picture of the same name, The Great Escape allows players to assume the roles of four different characters in this stealth-based action/adventure from Pivitol. The Great Escape unfolds over twenty missions ranging from the stealth elements in Stalag Luft, to running from the Nazis through a Teutonic castle, Luftwaffe airfield, a hospital, and a train. In addition to adventure elements, once you escape from Stalag Luft, you'll actually have a chance to fight your way to freedom. At your disposal will be over ten authentic WWII weapons you'll fire into prison guards, Nazi soldiers, and the Gestapo. In your race to freedom, you'll also be able to commandeer jeeps, APCs, trucks, and motorcycles as you flee from the German army.",Pivotal Games,"Third-Person, Action",5.0,Mediocre,PS2 CPC Xbox PC,16.99 USD,"Gotham Games, SCi Entertainment Group",T for Teen,"Realistic Blood, Realistic Violence","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","July 23, 2003",http://ps2.ign.com/articles/430/430361p1.html,The Great Escape
7.6,Good,"Disciples II: Servants of the Dark is a stand-alone expansion that brings you into the never-ending quest for supremacy as either the Undead Hordes or the Legions of the Damned.

On the dark side, the Legions of the Damned enact a plan to spread Bethrezen?s plague across Nevendaar. They sense the threat brought about by the rebirth of the Elven god and will stop at nothing to steal this power for their own purposes. Perhaps most pivotal to the conflict, however, is Mortis and her army of Undead Hordes. After all, the rebirth of her husband Gallean was her doing. He had rejected her for what she had become, a twisted, heartless beast. Now she would teach her mate a lesson... one that would scar his people for eternity...",Strategy First,"Turn-Based, Strategy",7.0,Good,PC,9.99 USD,Strategy First,T for Teen,Mild Violence,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Jul 15, 2003",http://pc.ign.com/articles/429/429944p1.html,Disciples II: Servants of the Dark
8.4,Great,"Downhill Domination is the first downhill mountain bike racing game for the PlayStation 2! It?s an adrenaline rush of speed, fierce competition and stomach sinking drop-offs. Win races, pull-off insane aerial tricks and rack up points for equipment upgrades from real-world manufacturers. Rock your competition with punches, hip checks, homing water bottles and more! Dominate races to gain corporate sponsorships. Survive it all and you'll earn a place in the downhill championships. Racing down mountainsides at eye-watering speeds and launching off 100-foot cliffs requires a different school of thought...a different caliber of rider. Do you have what it takes?",Incognito Entertainment,"Extreme, Sports",8.0,Great,PS2,39.99 USD,Sony Computer Entertainment,T for Teen,"Mild Language, Violence","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","July 22, 2003",http://ps2.ign.com/articles/429/429927p1.html,Downhill Domination
7.7,Good,"A growing combat sport that has taken Japan by storm, K-1 brings together the toughest practitioners of karate, kickboxing, Tae kwon do and Kung Fu to create the world's most challenging fighting competition. And now, players can step in to the virtual ring and feel the sweat on their brow in Konami's new videogame, K-1 World Grand Prix - the most realistic recreation of the sport ever. Highlighted by stunning true-to-life graphics, realistic fighting styles and a unique damage/health system, K-1 World Grand Prix features over 20 real-life fighters, each of whom performed their own motion capture to deliver signature moves and celebrations that are true-to-the-man. Further delivering the sport, K-1 World Grand Prix boasts a wealth of game modes, including Grand Prix, Champion's Revolution, Exhibition, Trial, Revival and more. Get your kicks with K-1 World Grand Prix in Summer 2003!",Konami,Fighting,8.3,Great,PS2,12.99 USD,Konami,T for Teen,Animated Violence,"http://www.ign.com/games/tekken-5/ps2-681191,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/dragon-ball-z-budokai-3/ps2-679951,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","July 9, 2003",http://ps2.ign.com/articles/429/429473p1.html,K-1 World Grand Prix
3.2,Awful,"The whole world is startled at the unbelievable series of events that are currently taking place. Somehow, the world's most famous monuments are being stolen - one after the other. Their size and weight are of no signifance for these cunning thieves and their devious mastermind. Police and special task forces from every country are baffled. Tourism is down, and governments are desperate as the list of missing monuments keeps growing - the Statue of Liberty, the Eiffel Tower, the Great Wall of China, you name it...all have vanished without a trace. However, the call has been made, and Charlie has been briefed.",Neko Entertainment,Fighting,4.0,Bad,GCN GBA PS2,24.99 USD,Ubisoft,T for Teen,Suggestive Themes,"http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/soulcalibur-2/gcn-16888,http://www.ign.com/games/naruto-clash-of-ninja/gcn-497564,http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","July 8, 2003",http://cube.ign.com/articles/429/429082p1.html,Charlie's Angels
6.2,Okay,"Lara Croft Tomb Raider: The Angel of Darkness is classic Lara as both hunter and hunted relying on her ingenuity, athleticism and a new edge that has arisen from her dark inner demons. However, this time she faces more evolved characters and situations, calling for more involved decision-making. Lara now has the ability to interact with characters and the choice of which path to take.",CORE Design Limited,"Third-Person, Action",5.3,Mediocre,PC Mac PS2,4.99 USD,Eidos Interactive,T for Teen,"Blood, Violence","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/rise-of-the-tomb-raider/pc-20020150,http://www.ign.com/games/assassins-creed-black-flag/pc-159976,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Jul 1, 2003",http://pc.ign.com/articles/428/428210p1.html,Tomb Raider: The Angel of Darkness
7.4,Good,Capcom-developed sheep herding puzzle game for GBA.,"Capcom, Mind's Eye Productions",Puzzle,6.5,Okay,GBA PSP PS3 PC PS,44.99 USD,Empire Interactive,E for Everyone,No Descriptors,"http://www.ign.com/games/barbie-superpack/gba-490732,http://www.ign.com/games/tweety-and-the-magic-gems/gba-15444,http://www.ign.com/games/super-monkey-ball-jr/gba-480095,http://www.ign.com/games/mario-kart-super-circuit/gba-15249,http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/super-monkey-ball-jr/gba-480095,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","Dec 30, 2002",http://gameboy.ign.com/articles/428/428199p1.html,Sheep
6.6,Okay,"Tetris comes to the Xbox with new game modes, six different worlds, up to four people on multiplayer, and  new online component and all the gaming magic that addicted you to the original game.",THQ,Puzzle,4.8,Bad,Xbox PS2 GBA PC PC GCN Xbox Cell WinPhone,28.99 USD,THQ,E for Everyone,No Descriptors,"http://www.ign.com/games/puyo-pop-fever/xbox-574455,http://www.ign.com/games/astropop/xbox-890273,http://www.ign.com/games/bookworm-805852/xbox-768323,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","Jun 13, 2003",http://xbox.ign.com/articles/427/427522p1.html,Tetris Worlds Online
7.8,Good,"This Angel-developed street racer deals out more than 28 street machines over three massive cities. Depending on the race, players can either follow an obvious course or find their own routes, using quick instincts and knowledge of the city's side streets, alleyways, shortcuts and ramps. Like the first in the series, the open design provides players with intelligent choices to make, instead of fixed rails in which to proceed. Career mode starts players off in a city and enables them to freely choose an opponent by flashing their lights, communicating the desire to drag. The game supports online play for head-to-head racing.",Rockstar San Diego,Racing,8.8,Great,PC PS2 Xbox PS3,19.99 USD,"Take-Two Interactive , Rockstar  Games",T for Teen,"Mild Lyrics, Violence","http://www.ign.com/games/forza-horizon-3/pc-20054784,http://www.ign.com/games/flatout-4/pc-20068143,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","July 1, 2003",http://pc.ign.com/articles/427/427282p1.html,Midnight Club II
7.1,Good,"An epic role-playing game on land and at sea, this game is based on the Disney film and attraction, and uses the pirate game Sea Dogs (originally, this was to be the sequel before acquiring the Pirates license) as the basis of its buccaneering.

Pirates of the Caribbean takes place in a large group of Caribbean islands during the golden age of piracy and high seas adventure. You take command of a ship and its crew, swordfight with other captains, accept and complete daring quests, chase rumors of dangers and riches, and change allegiances amongst the colonial powers. You can customize your captain, crew, skills, and attributes to their individual liking. During shore leave on the many fanciful islands, players can interact with townspeople and shopkeepers, and explore the wilderness in search of adventure and treasure!",Akella,Action,7.5,Good,Xbox,19.99 USD,Bethesda  Softworks,T for Teen,"Gambling, Use of Alcohol, Violence","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/gladius/xbox-481748,http://www.ign.com/games/marvel-ultimate-alliance/xbox-762707,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","June 24, 2003",http://xbox.ign.com/articles/427/427097p1.html,Pirates of the Caribbean
7.6,Good,"Join daring archeologist and adventurer Indiana Jones as he travels to 1935 China to prevent a powerful artifact from falling into evil hands. Indy's latest globe-spanning adventure takes you from the jungles of Ceylon and underwater palaces in Istanbul, to the deadly streets of Hong Kong and beyond. Racing against evil Nazis and the Asian underworld with mysterious, alluring partner Mei Ying, you'll leap, swim, climb and punch your way through exotic locales, fighting hand-to- hand combat from street brawls to martial arts battles. It will take more than just your trusty whip and pistol to avoid deadly traps and navigate through all the dangerous environments. Do you have what it takes to possess the mysterious ""Heart of the Dragon?""",The Collective,"Third-Person, Action",6.6,Okay,PS2 Mac PC Xbox,29.99 USD,LucasArts,T for Teen,Violence,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","June 25, 2003",http://ps2.ign.com/articles/427/427050p1.html,Indiana Jones and the Emperor's Tomb
8.5,Great,"The IndyCar Series, is a 15-race, single-seat championship that competes on speedways throughout the USA, including California and Texas, with the historic and world-famous Indy 500 the highlight of its racing calendar. Fast and furious, the 650 bhp cars reach 0-100 mph in less than three seconds and can race at speeds over 225 mph on the larger oval circuits.

Realistic driver AI and team tactics modelled on real IndyCar Series drivers and teams brings authenticity and tenacity to the racing gameplay, while Indianapolis 500 winner Eddie Cheever Jr. teaches you about real IndyCar Series tactics for both the game and the real event in the Masterclass learning center.",Brain in a Jar,Racing,8.0,Great,Xbox PC PS2,19.99 USD,Codemasters,E for Everyone,No Descriptors,"http://www.ign.com/games/forza-motorsport/xbox-682857,http://www.ign.com/games/need-for-speed-most-wanted/xbox-740898,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/xbox-679033,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","June 24, 2003",http://xbox.ign.com/articles/426/426972p1.html,IndyCar Series
9.0,Amazing,"Electronic Arts, makers of the insanely popular Madden NFL series, delivers their take on college football in NCAA Football 2004 for the PlayStation 2, GameCube, and Xbox. Capturing all the excitement and tradition of a college football game, NCAA 2004 adds atmospheric details such as 20 new mascots, pre-tunnel presentations, and an official team entrance from the legendary Notre Dame. Expanded dynasty mode features added awards such as the Groza, and Maxwell player awards. New historic player models and visual styles range from the 1920s up to today. Choose from over 150 new teams and over 100 classic teams like 1930 Notre Dame.",EA Tiburon,Sports,9.0,Amazing,Xbox GCN PS2 NNG,9.99 USD,Electronic Arts,E for Everyone,,"http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","July 16, 2003",http://xbox.ign.com/articles/428/428968p1.html,NCAA Football 2004
8.4,Great,"Electronic Arts, makers of the insanely popular Madden NFL series, delivers their take on college football in NCAA Football 2004 for the PlayStation 2, GameCube, and Xbox. Capturing all the excitement and tradition of a college football game, NCAA 2004 adds atmospheric details such as 20 new mascots, pre-tunnel presentations, and an official team entrance from the legendary Notre Dame. Expanded dynasty mode features added awards such as the Groza, and Maxwell player awards. New historic player models and visual styles range from the 1920s up to today. Choose from over 150 new teams and over 100 classic teams like 1930 Notre Dame.",EA Tiburon,Sports,9.1,Amazing,PS2 GCN Xbox NNG,5.99 USD,Electronic Arts,E for Everyone,,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","July 14, 2003",http://ps2.ign.com/articles/428/428982p1.html,NCAA Football 2004
4.4,Bad,"The massively multiplayer, online RPG Endless Ages' premise is that you've died and been reborn in a strange place that is neither Heaven nor Hell. This dynamic land is full of hundreds of creatures. You can play three races--humans, bloblics and amphibious--and learn twelve skills like piloting and magic. The control of your character has much in common with first-person shooters as you traverse this land by foot, vehicle or mount, and battle in real-time.",Avaria Corp,"Persistent Online, RPG",5.5,Mediocre,PC,1.99 USD,Summitsoft,T for Teen,Realistic Violence,"http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Jul 1, 2003",http://pc.ign.com/articles/429/429086p1.html,Endless Ages
6.0,Okay,,Centerscore,Sports,7.0,Good,Cell,,Sorrent,,,"http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",July 2003,http://wireless.ign.com/articles/428/428700p1.html,DuraTrax Mobile RC
6.9,Okay,,Vicarious Visions,"Extreme Sports, Sports",8.5,Great,Cell PS2 Mac TAP digiBLAST PS PC GCN GBA Xbox,,JAMDAT,,,"http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/tank-racer/cell-757425,http://www.ign.com/games/bubble-town-2/cell-41687,http://www.ign.com/games/frogger-puzzle/cell-781414,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Aug 1, 2003",http://wireless.ign.com/articles/435/435515p1.html,Tony Hawk's Pro Skater 4
7.0,Good,"Lionheart diverges from traditional high fantasy by placing the player on Earth in 16th century Europe where a cataclysm has unleashed magic and powerful spirits upon the world. Causing mass devastation, the events have altered the course of history as we know it. To some who could comprehend the nature of these new forces, the introduction of magic has brought great power. To the common folk, magic is feared as the handiwork of evil. This disparity has halted the Renaissance, casting a shadow over civilization by keeping mankind in an enduring Dark Age. Set upon human factions and spiritkind, the player must decide how to best develop their character's skills and abilities to triumph over obstacles in the world in order to discover their true fate. Lionheart will have a cooperative multiplayer mode.","Reflexive Entertainment, Black Isle Studios",RPG,6.8,Okay,PC Amiga,9.99 USD,"Interplay, Vivendi Games",T for Teen,"Realistic Violence, Suggestive Themes","http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","August 12, 2003",http://pc.ign.com/articles/435/435480p1.html,Lionheart: Legacy of the Crusader
8.3,Great,"Set in ancient Japan and steeped in real-life folklore and mysticism, Otogi: Myth of Demons is the story of Raikoh, a hero who must stop a ferocious demonic army unleashed upon the Earth. As a long-forgotten doomsday myth materializes, Raikoh must quickly dispatch hoards of demon warriors, massive bosses, and everything else that gets in his way. Gameplay mixes fast-paced action with RPG elements as players venture through more than 25 destructible levels, including giant temples, huge chasms, and desolate tombs. Using more than than 50 weapons, types of magic, and items, players battle more than 45 different enemies and titanic screen-filling bosses.",FromSoftware,Action,8.3,Great,Xbox,12.99 USD,SEGA,T for Teen,Fantasy Violence,"http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","August 26, 2003",http://xbox.ign.com/articles/434/434838p1.html,Otogi: Myth of Demons
9.0,Amazing,"The classic Nintendo franchise that has inspired countless futuristic racing games returns with

on the Nintendo GameCube. Long-time rival Sega collaborated with Nintendo to redefine the futuristic racing genre with intense competition, blazing speeds, and brilliant track designs.

offers 20 different tracks and over 30 unique pilots, as well as a custom craft editor where players can create their own vehicle. Multiple game modes including Grand Prix, Time Attack, Versus mode, and the all new challenging story mode offer a multitude of alternatives to traditional racing. Players can laso save their game data on a memory card and use it to race custom vehicles in the arcade version of

.",Amusement Vision,Racing,9.3,Amazing,GCN Arcade,19.99 USD,Nintendo,T for Teen,"Comic Mischief, Mild Violence, Suggestive Themes","http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/need-for-speed-most-wanted/gcn-740900,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","August 25, 2003",http://cube.ign.com/articles/434/434947p1.html,F-Zero GX
8.4,Great,"TRON 2.0 is the present-day sequel to the 1982 cult film classic that was a landmark of computerized graphical ingenuity. TRON 2.0 is a story-driven, first-person action game that propels the player into an alternate universe inside a computer. Twenty years ago, an artificial intelligence known as the Master Control Program threatened to take over an unsuspecting world. Only Kevin Flynn, a computer genius, stood between the MCP and rest of humanity. As Jet Bradley (son of the original films hero Alan Bradley) you will combat digital opponents using guns, rods, grenades, missiles, and the iconic TRON disc. Combining the best of the genre with a truly innovative look and breakthrough game play, TRON 2.0 delivers an adventure with intense action, deadly battles, and high-speed light cycle races.",Monolith Productions,"First-Person, Action",8.0,Great,PC Giz Mac Cell,17.99 USD,Buena Vista Interactive,T for Teen,"Animated Violence, Realistic Violence","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","August 26, 2003",http://pc.ign.com/articles/434/434878p1.html,Tron 2.0
8.7,Great,"delivers the same deep fighting experience as

but with a few changes and a wealth of additions. Two new fighters--Goh Hinogami, and Brad Burns--are newly available, and both offer unique and challenging fighting styles for the player to master.

Kumite mode is replaced by the new Quest mode, where your character can travel around different arcades in Japan and work up to battling in tournaments. Over 1500 new costume items have been included, which can be collected in Quest mode. Computer AI has been improved, as it has been modeled after some of the top tournament players in Japan.",SEGA-AM2,Fighting,9.5,Amazing,PS2 Arcade Arcade Arcade Arcade,19.99 USD,SEGA,T for Teen,Suggestive Themes,"http://www.ign.com/games/tekken-5/ps2-681191,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/dragon-ball-z-budokai-3/ps2-679951,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","August 12, 2003",http://ps2.ign.com/articles/432/432636p1.html,Virtua Fighter 4: Evolution
