publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Konami,Action,Krome Studios,"Hellboy provide players with fresh adventures featuring the unmistakable fusion of action, atmosphere and humor of the comic book and movie franchise. Hellboy uncovers a Nazi plot for world domination and must rush to defeat the crazed Hermann Von Klempt before he can exert his evil will upon a hapless world.  As a visceral brawler, the game lets players unleash Hellboy's superhuman abilities as they smash their way through hordes of enemies with contextual use of the environment for added destructive power and strategy.",Hellboy: The Science of Evil,http://www.ign.com/games/hellboy-the-science-of-evil/psp-827011,http://psp.ign.com/articles/885/885055p1.html,39.99 USD,3.0,PSP Xbox 360 PS3,"June 24, 2008","http://www.ign.com/games/resident-evil-3-nemesis/psp-18950,http://www.ign.com/games/metal-gear-solid-peace-walker/psp-71143,http://www.ign.com/games/metal-gear-solid-peace-walker/psp-965242,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Mediocre,5.9,"Fantasy Violence, Mild Language",T for Teen,Awful
Konami,Action,Krome Studios,"Hellboy provide players with fresh adventures featuring the unmistakable fusion of action, atmosphere and humor of the comic book and movie franchise. Hellboy uncovers a Nazi plot for world domination and must rush to defeat the crazed Hermann Von Klempt before he can exert his evil will upon a hapless world.  As a visceral brawler, the game lets players unleash Hellboy's superhuman abilities as they smash their way through hordes of enemies with contextual use of the environment for added destructive power and strategy.",Hellboy: The Science of Evil,http://www.ign.com/games/hellboy-the-science-of-evil/ps3-827012,http://ps3.ign.com/articles/885/885066p1.html,59.99 USD,3.5,PS3 Xbox 360 PSP,"June 24, 2008","http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/metal-gear-solid-5/ps3-149839,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Mediocre,5.1,"Blood and Gore, Mild Language, Violence",T for Teen,Awful
Enix,Action,Quintet,"Sequel to the strategy/action sleeper hit from Enix. Though the game retains the predecessor's quality sidescrolling action scenes and infuses the sword-slashing action with even better graphics, the god-game aspect is dropped entirely.",ActRaiser 2,http://www.ign.com/games/actraiser-2/snes-7673,http://retro.ign.com/articles/884/884740p1.html,29.99 USD,7.5,SNES,November 1993,"http://www.ign.com/games/legend-of-zelda-a-link-to-the-past/snes-6857,http://www.ign.com/games/chrono-trigger/snes-6858,http://www.ign.com/games/super-metroid/snes-6886,http://www.ign.com/games/super-mario-world/snes-6885,http://www.ign.com/games/legend-of-zelda-a-link-to-the-past/snes-6857,http://www.ign.com/games/earthbound/snes-6862",Good,7.2,,,Good
GCE,Action,GCE,,Minestorm,http://www.ign.com/games/minestorm/vectrex-11353,http://retro.ign.com/articles/884/884674p1.html,,7.5,Vectrex,"Dec 31, 1982","http://www.ign.com/games/solar-quest/vectrex-11358,http://www.ign.com/games/space-wars/vectrex-11359,http://www.ign.com/games/patriots/vectrex-11387,http://www.ign.com/games/scramble/vectrex-11357,http://www.ign.com/games/flipper-pinball/vectrex-11367,http://www.ign.com/games/hangman/vectrex-11390",Good,7.7,,,Good
Viva Media,Puzzle,Novitas,"The sequel to the popular game Crazy Machines features new parts to tinker with, new puzzles to solve, multiple solutions to every puzzle and the ability to upload and download player laboratories and rate the best of the best online.",Crazy Machines 2,http://www.ign.com/games/crazy-machines-2/pc-14245428,http://pc.ign.com/articles/884/884734p1.html,19.99 USD,6.8,PC iPhone,"June 20, 2008","http://www.ign.com/games/the-witness/pc-23509,http://www.ign.com/games/valiant-hearts-the-great-war/pc-20005430,http://www.ign.com/games/never-alone/pc-20017754,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.7,No Descriptors,E for Everyone,Okay
SEGA,Puzzle,Stainless Games,"The internet video phenomenon about cute, cuddly, giggly, and adorable animals who are often gruesomely shredded and skewered in ultra-violent displays of comedic anarchy. Now, it's a videogame for multiple consoles, so you can enjoy not only watching the whole gang get torn from limb to limb, you can be a part of it!

Happy Tree Friends False Alarm is an action-puzzle game with a unique physics-based reactive environment. The game enables players to control one of three characters: Flippy the emotionally tattered war-torn bear, Lumpy the dim-witted blue moose, and Handy the amputee beaver carpenter always eager to lend a helping limb. Using resources such as concrete, ice, gasoline, and nitroglycerin to augment the dynamic 3D environments, your goal is to save the Happy Tree Friends from hilarious disaster situations and their own bad luck. Play in 10 diverse levels designed exclusively for the Happy Tree Friends False Alarm game including mine shafts, candy factories and a museum, all of which are filled with outrageous outcomes and plenty of accidental mayhem!",Happy Tree Friends: False Alarm,http://www.ign.com/games/happy-tree-friends-false-alarm/pc-755711,http://pc.ign.com/articles/884/884735p1.html,,6.2,PC Xbox 360,"June 25, 2008","http://www.ign.com/games/the-witness/pc-23509,http://www.ign.com/games/valiant-hearts-the-great-war/pc-20005430,http://www.ign.com/games/never-alone/pc-20017754,http://www.ign.com/games/lords-of-the-fallen/pc-131477,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/guacamelee/pc-20003228,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.5,"Blood and Gore, Violence",M for Mature,Okay
GCE,Action,GCE,,Armor Attack,http://www.ign.com/games/armor-attack/vectrex-11370,http://retro.ign.com/articles/884/884672p1.html,,5.0,Vectrex,"Dec 31, 1982","http://www.ign.com/games/solar-quest/vectrex-11358,http://www.ign.com/games/space-wars/vectrex-11359,http://www.ign.com/games/patriots/vectrex-11387,http://www.ign.com/games/scramble/vectrex-11357,http://www.ign.com/games/flipper-pinball/vectrex-11367,http://www.ign.com/games/hangman/vectrex-11390",Good,7.6,,,Mediocre
2K Sports,Sports,PAM Development,"In Top Spin 3, players compete online and offline to rise in the ranks against current top ranked professional players. Created by 2K's Paris studio, PAM Development, Top Spin 3 immerses players in a visually and physically realistic tennis experience. Using next generation technology, gameplay and graphics, Top Spin 3 features dynamic weather changes, evolutionary player visuals and the most comprehensive online offerings. Adding a unique user-generated component, players can also use new player creator features that include free-form body sculpting, makeup and tattoos.",Top Spin 3,http://www.ign.com/games/top-spin-3/ps3-949655,http://ps3.ign.com/articles/883/883631p1.html,59.99 USD,7.9,PS3 Xbox 360 Wii NDS,"June 23, 2008","http://www.ign.com/games/madden-nfl-2013/ps3-128098,http://www.ign.com/games/nba-2k17/ps3-20052297,http://www.ign.com/games/fifa-2013/ps3-115679,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Good,7.5,,E for Everyone,Good
SEGA,Platformer,SEGA,"A downloadable version of the 1986 SEGA Master System game, provided through Nintendo's Virtual Console service.

In this platformer, you are Alex Kidd, looking for your lost brother Egle. In order to find your brother, you'll have to contend with the evil Janken the Great, who will send his henchmen and monsters at you to thwart your progress. One aspect of this adventure is that you'll have to play the classic game of ""rock, paper, scissors"" against the henchmen in order to defeat them. With 16 different levels to conquer in order to save Egle, this classic is sure to test your skills and your wits at the same time.",Alex Kidd in Miracle World,http://www.ign.com/games/alex-kidd-in-miracle-world/wii-14260439,http://wii.ign.com/articles/883/883403p1.html,5 USD,9.0,Wii SMS PS2 Xbox 360 PS3,"June 23, 2008","http://www.ign.com/games/kirbys-dream-land-2/wii-132757,http://www.ign.com/games/super-mario-galaxy-2/wii-14354736,http://www.ign.com/games/new-super-mario-bros-wii/wii-14354229,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Great,8.5,Comic Mischief,E for Everyone,Amazing
Electronic Arts,"First-Person, Shooter",DICE  (Digital Illusions CE),"Battlefield: Bad Company drops gamers behind enemy lines with a squad of renegade soldiers who risk it all on a personal quest for gold and revenge.

Featuring a cinematic single-player experience loaded with adventure and dark humor, the game delivers the series' trademark sandbox gameplay in a universe where nearly everything is destructible.  Battlefield: Bad Company also features a full suite of the franchise's trademark multiplayer options with deep gameplay designed to take full advantage of the game's massively destructible environments.

Available for a limited time only, the Gold Edition pack features exclusive content with behind-the-scenes action and strategy videos giving Battlefield: Bad Company players tricks and tips on how to own the battlefield. The Gold Edition also gives gamers early access to five unique weapons that players can take into battle. These weapons can also be unlocked after the launch of the game by ranking up to the highest level in multiplayer mode.",Battlefield: Bad Company,http://www.ign.com/games/battlefield-bad-company/xbox-360-14230500,http://xbox360.ign.com/articles/883/883431p1.html,69.99 USD,8.6,Xbox 360,"June 25, 2008","http://www.ign.com/games/halo-4/xbox-360-110563,http://www.ign.com/games/gears-of-war-judgment/xbox-360-135402,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/xbox-360-20007855,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Great,8.8,"Alcohol Reference, Strong Language, Violence",T for Teen,Great
Synapse Software (Synsoft),Action,Synapse Software (Synsoft),,Necromancer,http://www.ign.com/games/necromancer/c64-864254,http://retro.ign.com/articles/883/883524p1.html,,7.0,C64 Cell TG16 Wii,1983,"http://www.ign.com/games/archon-805456/c64-488862,http://www.ign.com/games/james-bond-007/c64-702142,http://www.ign.com/games/ghetto-blaster/c64-680212,http://www.ign.com/games/archon-805456/c64-488862,http://www.ign.com/games/james-bond-007/c64-702142,http://www.ign.com/games/ghetto-blaster/c64-680212",,,,,Good
2K Sports,Sports,PAM Development,"In Top Spin 3, players compete online and offline to rise in the ranks against current top ranked professional players. Created by 2K's Paris studio, PAM Development, Top Spin 3 immerses players in a visually and physically realistic tennis experience. Using next generation technology, gameplay and graphics, Top Spin 3 features dynamic weather changes, evolutionary player visuals and the most comprehensive online offerings. Adding a unique user-generated component, players can also use new player creator features that include free-form body sculpting, makeup and tattoos.",Top Spin 3,http://www.ign.com/games/top-spin-3/xbox-360-949654,http://xbox360.ign.com/articles/883/883573p1.html,59.99 USD,7.8,Xbox 360 PS3 Wii NDS,"June 23, 2008","http://www.ign.com/games/madden-nfl-2013/xbox-360-128097,http://www.ign.com/games/nba-2k17/xbox-360-20052299,http://www.ign.com/games/2014-fifa-world-cup/xbox-360-20012689,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Good,7.6,,E for Everyone,Good
Electronic Arts,"First-Person, Shooter",DICE  (Digital Illusions CE),"Battlefield: Bad Company drops gamers behind enemy lines with a squad of renegade soldiers who risk it all on a personal quest for gold and revenge.

Featuring a cinematic single-player experience loaded with adventure and dark humor, the game delivers the series' trademark sandbox gameplay in a universe where nearly everything is destructible.  Battlefield: Bad Company also features a full suite of the franchise's trademark multiplayer options with deep gameplay designed to take full advantage of the game's massively destructible environments.

Available for a limited time only, the Gold Edition pack features exclusive content with behind-the-scenes action and strategy videos giving Battlefield: Bad Company players tricks and tips on how to own the battlefield. The Gold Edition also gives gamers early access to five unique weapons that players can take into battle. These weapons can also be unlocked after the launch of the game by ranking up to the highest level in multiplayer mode.",Battlefield: Bad Company,http://www.ign.com/games/battlefield-bad-company/ps3-14230501,http://ps3.ign.com/articles/883/883447p1.html,69.99 USD,8.6,PS3,"June 25, 2008","http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/ps3-20007854,http://www.ign.com/games/far-cry-4/ps3-20018319,http://www.ign.com/games/dust-514/ps3-27062,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Great,8.8,"Alcohol Reference, Strong Language, Violence",T for Teen,Great
RedOctane,Music,Vicarious Visions,"Your jock will be rocked with the first DS entry in Red Octane's music series for guitar gods. This portable version features the same rhythm-based ""play to the music"" gameplay of console game, and will even have its own peripheral to get the job done: Red Octane has developed what it's calling the Guitar Grip to give players the ability to finger chords in similar fashion as the console version's guitar peripheral.

Guitar Hero: On Tour contains a wealth of licensed songs from bands as Nirvana, OK Go, and No Doubt, allowing gamers to rock out to tunes by some of their own guitar heroes. Players are able to pick from six different guitarists to represent them in-game, with secret venues and outfits to unlock. And in addition to a full Career Mode, the game also has co-op or competitive two-player play, including special ""On Tour"" challenges exclusive to the DS game (with power-ups that will send opponents into a frenzied touchscreen autograph session or set their pyrotechnics display to go haywire and require players to blow out the fire.)",Guitar Hero On Tour,http://www.ign.com/games/guitar-hero-on-tour/nds-899093,http://ds.ign.com/articles/883/883357p1.html,49.99 USD,9.0,NDS,"June 22, 2008","http://www.ign.com/games/elite-beat-agents/nds-826978,http://www.ign.com/games/band-hero/nds-22093,http://www.ign.com/games/korg-ds-10-plus/nds-18083,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Great,8.1,Lyrics,E10+ for Everyone 10 and older,Amazing
Square Enix,Strategy,Square Enix,"School is out for the summer, but mischievous Luso Clemens must first face detention to make up for his misbehavior. Alone in the library, he stumbles upon an ancient book with magical powers that summons him to the mystical land of Ivalice. Warped into the middle of a battlefield, Luso joins Cid and his clan to set off on an adventurous journey looking for a way home.",Final Fantasy Tactics A2: Grimoire of the Rift,http://www.ign.com/games/final-fantasy-tactics-a2-grimoire-of-the-rift/nds-869381,http://ds.ign.com/articles/883/883264p1.html,39.99 USD,9.0,NDS,"June 24, 2008","http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/advance-wars-dual-strike/nds-707311,http://www.ign.com/games/plants-vs-zombies/nds-84432,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/kingdom-hearts-coded/nds-14354710,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Great,8.9,,E10+ for Everyone 10 and older,Amazing
Electronic Arts,"First-Person, Shooter",DICE  (Digital Illusions CE),"Battlefield: Bad Company drops gamers behind enemy lines with a squad of renegade soldiers who risk it all on a personal quest for gold and revenge.

Featuring a cinematic single-player experience loaded with adventure and dark humor, the game delivers the series' trademark sandbox gameplay in a universe where nearly everything is destructible.  Battlefield: Bad Company also features a full suite of the franchise's trademark multiplayer options with deep gameplay designed to take full advantage of the game's massively destructible environments.",Battlefield: Bad Company,http://www.ign.com/games/battlefield-bad-company/xbox-360-713943,http://xbox360.ign.com/articles/882/882183p1.html,59.99 USD,8.6,Xbox 360 PS3,"June 25, 2008","http://www.ign.com/games/halo-4/xbox-360-110563,http://www.ign.com/games/gears-of-war-judgment/xbox-360-135402,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/xbox-360-20007855,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Great,8.5,"Alcohol Reference, Strong Language, Violence",T for Teen,Great
THQ,Action,Heavy Iron Studios,"Race, fly and shoot as you take futuristic robots WALL-E and EVE through a fast-paced adventure. From the desolate waste-lands of Earth to the Axiom space cruiser, throw cubes and blast robots and obstacles while you relive some of the movie's most thrilling moments and explore worlds filled with non-stop action and adventure, along with head-to-head multiplayer challenges. Dodge dangerous enemies, carry out intense missions and navigate your way through a futuristic galaxy!",WALL-E,http://www.ign.com/games/wall-e/xbox-360-14226079,http://xbox360.ign.com/articles/885/885973p1.html,49.99 USD,4.5,Xbox 360 Wii PS3 PS2 Cell NDS PS3 PC PSP Mac,"June 24, 2008","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/rise-of-the-tomb-raider/xbox-360-20020152,http://www.ign.com/games/assassins-creed-black-flag/xbox-360-161487,http://www.ign.com/games/grand-theft-auto-v/xbox-360-20587,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Okay,6.4,,E for Everyone,Bad
2K Games,Strategy,Firaxis,"Sid Meier's Civilization Revolution offers players a chance to experience the epic empire-building world of Civilization in an all new accessible, visually immersive, and action-packed world specifically designed for the console and handheld gamer. There are 16 civilizations to master and lead to victory, with an array of famous historical leaders to play as or compete against, and accessible maps and streamlined time scale for quicker games, intense combat, and constant action.

In multiplayer mode, players will compete for world conquest and glory among their peers as they battle in teams, head-to-head or epic free-for-all matches. In addition, auto-matching, ranked games, leaderboards, achievements, downloadable extra content and integrated video and voice chat make the online play more versatile and fun than any previous version of Civilization and will allow players to see where they stand against the competition. Finally, the position of ruler of the world can be settled online.",Sid Meier's Civilization Revolution,http://www.ign.com/games/sid-meiers-civilization-revolution/ps3-947168,http://ps3.ign.com/articles/885/885957p1.html,59.99 USD,8.8,PS3 WinPhone Xbox 360 NDS Wii iPhone iPad,"July 8, 2008","http://www.ign.com/games/rainbow-moon-sidequest-studios/ps3-103044,http://www.ign.com/games/xcom-enemy-unknown/ps3-126073,http://www.ign.com/games/plants-vs-zombies-garden-warfare/ps3-20019043,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Great,8.3,"Alcohol and Tobacco Reference, Mild Suggestive Themes, Violence",E10+ for Everyone 10 and older,Great
"Eidos Interactive, Warner Bros. Games",Racing,Farmind,"Players join Dick Dastardly and the gang, racing across a variety of action-packed and colorful cross-country rallies from the TV series. Racers watch out for traps and speed ahead to win the ultimate title of World's Wackiest Racer! Wacky Widgets are collected during the race to gain ""Wacky Powers,"" as well as a character's super-special ""Way Out Wacky"" power, which can be used to gain the upper hand over sly opponents.",Wacky Races: Crash & Dash,http://www.ign.com/games/wacky-races-crash-dash/nds-14236756,http://ds.ign.com/articles/885/885893p1.html,29.99 USD,4.2,NDS Wii,"June 17, 2008","http://www.ign.com/games/mario-kart-ds/nds-682877,http://www.ign.com/games/pokemon-dash/nds-707317,http://www.ign.com/games/diddy-kong-racing/nds-826996,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Mediocre,5.2,Mild Cartoon Violence,E for Everyone,Bad
THQ,Action,Heavy Iron Studios,"Race, fly and shoot as you take futuristic robots WALL-E and EVE through a fast-paced adventure. From the desolate waste-lands of Earth to the Axiom space cruiser, throw cubes and blast robots and obstacles while you relive some of the movie's most thrilling moments and explore worlds filled with non-stop action and adventure, along with head-to-head multiplayer challenges. Dodge dangerous enemies, carry out intense missions and navigate your way through a futuristic galaxy!",WALL-E,http://www.ign.com/games/wall-e/wii-14226090,http://wii.ign.com/articles/885/885975p1.html,49.99 USD,4.0,Wii PS3 PS2 Cell NDS PS3 PC PSP Mac Xbox 360,"June 24, 2008","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Mediocre,5.6,Cartoon Violence,E for Everyone,Bad
SNK Playmore,Fighting,SNK [1978-2001],"A downloadable version of the 1993 NeoGeo game, provided through Nintendo's Virtual Console service.

Cultures clash literally in this Samurai Shodown. The 12 fighters from around the world gather to fight to the finish. Samurai, ninja, knights and other brave souls from Japan, France, China, and the United States enter the ring with their chosen weapon and attack. Refine your moves and develop combinations, just make sure you hold onto your weapon. Your opponents can disarm you, meaning you'll have to fight the old fashioned way.",Samurai Shodown,http://www.ign.com/games/samurai-shodown/wii-14260563,http://wii.ign.com/articles/885/885507p1.html,9 USD,8.5,Wii Gen GB Xbox 360 GG Arcade PS3 Cell PSP Xbox One PS4 3DO NG SNES Sega-CD NGCD,"June 16, 2008","http://www.ign.com/games/super-smash-bros-brawl/wii-748545,http://www.ign.com/games/project-m/wii-132552,http://www.ign.com/games/pokemon-rumble/wii-14356297,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Great,8.0,"Violence, Blood, Crude Humor",T for Teen,Great
2K Games,Strategy,Firaxis,"Sid Meier's Civilization Revolution offers players a chance to experience the epic empire-building world of Civilization in an all new accessible, visually immersive, and action-packed world specifically designed for the console and handheld gamer. There are 16 civilizations to master and lead to victory, with an array of famous historical leaders to play as or compete against, and accessible maps and streamlined time scale for quicker games, intense combat, and constant action.

In multiplayer mode, players will compete for world conquest and glory among their peers as they battle in teams, head-to-head or epic free-for-all matches. In addition, auto-matching, ranked games, leaderboards, achievements, downloadable extra content and integrated video and voice chat make the online play more versatile and fun than any previous version of Civilization and will allow players to see where they stand against the competition. Finally, the position of ruler of the world can be settled online.",Sid Meier's Civilization Revolution,http://www.ign.com/games/sid-meiers-civilization-revolution/xbox-360-947005,http://xbox360.ign.com/articles/885/885918p1.html,59.99 USD,8.8,Xbox 360 WinPhone PS3 NDS Wii iPhone iPad,"July 8, 2008","http://www.ign.com/games/xcom-enemy-unknown/xbox-360-126074,http://www.ign.com/games/prison-architect/xbox-360-20048296,http://www.ign.com/games/halo-wars/xbox-360-857436,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Great,8.5,"Alcohol and Tobacco Reference, Mild Suggestive Themes, Violence",E10+ for Everyone 10 and older,Great
Game Factory,RPG,Neko Entertainment,"A brand-new tale, based on the fourth season of the show, unfolds as William is being held captive somewhere on Lyoko by the evil virus X.A.N.A. Gamers will follow our heroes on a quest to destroy X.A.N.A. Their final challenge is to defeat the mysterious and dangerous Volcano Replika containing the very core of X.A.N.A.: a crater containing a number of towers one of which holds William...

Code Lyoko: Fall of X.A.N.A delivers a brand new experience for both fans of the animated series and RPG video games. In order to complete their missions, Code Lyoko's four main characters will explore the different sectors of the digital worlds, wirth all new, upgraded weaponery in their fight against the evil supervirus XANA and its minions in a brand new turn-based battle system adapted to the Nintendo DS platform.",Code Lyoko: Fall of X.A.N.A,http://www.ign.com/games/code-lyoko-fall-of-xana/nds-952314,http://ds.ign.com/articles/885/885846p1.html,29.99 USD,5.5,NDS,"June 20, 2008","http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-white-version-2/nds-129228,http://www.ign.com/games/pokemon-white-version/nds-69347,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Mediocre,5.8,Fantasy Violence,E for Everyone,Mediocre
THQ,Action,,"Join WALL-E on his fantastic journey across a universe of never-before-imagined visions of the future. From the desolate waste-lands of Earth to the Axiom space cruiser, throw cubes, and blast robots and obstacles while you relive some of the movie's most thrilling moments and explore worlds filled with non-stop action and adventure. Dodge dangerous enemies, carry out intense missions, and navigate your way through a futuristic galaxy to save the planet!",WALL-E,http://www.ign.com/games/wall-e/cell-14226091,http://wireless.ign.com/articles/885/885869p1.html,,6.5,Cell Wii PS3 PS2 NDS PS3 PC PSP Mac Xbox 360,"June 27, 2008","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/galaxy-on-fire-2/cell-70028,http://www.ign.com/games/kingdom-hearts/cell-706954,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Okay,6.8,,,Okay
Aksys Games,Sports,"Million Co., ARC System Works","Super Dodgeball Brawlers maintains the great pick up and play feel of the classic Dodgeball series while adding in over 100 new super throws, as well as melee combat -- a first for the series. The fantastic versus mode of the original game has returned along with an all new 8-player Brawl mode.",Super Dodgeball Brawlers,http://www.ign.com/games/super-dodgeball-brawlers/nds-954469,http://ds.ign.com/articles/884/884666p1.html,29.99 USD,6.5,NDS,"May 27, 2008","http://www.ign.com/games/inazuma-eleven/nds-959942,http://www.ign.com/games/mario-sonic-at-the-olympic-games/nds-896693,http://www.ign.com/games/inazuma-eleven-2-blizzard/nds-14284019,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Good,7.9,Cartoon Violence,E for Everyone,Okay
Electronic Arts,"First-Person, Shooter",DICE  (Digital Illusions CE),"Battlefield: Bad Company drops gamers behind enemy lines with a squad of renegade soldiers who risk it all on a personal quest for gold and revenge.

Featuring a cinematic single-player experience loaded with adventure and dark humor, the game delivers the series' trademark sandbox gameplay in a universe where nearly everything is destructible.  Battlefield: Bad Company also features a full suite of the franchise's trademark multiplayer options with deep gameplay designed to take full advantage of the game's massively destructible environments.",Battlefield: Bad Company,http://www.ign.com/games/battlefield-bad-company/ps3-713942,http://ps3.ign.com/articles/883/883276p1.html,59.99 USD,8.6,PS3 Xbox 360,"June 25, 2008","http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/ps3-20007854,http://www.ign.com/games/far-cry-4/ps3-20018319,http://www.ign.com/games/dust-514/ps3-27062,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Great,8.4,"Alcohol Reference, Strong Language, Violence",T for Teen,Great
