community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
8.5,Great,"The Red Army is back. Now that Russia's government has collapsed, a hardline leader is bent on taking over the republics. Enter Ghost Recon, an advanced, futuristic squad of U.S. Army soldiers. Unlike previous Rainbow Six games, the setting is much more focused on the military instead of anti-terrorist maneuvers. Next-generation inventory and weapons will give players a glimpse into the real U.S. Army ""Land Warrior"" program on which Ghost Recon is based.",Red Storm Entertainment,"First-Person, Shooter",8.8,Great,Xbox GBA PC PS3 PS2 GCN NNG,14.99 USD,Ubisoft,M for Mature,Realistic Violence,"http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/doom-3/xbox-482119,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","November 12, 2002",http://xbox.ign.com/articles/377/377303p1.html,Tom Clancy's Ghost Recon
6.4,Okay,"The first action sports video game designed specifically for audiences over the age of 17, BMX XXX is one of the most talked about titles for the 2002 holiday season. Combining outrageous Hollywood humor and characters, beautiful women from New York's famous Scores club, incredible arcade action and a dynamic soundtrack from today's top recording artists, BMX XXX goes where no other game has gone. The game also features 2,000 tricks, Create-A-Rider/Park modes, 8 levels, 50 sponsors and new bike add-ons.",Z-Axis,"Extreme, Sports",6.0,Okay,PS2 GCN Xbox,7.99 USD,Acclaim Entertainment,M for Mature,Strong Sexual Content,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 15, 2002",http://ps2.ign.com/articles/377/377283p1.html,BMX XXX
7.8,Good,"Ten years will certainly change a place, not to mention a planet. That basically sums the premise of Soldiers of Anarchy from Simon & Schuster Interactive, a title being developed in Europe. After a disease is unleashed that threatens the global populace, much of humanity is forced to venture underground to survive. You, along with hordes or others, have sought that shelter, and after emerging ten years later, you're charged with leading a group of resourceful military veterans to restore order and free the world from its oppressors.",Silver Style,"Real-Time, Strategy",8.0,Great,PC,19.99 USD,Simon & Schuster Interactive,T for Teen,"Mild Language, Violence","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 8, 2002",http://pc.ign.com/articles/377/377310p1.html,Soldiers of Anarchy
7.2,Good,Konami's 11-on-11 soccer game featuring Disney characters.,Konami OSA (KCEO),Sports,8.1,Great,GCN GBA,19.99 USD,Konami,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","November 18, 2002",http://cube.ign.com/articles/377/377255p1.html,Disney Sports Soccer
8.4,Great,"17 varieties of cyber-organic mongrels, undead Marines and other nasties meet you at every turn. Greet `em with your choice of 9 carcass-crushing weapons that?ll turn this scare-fest into a rabid bloodbath. Navigate through the onslaught of nightmarish mazes, discovering secret doors housing ammo, bonuses and other combat aids. But beware, behind every opportunity lurks an untimely death.",Torus Games,"First-Person, Shooter",7.8,Good,GBA Xbox 360 Mac TAP PC,24.99 USD,Activision,T for Teen,Realistic Violence,"http://www.ign.com/games/james-bond-007-nightfire/gba-497891,http://www.ign.com/games/iridion-3d/gba-15797,http://www.ign.com/games/doom/gba-16301,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","October 29, 2002",http://gameboy.ign.com/articles/377/377220p1.html,Doom II
7.9,Good,"Will you have what it takes to become the new king of the beasts?  Explore a number of different environments while consuming other animals to evolve into one of 100 possible creature combinations. Also, by collecting different items you can have access to stronger body parts such as horns and fangs, which can give you the edge in this dog-eat-dog world.  However, no creature lives forever, so you'll need to pass on your strongest traits to your offspring and the circle of life will begin again.  Ultimately, the goal is to become powerful enough to topple the alpha creature and earn your rightful place at the top of the food chain.","Saru Brunei, Marigul Management, Inc.",Action,6.7,Okay,GCN,49.99 USD,Atlus,E for Everyone,Realistic Violence,"http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","November 10, 2002",http://cube.ign.com/articles/377/377260p1.html,Cubivore: Survival of the Fittest
6.2,Okay,"Grab your board and take on the slopes of SSX as you've never seen them before. Two brand-new runs, six never-before-seen riders, and tons of original tricks, shortcuts, and jumps make SSX TRICKY the ultimate snowboarding experience.",Visual Impact,"Extreme Sports, Sports",6.5,Okay,GBA PS2 TVgame GCN Xbox,7.99 USD,Electronic Arts,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/tony-hawks-pro-skater-2/gba-16246,http://www.ign.com/games/shaun-palmers-pro-snowboarder/gba-16410,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","October 29, 2002",http://gameboy.ign.com/articles/377/377207p1.html,SSX Tricky
8.1,Great,"Baldur's Gate: Dark Alliance features a distinctive blend of action and adventure set in the most popular Dungeons & Dragons campaign setting: The Forgotten Realms franchise owned by Wizards of the Coast Inc. Played from a third person perspective, Baldur's Gate: Dark Alliance immerses players in the port town of Baldur's Gate. Faithful adaptation of the third edition rules set for the Dungeons & Dragons roleplaying game and customizable player and character development allow for an engrossing gameplay experience for up to two players at once. Dramatic spell effects and powerful abilities enhance this action-packed game, assisting the player in combat against an abundance of terrifying monsters found throughout the adventure.","Snowblind Studios, High Voltage Software",Action,7.5,Good,GCN Xbox GBA PS2,12.99 USD,"Interplay, Vivendi Games",T for Teen,"Blood, Use of Alcohol, Violence","http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/digimon-world-4/gcn-639262,http://www.ign.com/games/fire-emblem-path-of-radiance/gcn-1982,http://www.ign.com/games/final-fantasy-crystal-chronicles/gcn-479090,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","November 20, 2002",http://cube.ign.com/articles/377/377286p1.html,Baldur's Gate: Dark Alliance
8.2,Great,"The story of Rygar begins with the Island of Argus being plagued by evil Titans. Armageddon has spread over the land, creating chaos as volcanoes, earthquakes, and monsters ravage the countryside. In mankind?s darkest hour, a hero rises from the ashes to defeat the Titans, rescue the princess and restore order to the land. The player will become Rygar and his legendary adventure will begin.

The actions of Rygar rely heavily on the use of his almighty Diskarmor, the hero?s weapon of choice in the game. The yo-yo like Diskarmor is one of the most important elements of the game. Created by gods, the Diskarmor is not just any weapon, it is an essential survival tool and divine instrument for the brave hero. The spiked razor shield will be used for attack, defense, and transportation.",Tecmo,Action,8.4,Great,PS2 Wii PS3,20.99 USD,Tecmo,T for Teen,Blood and Gore,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 26, 2002",http://ps2.ign.com/articles/378/378406p1.html,Rygar: The Legendary Adventure
6.3,Okay,"Eternia was once a place of beauty and safety. Protected by the Masters of the Universe and the Mystic Wall, this sacred land could never be touched by the evil of the outside world. But one dark day Skeletor and his evil warriors were able to breach the Mystic Wall. Their relentless attacks have pushed the Masters of the Universe to their edge-and now, yet another wave of attacks. It's clear only one man can protect this land and keep its people safe - He-Man, the most powerful man in the universe! Can you, as He-Man, push back the evil beasts to the Dark Hemisphere? Test your skills and discover if you are worthy of being He-Man.",Taniko,Action,6.0,Okay,GBA,19.99 USD,TDK Mediactive,E for Everyone,Realistic Violence,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","October 29, 2002",http://gameboy.ign.com/articles/378/378395p1.html,Masters of the Universe: He-Man -- Power of Grayskull
5.9,Mediocre,,Saffire,Racing,5.5,Mediocre,GBA PC PS2 GCN,36.99 USD,THQ,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/mario-kart-super-circuit/gba-15249,http://www.ign.com/games/moto-racer-advance/gba-482173,http://www.ign.com/games/excitebike/gba-488697,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","November 5, 2002",http://gameboy.ign.com/articles/378/378398p1.html,Hot Wheels: Velocity X
8.3,Great,"Star Trek: Starfleet Command III allows gamers to optimize their ship and allocate power to their ship's systems for different types of strategies such as hit-and-run maneuvers, ambushes or direct assaults. This edition simplifies this process by introducing a new interface for system management that allows players to focus on combat. Additionally, for the first time in any Star Trek game players can significantly customize their vessel's weapons, engines, shields and other systems. Star Trek Starfleet Command III also pushes the boundary of the genre by incorporating RPG elements into the experience. Over the course of the game, officers under the player's command will gain experience and acquire unique skills which increases the ships overall efficiency and enable the player to employ advanced attacks. Players can also choose to recruit new and more experienced officers to maximize the overall effectiveness of their ship.",Taldren,"Real-Time, Strategy",8.2,Great,PC,9.99 USD,Activision,E for Everyone,Violence,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","November 21, 2002",http://pc.ign.com/articles/378/378453p1.html,Star Trek: Starfleet Command III
8.1,Great,"England, late 12th century. King Richard the Lion-Hearted, back from the Crusades, has been taken prisoner at Durensteien Castle in Austria. His chances of escaping are slim; his ransom, exorbitant. In his absence, his brother, Prince John, has taken over the throne with the help of some powerful Norman barons.

Extortion, racketeering, taxation of all sorts, and the proclamation of unjust laws have become par for the course. The people of England are bending to the will of these unscrupulous individuals. But North of Nottingham, in the heart of Sherwood Forest, one man refuses to give in to the Normans. This rebel, an outstanding archer, calls himself Robin Hood.

Robin has sworn to return the throne to King Richard, but to do this, he must collect enough gold to pay the King?s ransom and chase Prince John from the kingdom.

Robin Hood offers 40 separate missions, all of them perfectly screen-written.",Spellbound,"Real-Time, Strategy",8.2,Great,PC,6.99 USD,Strategy First,T for Teen,Realistic Violence,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 15, 2002",http://pc.ign.com/articles/378/378032p1.html,Robin Hood: The Legend of Sherwood
7.0,Good,"Get ready for some of the most realistic hunting action ever to appear on a home console with Activision's first PS2 hunting-sim, Cabela's Big Game Hunter. Featuring an advanced animal behavioral system that is influenced by actual DNR research, every creature in the game boasts sight, speed, and daily routines that are identical to their real-life counterparts. And to help track prey more efficiently, a special bullet-cam has been included as well, so that players can watch their shot as it travels to its destination. Additional features like X-Ray scopes, 32 different environments, and 24 different animal types, round out the package as well, with a multitude of various weapons like firearms and bows completing your arsenal.",Sand Grain Studios,Hunting,6.0,Okay,PS2,9.99 USD,Activision,T for Teen,"Blood, Violence","http://www.ign.com/games/rapala-pro-fishing/ps2-690594,http://www.ign.com/games/fishermans-challenge/ps2-482696,http://www.ign.com/games/cabelas-dangerous-hunts/ps2-572331,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 20, 2002",http://ps2.ign.com/articles/378/378214p1.html,Cabela's Big Game Hunter [2002]
6.0,Okay,"Cut out the love scenes, the boring dialogue, and that awkward karaoke scene, and you've got the material for one of the most nerve-racking fighter plane games ever. If the game seems late in coming, you'll throw such judgments aside as soon as you sink your teeth into the intense dogfights and international battle scenarios. Choose a pilot from the movie (Maverick, Iceman, and all the rest are included in the list), and then set out to teach those Russian MiGs a thing or two about who's the boss. You'll journey to battlefields in Southeast Asia, the Gulf, Northern Russia, and more. Whether you're a big fan of the movie or you couldn't care less whether or not Val Kilmer's foolish pride gets him killed, you'll be positively floored by the amazing graphics, intuitive controls, and massive missions the game packs in. The computer AI is deadly, and the soundtrack will take your breath away.",Digital Integration,Flight,4.8,Bad,GCN PS2 PC GBA,17.99 USD,Titus,E for Everyone,Violence,"http://www.ign.com/games/star-wars-rogue-squadron-ii-rogue-leader/gcn-15337,http://www.ign.com/games/pilotwings-948988/gcn-552530,http://www.ign.com/games/zero-fighter-war-report/gcn-495852,http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","October 24, 2002",http://cube.ign.com/articles/378/378292p1.html,Top Gun: Combat Zones
8.2,Great,"Blast back to the '80s with Activision's classic games from the Atari 2600. Pitfall, Seaquest, River Raid, and tons of other classics return with new options and new modes to experience.","Barking Lizards, Contraband Entertainment",Compilation,8.5,Great,PS2 GBA digiBLAST,9.99 USD,Activision,E for Everyone,,"http://www.ign.com/games/hitman-trilogy/ps2-944704,http://www.ign.com/games/metal-gear-solid-the-essential-collection/ps2-14233286,http://www.ign.com/games/devil-may-cry-5th-anniversary-collection/ps2-862127,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 25, 2002",http://ps2.ign.com/articles/378/378255p1.html,Activision Anthology
6.0,Okay,"Fall in line for fast, furious firefights with Worms Blast. Your mission: launch your Worm marine into hostile waters and blast your way to survival. Go head-to-head with a friend in a barrage of gameplay modes and mini-games. Recruit your Worm from a crazy corps of cartoon grunts with serious delusions of grandeur. Worms Blast puts your mettle, reflexes, and blasting skills to the ultimate test. Are you ready soldier? Then move out!

Game features include Wacky Weaponry: Shotguns, Bazookas, Mines, Laser Beams, and Sea Monsters; Explosive Power-ups: Double Damage, Sailor's Delight, and Fish Food; Torrrential Weather: Rain, Wind, Solar Eclipses, and even Cosmic Showers; 8 Head-to-Head Modes: Deathmatch, Survival, Star Collection, Tide Trial, Don't Drop 'Em, One Line For 2, Star Race, and Fight.",Team17 Software,Strategy,5.8,Mediocre,GCN PS2 GBA PC Mac,9.99 USD,Ubisoft,E for Everyone,Mild Violence,"http://www.ign.com/games/pikmin-1/gcn-16510,http://www.ign.com/games/pikmin-2/gcn-496779,http://www.ign.com/games/fire-emblem-path-of-radiance/gcn-1982,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","November 4, 2002",http://cube.ign.com/articles/378/378229p1.html,Worms Blast
8.1,Great,"No One Lives Forever is to be a fast-paced, story-driven first-person shooter that delivers over-the-top action, outrageous villains, and wry humor in the tradition of the great 1960's Bond films. You play Cate Archer an undercover operative for MI-Zero. Your mission is to arrange for the defection of a prominent East German biophysicist that goes by the name of Otto Dentz. However things go wrong when a terrorist group known as the HARM abducts Dentz during a flight to England.",Monolith Productions,"First-Person, Shooter",9.1,Amazing,Mac PS2 PC,49.99 USD,MacPlay,M for Mature,"Blood, Violence","http://www.ign.com/games/borderlands-2/mac-147072,http://www.ign.com/games/borderlands-the-pre-sequel/mac-20026099,http://www.ign.com/games/deus-ex-human-revolution-directors-cut/mac-20000684,http://www.ign.com/games/divinity-original-sin-enhanced-edition/mac-20037340,http://www.ign.com/games/divinity-original-sin/mac-135173,http://www.ign.com/games/elder-scrolls-online/mac-133733","November 21, 2002",http://mac.ign.com/articles/378/378259p1.html,No One Lives Forever
5.6,Mediocre,,Silicon Dreams,Action,5.0,Mediocre,PS2 GBA PC,12.99 USD,"Electronic Arts, LEGO Interactive",E for Everyone,,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 27, 2002",http://ps2.ign.com/articles/383/383236p1.html,Island Xtreme Stunts
6.4,Okay,"Fast-paced fun and multi-player action come to the living room in Shrek? Super Party, an ogre-iffic party game for the entire family. Up to four players can take part simultaneously, all competing to win the most bug juice and have their ultimate wish granted. Players can choose from their favorite characters, including Shrek?, Princess Fiona?, Lord Farquaad?, Donkey, Monsieur Hood and Thelonious.

As the player(s) progress through the game, they must compete against each other or computer opponents in mini-games along the way. The 30+ mini-games include challenges ranging from outrunning the dangerous ?Dragon?s Breath,? to sinking one another in the ?Lilly Pad Leap,? to working in tandem to stop the ?Castle Crumble,? to catapulting vegetables for points in the ?Food Fling.?

Shrek? Super Party also features two game play modes, Tournament, a full virtual board game with integrated mini-games for up to four players and Free-for-All, where players can jump right in and play the mini-games only.",Mass Media,Party,2.9,Painful,PS2 Xbox GCN,47.99 USD,TDK Mediactive,E for Everyone,Mild Violence,"http://www.ign.com/games/spongebob-squarepants-featuring-nicktoons-globs-of-doom/ps2-14256560,http://www.ign.com/games/eyetoy-play/ps2-570957,http://www.ign.com/games/spongebob-squarepants-lights-camera-pants/ps2-727054,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 14, 2002",http://ps2.ign.com/articles/378/378212p1.html,Shrek Super Party
8.0,Great,"Mortal Kombat: Deadly Alliance marks the relaunch of the Mortal Kombat series with an all-new engine delivering punishing action that will reward long-time fans of the franchise as well as next-generation game lovers. The game features intense hand-to-hand and special-weapon combat, secret hidden moves and combinations with deadly body blows and fatalities.",Midway  Games,Fighting,8.8,Great,GBA Xbox GCN PS2,17.99 USD,Midway  Games,M for Mature,"Animated Violence, Realistic Violence","http://www.ign.com/games/sonic-battle/gba-552368,http://www.ign.com/games/dragon-ball-z-supersonic-warriors/gba-667042,http://www.ign.com/games/mortal-kombat-tournament-edition/gba-536084,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","November 18, 2002",http://gameboy.ign.com/articles/378/378138p1.html,Mortal Kombat: Deadly Alliance
5.3,Mediocre,"Drome Racers is a multi-terrain racing experience that will leave young speedsters breathless. Players take on the role of Max Axel who has trained intensely for the challenging Drome Championship and wants to take home the trophy.

Getting behind the wheel of high-tech cars based on the 2002 LEGO? Racers construction toy range, players must face tough Multi-Challenge Races (MCR's). Each race is a seamless set of stages, mixing tracks with realistically stunning city, mountain and canyon environments.

Unlike its predecessors, Drome Racers is a fast-paced ""anything goes"" game that will appeal to all ages and abilities with its varied, realistic terrains; sleek, LEGO Technic style cars; and road, off-road or drag racing.",Attention to Detail (ATD),Racing,6.2,Okay,PS2 PC GCN GBA,28.99 USD,"Electronic Arts, LEGO Interactive",E for Everyone,"Mild Animated Violence, Mild Realistic Violence","http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 20, 2002",http://ps2.ign.com/articles/380/380757p1.html,Drome Racers
6.0,Okay,"You are precrime officer John Anderton, head of an elite police force division that can apprehend murderers before the crime can be committed. Everyone thought it was perfect. Until something went wrong... Now you're on the run from your own team through a futuristic thrill ride in which you can trust no one. You must clear your name and stop an evil conspiracy before it is too late. Relive the movie experience as you immerse yourself in non-stop over 40 levels of the world of 2054. Face both human and robot enemies in hand-to-hand combat and using an explosive arsenal of weapons. Grab a Jetpack and fly through levels, showering enemies with gunfire as you avoid obstacles and hazards.",Treyarch,"Third-Person, Action",5.3,Mediocre,PS2 GBA Xbox GCN,12.99 USD,Activision,T for Teen,Animated Violence,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 20, 2002",http://ps2.ign.com/articles/377/377895p1.html,Minority Report
7.1,Good,"Princess Daphne has been kidnapped by the evil dragon Singe and hidden in a medieval castle owned by Mordroc, a powerful and malevolent wizard. To save her, you will take on the persona of Dirk the Daring, a goofy but courageous knight. As he advances through the castle with the help of a magical amulet, Dirk must overcome a slew of challenges, from jumping over flaming pits and climbing ropes to flying across chasms and battling swarms of the wizard's minions. Use cat-quick reflexes, cunning and resourcefulness to solve puzzles, defeat a variety of enemies, and fight your way through the castle to find Daphne and save the kingdom from Mordroc's clutches.

Dragon's Lair 3D is an entirely new, built-from-the-ground-up, three-dimensional version of the 1980s coin-op phenomenon. While it stays true to the design and storyline of the arcade game, it offers a massive 3D experience unlike anything else Dragon's Lair fans have played before along with unexpected twists for a whole new adventure.",Dragonstone Software,"Third-Person, Action",7.8,Good,Xbox GCN PC PS2,17.99 USD,Ubisoft,T for Teen,Mild Violence,"http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/tom-clancys-splinter-cell-chaos-theory/xbox-683200,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","November 18, 2002",http://xbox.ign.com/articles/378/378116p1.html,Dragon's Lair 3D: Return to the Lair
6.8,Okay,A first-person shooter based off of the first Die Hard movie. Gameplay focuses on stealth tactics.,Bits Studios,"First-Person, Shooter",6.3,Okay,GCN Xbox PS2,11.99 USD,Fox Interactive,M for Mature,Animated Violence,"http://www.ign.com/games/james-bond-007-nightfire/gcn-480685,http://www.ign.com/games/star-wars-rogue-squadron-iii-rebel-strike/gcn-546759,http://www.ign.com/games/star-fox-assault/gcn-481615,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","November 20, 2002",http://cube.ign.com/articles/378/378157p1.html,Die Hard: Vendetta
5.5,Mediocre,"Avenge Her Past, discover Her Future in James Cameron's Dark Angel, based on TV's sci-fi adventure series. Set in the near future after an electromagnetic pulse detonated by terrorists crippled the US economy, Max, a genetically-enhanced human prototype with attitude to spare, escaped from her military creators and made a life for herself on the edgy streets of 21st-century Seattle. She becomes a reluctant hero when she teams up with idealistic, underground cyber-journalist Logan Cale, lending her unique abilities to his crusade against corruption and an oppressive establishment. Played from a zoomed-out perspective, players fight their way through 3D levels, using martial arts moves, wall jumping and plenty of throws to defeat the opposition.",Radical Entertainment,"Third-Person, Action",3.9,Awful,Xbox PS2,4.99 USD,Sierra,T for Teen,Mild Realistic Violence,"http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","November 19, 2002",http://xbox.ign.com/articles/377/377903p1.html,James Cameron's Dark Angel
3.0,Awful,,n-Space,Party,5.0,Mediocre,PS2 GCN GBA,19.99 USD,Acclaim Entertainment,E for Everyone,,"http://www.ign.com/games/spongebob-squarepants-featuring-nicktoons-globs-of-doom/ps2-14256560,http://www.ign.com/games/eyetoy-play/ps2-570957,http://www.ign.com/games/spongebob-squarepants-lights-camera-pants/ps2-727054,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 26, 2002",http://ps2.ign.com/articles/378/378133p1.html,Mary-Kate and Ashley: Sweet 16 -- Licensed to Drive
7.8,Good,"It has been three years since Rollie McFly rid the Bugdom of the evil King Thorax and his minions, but the Bugdom can still be dangerous place as our new hero Skip is about to find out. While on his way to visit his family on the far side of the Bugdom, a Bully Bee swooped down and stole Skip's knapsack. Your job as Skip is to track down the Bully Bee and get your knapsack back. The chase takes place mostly in and around a house.

You will make new friends in the Bugdom who will help you through each area. Keep an eye out for Sam the Snail and Sally the Chipmunk. Sam will usually make you prove your worthiness before he will help you, but Sally is just interested in gathering acorns, so be sure to brings lots of those to her. Additionally, the same Buddy Bugs that helped Rollie McFly defeat King Thorax will help you defeat most mean enemy bugs that you encounter.",Pangea Software,Action,8.0,Great,Mac iPhone PC iPad,24.99 USD,Pangea Software,E for Everyone,Mild Cartoon Violence,"http://www.ign.com/games/mad-max-the-game/mac-20060582,http://www.ign.com/games/tomb-raider/mac-20005326,http://www.ign.com/games/league-of-legends/mac-75882,http://www.ign.com/games/divinity-original-sin-enhanced-edition/mac-20037340,http://www.ign.com/games/divinity-original-sin/mac-135173,http://www.ign.com/games/elder-scrolls-online/mac-133733","Dec 30, 2002",http://mac.ign.com/articles/377/377887p1.html,Bugdom II
