publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Nintendo,Virtual Pet,Nintendo,"In Nintendogs, you can raise up to three adorable puppies and play with them to your heart's content. Teach your pups new tricks: just speak into the system's microphone and they'll respond to the voice commands you've taught them, then use the DS touch screen to play with your puppy. There are even be modes in Nintendogs that support a wireless connection.

The US version features the miniature dachshund, golden retriever, beagle, pug, Siberian husky and Shih Tzu.

The Japanese edition features the Miniature Dachshund, German Shepherd Dog, Yorkshire Terrier, Miniature Schnauzer, and Pug.",Nintendogs: Dachshund & Friends,http://www.ign.com/games/nintendogs-dachshund-and-friends/nds-695663,http://ds.ign.com/articles/643/643653p1.html,32.99 USD,8.8,NDS,"August 22, 2005","http://www.ign.com/games/viva-pinata-pocket-paradise/nds-953406,http://www.ign.com/games/nintendogs-chihuahua-and-friends/nds-736312,http://www.ign.com/games/nintendogs-labrador-retriever-and-friends/nds-736313,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Great,8.4,Comic Mischief,E for Everyone,Great
Nintendo,Virtual Pet,Nintendo,"In Nintendogs, you can raise up to three adorable puppies and play with them to your heart's content. Teach your pups new tricks: just speak into the system's microphone and they'll respond to the voice commands you've taught them, then use the DS touch screen to play with your puppy. There are even be modes in Nintendogs that support a wireless connection.

The US version features the chihuahua, German shepherd, boxer, cavalier King Charles spaniel, Yorkshire terrier and Shetland sheepdog.

The Japanese edition features the Chihuahua, Beagle, Shih Tzu, Cavalier King Charles Spaniel, and Labrador Retriever.",Nintendogs: Chihuahua & Friends,http://www.ign.com/games/nintendogs-chihuahua-and-friends/nds-736312,http://ds.ign.com/articles/643/643652p1.html,32.99 USD,8.8,NDS,"August 22, 2005","http://www.ign.com/games/nintendogs-dachshund-and-friends/nds-695663,http://www.ign.com/games/viva-pinata-pocket-paradise/nds-953406,http://www.ign.com/games/nintendogs-labrador-retriever-and-friends/nds-736313,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Great,8.3,Comic Mischief,E for Everyone,Great
Majesco,"Third-Person, Action",Terminal Reality,"Born from the unnatural union of vampire and human, BloodRayne is blessed with the powers of a vampire but cursed with the unquenchable thirst for blood and a weakness to sunlight.

challenges the supernatural anti-heroine with her most personal battle yet as she hunts down each of her wicked siblings who are carrying on the legacy of their dead father. Expanding on the predecessor,

includes new in-game dynamics such as pole combat, rail sliding and advanced melee fighting with fatality moves. Built upon a modified version of the Infernal Engine,

introduces threatening new bosses, all new environments set within a huge modern day city, a range of new supernatural powers and new motion-captured movements complete with soft-body physics.",BloodRayne 2,http://www.ign.com/games/bloodrayne-2/pc-611927,http://pc.ign.com/articles/643/643158p1.html,29.99 USD,6.8,PC Xbox PS2 PS3,"August 2, 2005","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.7,"Blood and Gore, Intense Violence, Sexual Themes, Strong Language",M for Mature,Okay
Namco,Shooter,"WayForward Technologies, Namco Hometek","An epic space battle RPG,

combines the rich storyline and exploration of an RPG with an action-packed shooter battle system. 
Humanity is struggling to survive against the Krill onslaught. Sent in as a double agent, players must discover the mystery of six planets singled out in an intercepted message as important to the enemy's efforts, and help defeat the Krill from within before humanity's time runs out! By exploring the galaxy of Sigma Star Saga on foot, players can discover new parasitic Krill weaponry and gadgets in order to equip themselves and their spaceship.  Additionally, players can collect up to 50 kinds of ""Gun Data"" and then combine them in simple combinations to customize and create their own unique weapon.",Sigma Star Saga,http://www.ign.com/games/sigma-star-saga/gba-725353,http://gameboy.ign.com/articles/642/642446p1.html,29.99 USD,6.0,GBA,"August 16, 2005","http://www.ign.com/games/james-bond-007-nightfire/gba-497891,http://www.ign.com/games/iridion-3d/gba-15797,http://www.ign.com/games/doom/gba-16301,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Good,7.6,"Fantasy Violence, Suggestive Themes",E10+ for Everyone 10 and older,Okay
Superscape,Flight,,,Independence Day,http://www.ign.com/games/independence-day/cell-766483,http://wireless.ign.com/articles/643/643003p1.html,,7.5,Cell PC Saturn RZone PS Pinball,"Aug 16, 2005","http://www.ign.com/games/jet-rider/cell-811340,http://www.ign.com/games/snoopy-the-flying-ace/cell-823958,http://www.ign.com/games/fighters/cell-762154,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Good
Vivendi Games,"Third-Person, Action",Radical Entertainment,"In

, players can jump anywhere, climb anything and smash everything -- even destroy entire buildings -- as the Hulk, the strongest hero there is! Gamers will create their own Hulk-powered weapons from anything they can rip out of the environment, unlock new moves to battle huge enemies in epic boss fights and experience deep and varied game elements by exploring free-roaming non-mission and side mission gameplay.",The Incredible Hulk: Ultimate Destruction,http://www.ign.com/games/the-incredible-hulk-ultimate-destruction/xbox-627861,http://xbox.ign.com/articles/642/642434p1.html,29.99 USD,8.4,Xbox GCN PC PS2,"August 23, 2005","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.7,"Language, Violence",T for Teen,Great
Vivendi Games,"Third-Person, Action",Radical Entertainment,"In

, players can jump anywhere, climb anything and smash everything -- even destroy entire buildings -- as the Hulk, the strongest hero there is! Gamers will create their own Hulk-powered weapons from anything they can rip out of the environment, unlock new moves to battle huge enemies in epic boss fights and experience deep and varied game elements by exploring free-roaming non-mission and side mission gameplay.",The Incredible Hulk: Ultimate Destruction,http://www.ign.com/games/the-incredible-hulk-ultimate-destruction/ps2-627860,http://ps2.ign.com/articles/642/642051p1.html,19.99 USD,8.4,PS2 GCN PC Xbox,"August 23, 2005","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.6,"Language, Violence",T for Teen,Great
Vivendi Games,"Third-Person, Action",Radical Entertainment,"In

, players can jump anywhere, climb anything and smash everything -- even destroy entire buildings -- as the Hulk, the strongest hero there is! Gamers will create their own Hulk-powered weapons from anything they can rip out of the environment, unlock new moves to battle huge enemies in epic boss fights and experience deep and varied game elements by exploring free-roaming non-mission and side mission gameplay.",The Incredible Hulk: Ultimate Destruction,http://www.ign.com/games/the-incredible-hulk-ultimate-destruction/gcn-627859,http://cube.ign.com/articles/642/642429p1.html,29.99 USD,8.4,GCN PC Xbox PS2,"August 23, 2005","http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.4,"Language, Violence",T for Teen,Great
Microsoft,RPG,Gas Powered Games,"The ambitious sequel to Chris Taylor's best-selling, award-winning action role-playing game (RPG) Dungeon Siege.

Dungeon Siege II casts players into a land deeply scarred by civil war, where they lead an elite battle party against a vicious marauder hell-bent on bringing the world under his control, no matter the cost. Dungeon Siege II raises the bar for action-RPGs by introducing a deeper storyline, an extensive quest system and a new AI system creating more challenging and cunning foes.",Dungeon Siege II,http://www.ign.com/games/dungeon-siege-ii/pc-569719,http://pc.ign.com/articles/641/641943p1.html,49.99 USD,8.5,PC,"August 16, 2005","http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.3,"Blood and Gore, Violence",M for Mature,Great
THQ Wireless,Racing,Humagade,"Wireless take on the PlayStation jetski racer. Splashdown: Rides Gone Wild features three riders -- Andy Pierce, Haily Hollister and Jonah Barrett -- and fifteen bouy-filled courses. The goal is to complete the tracks in record time, while pulling off tricks to boost performance. Players can select from three personality-driven riders. Each rider has his or her own set of stats that affect gameplay, such as speed. On top of this, you can also customize your jetski. As soon as you're satisfied with your ride, it's off to the races, splashing across fifteen different courses, loaded with obstacles and jumps.",Splashdown: Rides Gone Wild,http://www.ign.com/games/splashdown-rides-gone-wild/cell-679979,http://wireless.ign.com/articles/647/647478p1.html,,6.2,Cell PS4 PS2,"July 1, 2004","http://www.ign.com/games/the-fast-and-the-furious/cell-820562,http://www.ign.com/games/ivan-ironman-stewarts-super-off-road-3d/cell-728157,http://www.ign.com/games/ihra-drag-racing-multiplayer-142885/cell-574458,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Okay
iFone,Puzzle,,"A updated version of the classic board game, with adventure gaming aspects and other unique aspects to make it a more engrossing single-player challenge.",Clue SFX,http://www.ign.com/games/clue-sfx/cell-757431,http://wireless.ign.com/articles/647/647472p1.html,,7.4,Cell,October 2005,"http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/3d-tower-bloxx-deluxe/cell-14232300,http://www.ign.com/games/xxx-puzzle/cell-761657,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Good
Electronic Arts,Racing,EA Tiburon,"Take command of the biggest teams in NASCAR by building a multi-car dynasty with NASCAR 06: Total Team Control. In the first-ever Squad Based Racing experience, you are not alone. Radio to teammates for assistance, while managing on-track partnerships, or take the wheel of a teammate's car in the middle of a race to fend off rivals. With all-new game controls, including real-time voice command, communicate with your crew chief, spotters, and on-track allies to help punch your team through the pack. As an owner, build your own racing empire or even buy top NASCAR Teams like Hendrick Motorsports. Earn the title of Teammate, Champion, and Hero in NASCAR 06: Total Team Control.",NASCAR 06: Total Team Control,http://www.ign.com/games/nascar-06/xbox-741688,http://xbox.ign.com/articles/647/647465p1.html,29.99 USD,8.5,Xbox PS2 PS2 Cell Cell,"August 30, 2005","http://www.ign.com/games/forza-motorsport/xbox-682857,http://www.ign.com/games/need-for-speed-most-wanted/xbox-740898,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/xbox-679033,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.3,Suitable for Persons Ages Six and Older,E for Everyone,Great
Electronic Arts,Racing,EA Tiburon,"Take command of the biggest teams in NASCAR by building a multi-car dynasty with NASCAR 06: Total Team Control. In the first-ever Squad Based Racing experience, you are not alone. Radio to teammates for assistance, while managing on-track partnerships, or take the wheel of a teammate's car in the middle of a race to fend off rivals. With all-new game controls, including real-time voice command, communicate with your crew chief, spotters, and on-track allies to help punch your team through the pack. As an owner, build your own racing empire or even buy top NASCAR Teams like Hendrick Motorsports. Earn the title of Teammate, Champion, and Hero in NASCAR 06: Total Team Control.",NASCAR 06: Total Team Control,http://www.ign.com/games/nascar-06/ps2-741665,http://ps2.ign.com/articles/647/647323p1.html,29.99 USD,8.5,PS2 Xbox Xbox Cell Cell,"August 30, 2005","http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.3,No Descriptors,E for Everyone,Great
Namco,Compilation,Digital Eclipse Software,"In honor of the company's 50th anniversary,

introduces 14 exciting, classic games from the 70's and 80's to a new generation of gamers. The single largest compilation of Namco Arcade Classics yet,

allows players to explore a virtual arcade hall where each of the game's classic titles will be standing in its original arcade form ... except this time no quarters are required!

Classic games included are:

and",Namco Museum: 50th Anniversary,http://www.ign.com/games/namco-museum-50th-anniversary/gcn-744428,http://cube.ign.com/articles/647/647079p1.html,19.99 USD,5.0,GCN GBA Xbox PC PS2,"August 30, 2005","http://www.ign.com/games/sonic-mega-collection/gcn-486864,http://www.ign.com/games/the-legend-of-zelda-collection/gcn-608263,http://www.ign.com/games/namco-museum-2001/gcn-481595,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Good,7.0,"Cartoon Violence, Mild Lyrics",E10+ for Everyone 10 and older,Mediocre
Namco,Compilation,Digital Eclipse Software,"In honor of the company's 50th anniversary,

introduces 14 exciting, classic games from the 70's and 80's to a new generation of gamers. The single largest compilation of Namco Arcade Classics yet,

allows players to explore a virtual arcade hall where each of the game's classic titles will be standing in its original arcade form ... except this time no quarters are required!

Classic games included are:

and",Namco Museum: 50th Anniversary,http://www.ign.com/games/namco-museum-50th-anniversary/ps2-744429,http://ps2.ign.com/articles/647/647067p1.html,19.99 USD,5.0,PS2 GBA Xbox PC GCN,"August 30, 2005","http://www.ign.com/games/hitman-trilogy/ps2-944704,http://www.ign.com/games/metal-gear-solid-the-essential-collection/ps2-14233286,http://www.ign.com/games/devil-may-cry-5th-anniversary-collection/ps2-862127,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.1,Cartoon Violence,E10+ for Everyone 10 and older,Mediocre
Bandai,Action,Ganbarion,"The characters from the hit TV show make their US debut in this fighting game. Play as one of 16 weird and wonderful pirates from the show and pick up objects around you to use as weapons as you battle to become the King of the Pirates! The game features 6 game play modes, including 2-player versus mode and tournament mode.",One Piece Grand Battle!,http://www.ign.com/games/one-piece-grand-battle/gcn-724037,http://cube.ign.com/articles/647/647184p1.html,39.99 USD,7.0,GCN PS2 PS,"September 6, 2005","http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.1,Cartoon Violence,T for Teen,Good
Bandai,Fighting,Ganbarion,"The characters from the hit TV show make their US debut in this fighting game. Play as one of 16 weird and wonderful pirates from the show and pick up objects around you to use as weapons as you battle to become the King of the Pirates! The game features 6 game play modes, including 2 player versus mode and tournament mode.

(Originally released in Japan as

, an extra edition of the battle game based on the Shonen Jump manga and ""One Piece"" anime show. For

, the developers have added the ability to call a partner to attack, as well as more attacks and battle events.)",One Piece Grand Battle!,http://www.ign.com/games/one-piece-grand-battle/ps2-724038,http://ps2.ign.com/articles/646/646927p1.html,39.99 USD,7.0,PS2 PS GCN,"September 6, 2005","http://www.ign.com/games/tekken-5/ps2-681191,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/dragon-ball-z-budokai-3/ps2-679951,http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/atari-racing-collection/ps2-483265,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.7,Cartoon Violence,T for Teen,Good
Atlas Mobile,Action,,,Water Balloon Drop,http://www.ign.com/games/water-balloon-drop/cell-748635,http://wireless.ign.com/articles/647/647262p1.html,,6.7,Cell,"Sep 1, 2005","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Okay
Namco,Compilation,Digital Eclipse Software,"In honor of the company's 50th anniversary,

introduces 14 exciting, classic games from the 70's and 80's to a new generation of gamers. The single largest compilation of Namco Arcade Classics yet,

allows players to explore a virtual arcade hall where each of the game's classic titles will be standing in its original arcade form ... except this time no quarters are required! Players will also be able to post high scores to the Xbox Live Leader boards.

Classic games included are:

and",Namco Museum: 50th Anniversary,http://www.ign.com/games/namco-museum-50th-anniversary/xbox-744425,http://xbox.ign.com/articles/647/647080p1.html,19.99 USD,5.0,Xbox GBA PC GCN PS2,"August 30, 2005","http://www.ign.com/games/xbox-live-arcade/xbox-686886,http://www.ign.com/games/bundle-sega-gt-2002-jet-set-radio-future/xbox-497218,http://www.ign.com/games/taito-legends-2/xbox-815809,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.1,Cartoon Violence,E10+ for Everyone 10 and older,Mediocre
Namco,Compilation,,"In honor of the company's 50th anniversary,

introduces 14 exciting, classic games from the 70's and 80's to a new generation of gamers. The single largest compilation of Namco Arcade Classics yet,

allows players to explore a virtual arcade hall where each of the game's classic titles will be standing in its original arcade form ... except this time no quarters are required!

Classic games included are:

and",Namco Museum: 50th Anniversary,http://www.ign.com/games/namco-museum-50th-anniversary/gba-744427,http://gameboy.ign.com/articles/646/646789p1.html,19.99 USD,6.0,GBA Xbox PC GCN PS2,"August 30, 2005","http://www.ign.com/games/mighty-morphin-power-rangers/gba-734769,http://www.ign.com/games/spongebob-squarepants-dual-pack/gba-734771,http://www.ign.com/games/crash-spyro-super-pack-volume-1/gba-762889,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Good,7.4,Suitable for Persons Ages Six and Older,E for Everyone,Okay
Bandai,Fighting,Eighting,"Featuring all your favorite characters from the hit TV show, the first Inuyasha fighting game for the PlayStation 2 features a mission mode, a battle mode for versus gameplay, practice mode and a story mode. Featuring an original battle system, the game allows you to partner with another character, select the best formation system and develop and strengthen your fighting partnership, and destroy objects around you as you battle to take out the opposition.",InuYasha: Feudal Combat,http://www.ign.com/games/inuyasha-feudal-combat/ps2-739982,http://ps2.ign.com/articles/646/646816p1.html,39.99 USD,4.0,PS2,"August 31, 2005","http://www.ign.com/games/tekken-5/ps2-681191,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/dragon-ball-z-budokai-3/ps2-679951,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Okay,6.9,"Mild Language, Suggestive Themes, Violence",T for Teen,Bad
Tecmo,"Third-Person, Action",Team Ninja,"Expanding on the grueling and action-packed game by Team Ninja, this new edition of

(which is rumored to be called

) is a complete edition of the game, with the two Hurricane Pack downloadable add-ons included in the package for more sword-slicing, wall-running, shuriken-throwing action than you can handle.",Ninja Gaiden Black,http://www.ign.com/games/ninja-gaiden-black/xbox-745543,http://xbox.ign.com/articles/652/652102p1.html,29.99 USD,9.4,Xbox Xbox 360,"September 20, 2005","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Amazing,9.1,"Blood and Gore, Intense Violence",M for Mature,Amazing
Activision,Card,,"Based on the world's premier televised poker event, this videogame edition of the

tournament is based on the 2005 tournament held at Harrah's Rio Suites in Las Vegas.",World Series of Poker,http://www.ign.com/games/world-series-of-poker/gcn-759072,http://cube.ign.com/articles/651/651609p1.html,19.99 USD,3.5,GCN Xbox PS2 PSP PC,"September 13, 2005","http://www.ign.com/games/lost-kingdoms-ii/gcn-497846,http://www.ign.com/games/baten-kaitos-origins-138135/gcn-772298,http://www.ign.com/games/lost-kingdoms/gcn-16794,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Bad,4.8,"Mild Language, Simulated Gambling",E10+ for Everyone 10 and older,Awful
Activision Value,Hunting,Sand Grain Studios,"In Cabela's Outdoor Adventures the hunting and fishing simulation genres merge together to attain the diversity of a complete outdoor experience.
The gamer immerses players in a challenging environment, where the thrill and the triumph of hunting and fishing are brought to their fullest.
If the player chooses to build his own outdoor career, he can customize and improve his character's skills and gain enough reputation in order to become a true adventurer. During the game, the player travels trough 11 exotic regions and has the opportunity to bag amazing deer trophies, hunt big and small game animals (more than 30 animals in all) and catch 10+ fish species. State of the art hunting and fishing gear and many vehicles are at player;s disposal in order to aid the adventurer to complete the hunts or mission objectives, solve unexpected situations and win a great variety of challenging contests.",Cabela's Outdoor Adventures [2006],http://www.ign.com/games/cabelas-outdoor-adventures-2006/ps2-759419,http://ps2.ign.com/articles/651/651638p1.html,19.99 USD,6.0,PS2 Xbox GCN,"September 13, 2005","http://www.ign.com/games/rapala-pro-fishing/ps2-690594,http://www.ign.com/games/cabelas-big-game-hunter-2002/ps2-491756,http://www.ign.com/games/fishermans-challenge/ps2-482696,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Okay,6.8,"Blood, Violence",T for Teen,Okay
Activision,Card,,"Based on the world's premier televised poker event, this videogame edition of the

tournament is based on the 2005 tournament held at Harrah's Rio Suites in Las Vegas.

This game has been licensed by Activision for major console, handheld, and PC systems. Exact system release plans have not been announced - a release on this system is likely, but not yet official.",World Series of Poker,http://www.ign.com/games/world-series-of-poker/xbox-753324,http://xbox.ign.com/articles/648/648099p1.html,19.99 USD,3.5,Xbox PS2 PSP PC GCN,"August 31, 2005","http://www.ign.com/games/yu-gi-oh-the-dawn-of-destiny/xbox-482230,http://www.ign.com/games/konami-all-in-poker/xbox-801053,http://www.ign.com/games/world-championship-poker-2-featuring-howard-lederer/xbox-746735,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.1,"Mild Language, Simulated Gambling",E10+ for Everyone 10 and older,Awful
Midway  Games,Fighting,Midway Studios -- Los Angeles,"A 3D action-fighting spin-off of the brutal fighting series,

Play as the shaolin monks Kung Lau or Liu Kang in this blood-soaked quest that takes players through the backstory and through many of the lands of the original three

games.",Mortal Kombat: Shaolin Monks,http://www.ign.com/games/mortal-kombat-shaolin-monks/xbox-709116,http://xbox.ign.com/articles/651/651520p1.html,19.99 USD,8.0,Xbox PS2,"September 19, 2005","http://www.ign.com/games/mortal-kombat-armageddon/xbox-794353,http://www.ign.com/games/marvel-nemesis-rise-of-the-imperfects/xbox-681937,http://www.ign.com/games/dead-or-alive-3/xbox-16249,http://www.ign.com/games/crimson-skies-high-road-to-revenge/xbox-479671,http://www.ign.com/games/atari-racing-collection/xbox-486903,http://www.ign.com/games/crazy-taxi-3/xbox-16718,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.3,"Blood and Gore, Intense Violence, Language",M for Mature,Great
Sony Computer Entertainment,"Third-Person, Action","SCE Cambridge Studio, SIE Europe","puts players in the role of Sir Daniel Fortesque to embark on a gothic journey of redemption to defeat the evil sorcerer Zarok. Inspired by the myths, characters, and environments of the popular PS one franchise,

provides players with an enchanting storyline filled with numerous levels and gameplay locations, supported with various characters, enemies, weapons, and mini-games that take place in the realm of Gallowmere. In addition, using Wi-Fi gameplay via Ad Hoc mode, players can compete head-to-head in various arcade-style mini games.",MediEvil Resurrection,http://www.ign.com/games/medievil-resurrection/psp-682952,http://psp.ign.com/articles/650/650509p1.html,39.99 USD,7.3,PSP,"September 13, 2005","http://www.ign.com/games/resident-evil-3-nemesis/psp-18950,http://www.ign.com/games/metal-gear-solid-peace-walker/psp-71143,http://www.ign.com/games/metal-gear-solid-peace-walker/psp-965242,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950,http://www.ign.com/games/god-of-war-ghost-of-sparta/psp-735806,http://www.ign.com/games/lego-indiana-jones-the-original-adventures/psp-953318,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Good,7.9,"Animated Blood, Fantasy Violence, Mild Language, Suggestive Themes",T for Teen,Good
I-play,Action,,The year is 2103 and the Earth Federation is under attack from the Wolfmarl Hordes. Only one man can repel the invading hordes: Major Carnage. Travel through stunning 3D locations across the galaxy in a quest to destroy the alien invaders and of course save mankind. The game features futuristic third-person action with full 3D graphics across stunning levels in the far reaches of outer space. Fly through the air and battle it out with an invading force of evil aliens with a boss to defeat at the end of every level. Avoid airborne hazards including asteroids and mines in this fast-paced action romp.,Major Carnage 3D,http://www.ign.com/games/major-carnage-3d/cell-748655,http://wireless.ign.com/articles/650/650169p1.html,,5.7,Cell,"Aug 31, 2005","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Mediocre
Namco,Music,,,Pac-Man's Arcade Corner,http://www.ign.com/games/pac-mans-arcade-corner/cell-771352,http://wireless.ign.com/articles/649/649858p1.html,,7.0,Cell,"Aug 1, 2005","http://www.ign.com/games/guitar-hero-world-tour/cell-14279525,http://www.ign.com/games/guitar-hero-5-mobile/cell-12106,http://www.ign.com/games/lord-j-of-dance/cell-759608,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Good
