publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Electronic Arts,Sports,Electronic Arts,"Lead one of more than 320 Division I schools to the Big Dance with NCAA March Madness 2005, the most strategic basketball game ever developed. Use scouting reports and locker room videos from many of the nation's top college coaches to create the ultimate game plan that takes you to the top. Along with a deeply revamped Dynasty Mode, and Mascot and Rivalry Modes, for the first time you can rewrite NCAA history by replaying classic match-ups between a collection of the greatest college basketball teams ever assembled. With additional new mascots, cheerleaders, arenas, crowd chants, fights songs, and Dick Vitale and Brad Nessler calling the action, NCAA March Madness 2005 puts you on campus for the deepest and most authentic college basketball experience.",NCAA March Madness 2005,http://www.ign.com/games/ncaa-march-madness-2005/xbox-681795,http://xbox.ign.com/articles/567/567454p1.html,19.99 USD,8.6,Xbox GCN PS2,"November 16, 2004","http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.3,Suitable for Persons Ages Six and Older,E for Everyone,Great
Microsoft Game Studios,Platformer,Artoon,"Blinx 2 puts players in a pitched battle for the shards of the Big Crystal, a powerful icon that's sought after by the pig-run Tom Tom Gang, but only truly understood by the feline-run Time Sweepers. In a change from the original, players take control of both the Time Sweepers and their mastery of time, and the Tom Tom Gang, who control space, switching to and fro between the two groups as the game progresses. But you don't actually play as Blinx himself. Artoon's game has expanded into non-traditional platform territories and plays more like a light-weight action game. The moderate use of stealth, the heavy use of gadgets and weapons, and the constant switch between the feline and the pig teams creates more varied gameplay.",Blinx 2: Masters of Time and Space,http://www.ign.com/games/blinx-2-masters-of-time-and-space/xbox-679922,http://xbox.ign.com/articles/566/566499p1.html,19.99 USD,7.9,Xbox,"November 16, 2004","http://www.ign.com/games/psychonauts/xbox-482075,http://www.ign.com/games/blinx-the-time-sweeper-139497/xbox-482070,http://www.ign.com/games/crash-bandicoot-the-wrath-of-cortex/xbox-17503,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.8,Violence,E for Everyone,Good
Activision,"First-Person, Shooter",Spark Unlimited,"Call of Duty: Finest Hour is a squad-based console first-person shooter set in WWII. Head to the frontlines of combat to experience intense battlefield moments from World War II's most legendary conflicts including the Russian infantry charge at Stalingrad, the British PPA Commando raids in North Africa and the American led tank charges in Belgium -- through the eyes of citizen soldiers from an alliance of countries who together helped shape the course of modern history. Take on the Nazi war machine through authentic single-player combat missions and utilize an explosive arsenal of WWII weapons from the Russian, British, American and German armories, including pistols, machine guns, sniper rifles and grenades. Play as an American, British or Russian soldier, each with his own story.",Call of Duty: Finest Hour,http://www.ign.com/games/call-of-duty-finest-hour/ps2-550009,http://ps2.ign.com/articles/566/566655p1.html,19.99 USD,7.3,PS2 Xbox GCN,"November 16, 2004","http://www.ign.com/games/star-wars-battlefront-ii-2005/ps2-737697,http://www.ign.com/games/killzone/ps2-568333,http://www.ign.com/games/red-dead-revolver/ps2-481002,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.6,"Blood, Violence",T for Teen,Good
Konami,"Third-Person, Action",Konami JPN (KCEJ),"Stealth espionage action takes to the jungles in Metal Gear Solid 3: Snake Eater for PlayStation 2. In the struggle to achieve world peace and world dominance in the Cold War period, rivaling governments are secretly developing weapons technology that could threaten the future existence of life. Destined to be the first, a race ensues to become the ultimate nation. A special elite tactical soldier is summoned to penetrate deep in the heart of enemy territory and obtain Intel about ""Metal Gear"", a prototype weapon with nuclear capabilities. This is your mission and you must infiltrate alone. As ""Naked Snake,"" you must outsmart enemies with camouflage, close-quarters combat, stalking, interrogating, climbing, hunting and treating injuries in this critical chapter of the Metal Gear saga.",Metal Gear Solid 3: Snake Eater,http://www.ign.com/games/metal-gear-solid-3-snake-eater/ps2-536086,http://ps2.ign.com/articles/566/566279p1.html,15.99 USD,9.6,PS2,"November 17, 2004","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Amazing,9.5,"Blood and Gore, Intense Violence, Language, Sexual Themes",M for Mature,Amazing
Activision,"First-Person, Shooter",Spark Unlimited,"Call of Duty: Finest Hour is a squad-based console first-person shooter set in WWII. Head to the frontlines of combat to experience intense battlefield moments from World War II's most legendary conflicts including the Russian infantry charge at Stalingrad, the British PPA Commando raids in North Africa and the American led tank charges in Belgium -- through the eyes of citizen soldiers from an alliance of countries who together helped shape the course of modern history. Take on the Nazi war machine through authentic single-player combat missions and utilize an explosive arsenal of WWII weapons from the Russian, British, American and German armories, including pistols, machine guns, sniper rifles and grenades. Play as an American, British or Russian soldier, each with his own story.",Call of Duty: Finest Hour,http://www.ign.com/games/call-of-duty-finest-hour/xbox-550055,http://xbox.ign.com/articles/566/566497p1.html,19.99 USD,7.3,Xbox GCN PS2,"November 16, 2004","http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/doom-3/xbox-482119,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.7,"Blood, Violence",T for Teen,Good
Capcom,Fighting,Capcom Production Studio 2,"includes popular characters from five classic titles in the

and supporting Capcom fighting series:

, and

. Players must strategically use their combat systems to defeat their opponents as they square off in battle. Choosing the right fighter based on the strengths of their fighting systems is the key to victory, while the 20-plus available fighters provide varying styles from across the Capcom universe of games. Also available for the Microsoft Xbox.",Capcom Fighting Evolution,http://www.ign.com/games/capcom-fighting-evolution/ps2-683099,http://ps2.ign.com/articles/566/566484p1.html,29.99 USD,6.8,PS2 PS3 Xbox,"November 16, 2004","http://www.ign.com/games/tekken-5/ps2-681191,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/dragon-ball-z-budokai-3/ps2-679951,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.0,"Suggestive Themes, Violence",T for Teen,Okay
Konami,Music,"Harmonix, Secret Level","The first karaoke video game for the Xbox to include a vocal analyzer that measures the pitch and rhythm of a player's voice,

will feature more than 45 songs, including chart-topping hits like ""Billie Jean"", ""Like a Virgin"", and ""Celebration"", as well as 10 classic Motown hits from the original artists' recordings -- exclusive to the Xbox. Gamers can also download new music (for a fee) and create friends lists via Xbox Live support.",Karaoke Revolution [2004],http://www.ign.com/games/karaoke-revolution-2004/xbox-699108,http://xbox.ign.com/articles/566/566756p1.html,39.99 USD,8.3,Xbox PS2,"November 9, 2004","http://www.ign.com/games/dance-dance-revolution-ultramix-3/xbox-748608,http://www.ign.com/games/zillernet/xbox-844984,http://www.ign.com/games/mtv-music-generator-3-this-is-the-remix/xbox-492542,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.2,Suitable for Persons Ages Six and Older,E for Everyone,Great
Activision,"First-Person, Shooter","Spark Unlimited, EXAKT Entertainment","Call of Duty: Finest Hour is a squad-based console first-person shooter set in WWII. Head to the frontlines of combat to experience intense battlefield moments from World War II's most legendary conflicts including the Russian infantry charge at Stalingrad, the British PPA Commando raids in North Africa and the American led tank charges in Belgium -- through the eyes of citizen soldiers from an alliance of countries who together helped shape the course of modern history. Take on the Nazi war machine through authentic single-player combat missions and utilize an explosive arsenal of WWII weapons from the Russian, British, American and German armories, including pistols, machine guns, sniper rifles and grenades. Play as an American, British or Russian soldier, each with his own story.",Call of Duty: Finest Hour,http://www.ign.com/games/call-of-duty-finest-hour/gcn-550287,http://cube.ign.com/articles/566/566656p1.html,19.99 USD,7.0,GCN Xbox PS2,"November 16, 2004","http://www.ign.com/games/james-bond-007-nightfire/gcn-480685,http://www.ign.com/games/star-wars-rogue-squadron-iii-rebel-strike/gcn-546759,http://www.ign.com/games/star-fox-assault/gcn-481615,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Good,7.7,"Blood, Violence",T for Teen,Good
Ubisoft,"First-Person, Shooter",Red Storm Entertainment,"In the wake of one of North Korea's worst famines, an insidious North Korean general influences the government to secretly divert humanitarian aid to beef up its army, slowly gaining power in the process. In the midst of another North Korean famine, food riots begin rocking the countryside, and the rogue North Korean general assumes complete control of the army. Blaming China for the famine, he begins charging north to seize Chinese territory with tacit support from its new Russian ally.

China officially agrees to a multinational force to safeguard the China-North Korean border. Unofficially, the Ghosts and other special forces go in. Their mission: cripple the North Korean threat and depose the rogue general.",Tom Clancy's Ghost Recon 2,http://www.ign.com/games/tom-clancys-ghost-recon-2/xbox-675406,http://xbox.ign.com/articles/566/566498p1.html,19.99 USD,8.8,Xbox PS2 PC GCN,"November 16, 2004","http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/doom-3/xbox-482119,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.6,Violence,T for Teen,Great
Mobliss,Action,Pick Up and Play,,Haunted Planet,http://www.ign.com/games/haunted-planet/cell-714934,http://wireless.ign.com/articles/566/566470p1.html,,7.4,Cell,"Oct 1, 2004","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Good
Konami,Music,Konami HWI,"Konami's popular dancing series continues with DANCE DANCE REVOLUTION ULTRAMIX 2 for the Xbox. With more songs, more modes, and a definite increase in difficulty, newcomers and DDR experts will quickly break a sweat as they pound the game pad in time to the music. DDR ULTRAMIX 2 doesn't mess with the classic, unbeatable DDR pattern. Instead, it builds on it, adding new modes and online extras. Players have the option of creating their own DDR step routines with editor mode or counting burned calories in workout mode. New to Ultramix 2 is challenge mode. In this single player game, the dancer must reach certain goals to increase their skill levels. These goals include not missing any steps or, on later levels, not stepping on the poison arrows. For multiplayer fun, there are several new battle games that rate players on accuracy or score. Party mode, for up to four players, includes even more multiplayer games and extras, including attack mode (where accuracy can cause other players problems) and bomb mode (pass the hot potato with a few quick steps before it explodes!). Then there's quad mode, which has players dancing across four DDR mats put together in an effort to hit all the correct arrows. Whether a DDR newcomer or a master dancer, all gamers will find DANCE DANCE REVOLUTION ULTRAMIX 2 challenging. And with the added bonus of staying in shape, DDR ULTRAMIX will even keep gamers healthy it doesn't get any better than that.",Dance Dance Revolution Ultramix 2,http://www.ign.com/games/dance-dance-revolution-ultramix-2/xbox-682674,http://xbox.ign.com/articles/566/566352p1.html,39.99 USD,8.5,Xbox,"November 16, 2004","http://www.ign.com/games/dance-dance-revolution-ultramix-3/xbox-748608,http://www.ign.com/games/zillernet/xbox-844984,http://www.ign.com/games/mtv-music-generator-3-this-is-the-remix/xbox-492542,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.4,,E for Everyone,Great
Activision,Platformer,"Adrenium Games, Amaze Entertainment","is based on the book series and DreamWorks Picture starring Jim Carrey, Jude Law and Meryl Streep. It is the only game that lets players experience first-hand the misadventures of the savvy and resilient Baudelaire orphans as they narrowly escape from the clutches of the villainous Count Olaf who is after their inheritance. In the game, players switch between the three orphans, mastering each one's skills to solve puzzles and collect various items to build ingenious inventions. Players make their way across 20 levels filled with puzzle-solving and platforming challenges. Each of the three kids has their own unique talents and skills. There's Violet, the oldest child and the inventor of the family. Then there's the middle child, Klaus, the bookworm. And lastly, there's baby Sunny, who has a penchant for mischief and four very sharp teeth.",Lemony Snicket's A Series of Unfortunate Events,http://www.ign.com/games/lemony-snickets-a-series-of-unfortunate-events/ps2-653006,http://ps2.ign.com/articles/566/566221p1.html,19.99 USD,7.1,PS2 PC GBA Xbox Cell GCN,"November 9, 2004","http://www.ign.com/games/ratchet-and-clank/ps2-481057,http://www.ign.com/games/jak-and-daxter-the-precursor-legacy/ps2-16447,http://www.ign.com/games/jak-ii/ps2-535876,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Okay,6.5,Mild Violence,E for Everyone,Good
Nintendo,"Turn-Based, RPG",Tose Software,"GBA conversion of the first two games in the Final Fantasy series, both originally released on the Nintendo Famicom system (NES in America). Final Fantasy I casts you in the role of four nameless heroes on an adventure to find and return crystals of light. In addition to the ability to save anywhere and some gameplay changes, Square Enix also included a new dungeon called ""Soul of Chaos."" Within this dungeon rest four ""Chaos Spirits,"" along with some powerful items that didn't appear in the original and some well-known bosses from Final Fantasy lore. FFII features Maria, Guy, Leonheart and Frioniel, who attempt to protect the world from a massive empire. Square Enix included new gameplay elements as well as a story update in the form of a new chapter called ""Soul of Re-Birth."" This chapter features new events, monsters and items.",Final Fantasy I & II: Dawn of Souls,http://www.ign.com/games/final-fantasy-i-and-ii-dawn-of-souls/gba-479100,http://gameboy.ign.com/articles/569/569570p1.html,19.99 USD,8.5,GBA,"November 29, 2004","http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508,http://www.ign.com/games/pokemon-firered-version/gba-605909,http://www.ign.com/games/midways-greatest-arcade-hits/gba-17145,http://www.ign.com/games/v-rally-checkered-flag/gba-801468,http://www.ign.com/games/paperboy/gba-746808,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Great,8.5,"Fantasy Violence, Language",E for Everyone,Great
Gameloft,Sports,Gameloft,,Vijay Singh Pro Golf 2005,http://www.ign.com/games/vijay-singh-pro-golf-2005/cell-692950,http://wireless.ign.com/articles/569/569690p1.html,,8.1,Cell,"Nov 30, 2004","http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Great
Activision,Simulation,Impulse Games,Turn a limo into a fire truck or an SUV into a rock crawler. When you have completed your mission test it against its real-world equivalent. Do you have the skills to take a run-of-the-mill street ride and turn it into an awesome miracle of modern engineering and ingenuity.,Monster Garage: The Game,http://www.ign.com/games/monster-garage-the-game/xbox-699805,http://xbox.ign.com/articles/569/569685p1.html,19.99 USD,3.0,Xbox PC,"November 2, 2004","http://www.ign.com/games/playboy-the-mansion/xbox-664371,http://www.ign.com/games/the-sims-bustin-out/xbox-566356,http://www.ign.com/games/the-sims-1/xbox-498288,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Awful,3.5,"Drug and Alcohol Reference, Language, Mild Violence, Partial Nudity",T for Teen,Awful
Namco,Action,Namco,"Mr. Driller Drill Spirits offers the ultimate in drilling action, where players utilize the stylus and innovative dual-screen interface to avoid falling blocks and scramble for air capsules, in order to rescue their fellow Drillers, or collect power capsules to destroy the menacing Destroyer Drill! Players can play anytime, anywhere with various quick play modes or battle head-to-head with up to four other players through the Nintendo DS wireless capabilities.",Mr. Driller Drill Spirits,http://www.ign.com/games/mr-driller-drill-spirits/nds-682867,http://ds.ign.com/articles/569/569686p1.html,19.99 USD,6.5,NDS,"November 30, 2004","http://www.ign.com/games/the-legend-of-zelda-phantom-hourglass/nds-694756,http://www.ign.com/games/the-legend-of-zelda-spirit-tracks/nds-14333936,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Good,7.4,Suitable for Persons Ages Six and Older,E for Everyone,Okay
Atari,Compilation,Digital Eclipse Software,"Classic game compilation that spans an impressive array of game categories, including Arcade Originals, 2600 Arcade Games and 2600 Adventure Games, as well as numerous offerings in the Action, Sports, Mind, Casino, Racing and Space genres. Features 85 games that started a revolution, including 18 arcades games such as Asteroids, Battlezone, Missile Command, and Pong; 62 Atari 2600 games including Gravitar, Millipede and Super Breakout and five bonus titles, such as Off the Wall, Blackjack, Desert Falcon, Steeplechase and Sprintmaster.  Adding an innovative twist to each game are new Challenge Modes such as the psychedelic Trippy Mode, Time Warp and Double Speed, all of which push player's skills to the extreme, while a new 3D interface offers a polished portal into all the games.",Atari Anthology,http://www.ign.com/games/atari-anthology/xbox-699807,http://xbox.ign.com/articles/569/569214p1.html,19.99 USD,6.0,Xbox PS2,"November 16, 2004","http://www.ign.com/games/xbox-live-arcade/xbox-686886,http://www.ign.com/games/bundle-sega-gt-2002-jet-set-radio-future/xbox-497218,http://www.ign.com/games/taito-legends-2/xbox-815809,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.2,Gambling,E for Everyone,Okay
Atari,Compilation,Digital Eclipse Software,"Get back to your gaming roots with 85 games that helped start the videogame revolution, all faithfully reproduced in

. Eighteen classic arcade titles include some of the most addictive games ever, like Asteroids, Battlezone, Centipede, Missile Command, Tempest, Warlords, Pong, and Crystal Castles. Five bonus games, unseen since the 1980s have been included as well: Steeplechase, Off the Wall, Blackjack, Desert Falcon, and Sprintmaster. Atari rounds out the collection with 62 Atari 2600 favorites such as Adventure, Circus Atari, Millipede, Outlaw, Breakout, Gravitar, Submarine Commander, Swordquest, Yars' Revenge, Dodge, Maze Craze, Space War, Slot Racers, Quadrun, and many more. You can even put a new twist on the classics with a Time Warp, Trippy Mode, Double Speed, and other various challenge modes.",Atari Anthology,http://www.ign.com/games/atari-anthology/ps2-696383,http://ps2.ign.com/articles/569/569228p1.html,14.99 USD,6.0,PS2 Xbox,"November 16, 2004","http://www.ign.com/games/hitman-trilogy/ps2-944704,http://www.ign.com/games/metal-gear-solid-the-essential-collection/ps2-14233286,http://www.ign.com/games/devil-may-cry-5th-anniversary-collection/ps2-862127,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.0,Simulated Gambling,E for Everyone,Okay
Sony Online Entertainment,"Persistent Online, RPG",Sony Online Entertainment,"EverQuest II is a parallel online universe to the hugely successful gaming phenomenon EverQuest. Featuring breathtaking graphics and a vast, beautiful game world to explore, EverQuest II sets new standards in graphical realism as players are immersed in the game's epic storyline with thousands of other players online. Players will encounter more than 160 unique creatures as they journey across the majestic landscape of rolling hills, lush forests and bustling cities. Thousands of new items, hundreds of magical new spells and unlimited adventure await all who enter the world of EverQuest II. Choose from 16 races, 100 levels and 48 classes, own apartments, homes, guild houses and ships, and log information regarding quests, adventures, encounters, transactions and more in your In-Game Journal.",EverQuest II,http://www.ign.com/games/everquest-ii/pc-481244,http://pc.ign.com/articles/569/569141p1.html,39.99 USD,8.5,PC Web,"November 8, 2004","http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.2,"Suggestive Themes, Use of Alcohol, Violence",T for Teen,Great
THQ Wireless,Sports,Blue Heat,,NHL 5-on-5 Hockey,http://www.ign.com/games/nhl-5-on-5-hockey/cell-716633,http://wireless.ign.com/articles/568/568926p1.html,,8.2,Cell,"Nov 24, 2004","http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Great,8.3,,,Great
Sorrent,Sports,Creon Digital,,Foosball,http://www.ign.com/games/foosball/cell-716631,http://wireless.ign.com/articles/568/568925p1.html,,8.0,Cell,"Nov 24, 2004","http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Great
Ubisoft,"Third-Person, Action",Ubisoft Montreal,"The Old Man said to the Prince, ""Your fate has been written. You will die."" Enter the dark underworld of

, the sword-slashing sequel to the critically acclaimed

. Hunted by Dahaka, an immortal incarnation of Fate seeking divine retribution, the Prince embarks upon a path of both carnage and mystery to defy his preordained death. His journey leads to the infernal core of a cursed island stronghold harboring mankind's greatest fears. Only through grim resolve, bitter defiance and the mastery of deadly new combat arts can the Prince rise to a new level of warriorship -- and emerge from this ultimate trial with his life.",Prince of Persia: Warrior Within,http://www.ign.com/games/prince-of-persia-revelations/ps2-654709,http://ps2.ign.com/articles/568/568834p1.html,19.99 USD,8.5,PS2 GCN GBA iPad PS3 iPhone Cell Xbox PC PSP,"December 2, 2004","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.6,"Blood and Gore, Intense Violence, Sexual Themes",M for Mature,Great
Ubisoft,"Third-Person, Action",Ubisoft Montreal,"The Old Man said to the Prince, ""Your fate has been written. You will die."" Enter the dark underworld of

, the sword-slashing sequel to the critically acclaimed

. Hunted by Dahaka, an immortal incarnation of Fate seeking divine retribution, the Prince embarks upon a path of both carnage and mystery to defy his preordained death. His journey leads to the infernal core of a cursed island stronghold harboring mankind's greatest fears. Only through grim resolve, bitter defiance and the mastery of deadly new combat arts can the Prince rise to a new level of warriorship -- and emerge from this ultimate trial with his life.",Prince of Persia: Warrior Within,http://www.ign.com/games/prince-of-persia-revelations/gcn-654713,http://cube.ign.com/articles/568/568832p1.html,19.99 USD,8.6,GCN GBA iPad PS3 iPhone Cell PS2 Xbox PC PSP,"December 2, 2004","http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.4,"Blood and Gore, Intense Violence, Sexual Themes",M for Mature,Great
Ubisoft,"Third-Person, Action",Ubisoft Montreal,"The Old Man said to the Prince, ""Your fate has been written. You will die."" Enter the dark underworld of

, the sword-slashing sequel to the critically acclaimed

. Hunted by Dahaka, an immortal incarnation of Fate seeking divine retribution, the Prince embarks upon a path of both carnage and mystery to defy his preordained death. His journey leads to the infernal core of a cursed island stronghold harboring mankind's greatest fears. Only through grim resolve, bitter defiance and the mastery of deadly new combat arts can the Prince rise to a new level of warriorship -- and emerge from this ultimate trial with his life.",Prince of Persia: Warrior Within,http://www.ign.com/games/prince-of-persia-revelations/xbox-654733,http://xbox.ign.com/articles/568/568731p1.html,19.99 USD,8.7,Xbox GCN GBA iPad PS3 iPhone PC PS2 Cell PSP,"December 2, 2004","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/tom-clancys-splinter-cell-chaos-theory/xbox-683200,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.5,"Blood and Gore, Intense Violence, Sexual Themes",M for Mature,Great
Global Star,Sports,Hypnotix,"The shameless bunch from the Outlaw series returns to the repressed world of golf with their outrageously twisted antics. Scantily clad babes and deviant thugs take to the course and give a whole new meaning to playing from the rough. Anyone and everyone can grab some balls and spin, hook and slice their way into the action, where a state-of-the-art golf engine and 10 over-the-top characters turn boring old golf into a rowdy and tasteless display of uninhibited fun. Features a new fighting system that lets you beat up your caddie to increase composure, as well as a new cart driving system that lets you perform cart tricks like donuts, jumps, and slides.",Outlaw Golf 2,http://www.ign.com/games/outlaw-golf-2/ps2-567895,http://ps2.ign.com/articles/568/568809p1.html,19.99 USD,7.1,PS2 Xbox,"November 24, 2004","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/atari-racing-collection/ps2-483265,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.3,"Crude Humor, Language, Sexual Themes, Violence",M for Mature,Good
