publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Cenega,"Real-Time, Strategy",Plastic Reality,"A 3D real time strategy game set on the Korean peninsula between 1950-53 during the conflict between North and South Korea. Features 12 missions spread over four campaigns, each with its own unique setting. Korea: Forgotten Conflict provides both real and original locations using approved military tactics, facilities and equipment. The environments are played through a scalable 'glass eye' view, as you decide your strategy and tactics whilst on the move. In game film sequences reinforce the atmosphere and realism within this fully interactive environment. Although there were 450,000 Allies lost in conflict (and, to date, there are still more than 8,000 servicemen unaccounted for), Communist casualties amounted to nearly 2 million. Maybe you can lessen these numbers.",Korea: Forgotten Conflict,http://www.ign.com/games/korea-forgotten-conflict/pc-550078,http://pc.ign.com/articles/474/474723p1.html,24.99 USD,5.0,PC,"Nov 2, 2003","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Mediocre,5.0,Violence,T for Teen,Mediocre
NovaLogic,"First-Person, Shooter",Ritual Entertainment,"Delta Force - Black Hawk Down: Team Sabre features two new single player campaigns that take Delta Force deep into the jungles of Colombia in search of drug lords, then on to battle terrorist factions in and around Iran's island oilfields. 

Fly helicopters over vast terrains, steer Zodiac's along winding rivers or commandeer and control attack vehicles, as teammates provide cover with a variety of mounted weapons. Team Saber also contains a number of new multiplayer features, including fully controllable vehicles that let players wage war on land, sea and from the air. Over 30 new multiplayer maps will also be included.",Delta Force: Black Hawk Down -- Team Sabre,http://www.ign.com/games/delta-force-black-hawk-down-team-sabre/pc-567998,http://pc.ign.com/articles/474/474267p1.html,19.99 USD,7.4,PC PS2 Mac Cell,"Jan 21, 2004","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.9,"Blood, Violence",T for Teen,Good
Disney Internet Group,Puzzle,DC Studios,"The cell version of Haunted Mansion is more of a puzzle game than an actioner. You must complete a series of rooms by dispersing ghosts with your flashlight, sealing off ghost generators, and turning the lights on before moving on to the next area. Clearing a room is a several step affair. First, you must eliminate the initial batch of ghosties by blasting them with your flashlight beam, then you must search the paintings on the wall. Seal off generator hot spots with your flashlight (otherwise new ghosts will lurch out of the walls and attempt to turn the lights off). As soon as the lights are one, you can unlock the door and move on to the next room.",The Haunted Mansion,http://www.ign.com/games/the-haunted-mansion/cell-640047,http://wireless.ign.com/articles/474/474469p1.html,,7.5,Cell PS2 GCN GBA Xbox,"Jan 9, 2004","http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/3d-tower-bloxx-deluxe/cell-14232300,http://www.ign.com/games/xxx-puzzle/cell-761657,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Good
Vivendi Games,"Third-Person, Action","Black Isle Studios, Interplay","Return to the troubled city of Baldur's Gate for an entirely new adventure for the PlayStation 2 and Xbox.

stars a cast of five new customizable heroes, each with unique strengths and abilities. Hack, slash, and cast dazzling spells in over 40 levels, spanning four epic acts.

Create your own powerful weapons with the aid of a new item creation system, where crude materials can be forged into custom armor and weaponry. Search numerous hidden areas and discover hundreds of items while your character grows stronger and learns new abilities with experience. Progress through the branching story alone, or with a friend for a two-player co-op quest.",Baldur's Gate: Dark Alliance II,http://www.ign.com/games/action-replay-ultimate-codes-baldurs-gate-dark-alliance-ii/ps2-546071,http://ps2.ign.com/articles/473/473910p1.html,29.99 USD,8.4,PS2 Xbox,"January 20, 2004","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/kingdom-hearts-ii/ps2-550308,http://www.ign.com/games/kingdom-hearts-ii/ps2-853598,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.6,"Blood, Use of Alcohol, Violence",T for Teen,Great
Vivendi Games,"Third-Person, Action",Black Isle Studios,"Return to the troubled city of Baldur's Gate for an entirely new adventure for the PlayStation 2 and Xbox.

stars a cast of five new customizable heroes, each with unique strengths and abilities. Hack, slash, and cast dazzling spells in over 40 levels, spanning four epic acts. 

Create your own powerful weapons with the aid of a new item creation system, where crude materials can be forged into custom armor and weaponry. Search numerous hidden areas and discover hundreds of items while your character grows stronger and learns new abilities with experience. Progress through the branching story alone, or with a friend for a two-player co-op quest.",Baldur's Gate: Dark Alliance II,http://www.ign.com/games/action-replay-ultimate-codes-baldurs-gate-dark-alliance-ii/xbox-546078,http://xbox.ign.com/articles/473/473964p1.html,34.99 USD,8.4,Xbox PS2,"January 20, 2004","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/gladius/xbox-481748,http://www.ign.com/games/marvel-ultimate-alliance/xbox-762707,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.4,"Blood, Use of Alcohol, Violence",T for Teen,Great
SK Media,Action,"MachineWorks Northwest, 3D Realms","The mobile installment in the franchise plays more like Duke's old-school 2D adventures than the recent round of 3D FPS games. Duke Nukem Mobile is a fast,  furious sidescrolling shooter with plenty of the voice sample one-liners the series is famous far.  Duke runs from left to right (and sometimes back again), clearing out aliens that have descended to earth with one mission: destroy humanity. The Duke isn't about to tolerate this, so with gun in hand, you must clear out each level. There is usually a locked door at the end of each street or alley, so keep blasting until the keycard appears in the entrails of a fallen foe. Some enemies drop armor and health, but always be on the lookout for abandoned ammo.",Duke Nukem Mobile,http://www.ign.com/games/duke-nukem-mobile/cell-638574,http://wireless.ign.com/articles/472/472639p1.html,,8.5,Cell TAP,"Jan 15, 2004","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Great,8.3,,,Great
Capcom,"Third-Person, Action",Capcom Production Studio 8,"Second part in the Ghouls 'n' Ghosts off-shoot series. This time, Maximo teams up with the Grim Reaper himself to oppose an army of undead, powered by human souls. The game picks up where the last one ended. On the search for his lost love, Sophia, Maximo rushes to the rescue of a threatened village. What appears to be an isolated incident soon explodes into all out war. The Army of Zin is marching across the land, and their ranks grow with every life they take. Features 30 combat moves and combos, tons of new weapons, and five new environments containing 21 levels, 6 bosses, and over 20 enemies.",Maximo vs. Army of Zin,http://www.ign.com/games/maximo-vs-army-of-zin/ps2-480823,http://ps2.ign.com/articles/463/463941p1.html,19.99 USD,8.8,PS2 PS3,"January 20, 2004","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.5,"Animated Blood, Violence",T for Teen,Great
Konami,Fighting,Konami,"3D update of the classic 16-bit Konami beat 'em up, faithfully recreating the universe of FoxBox's TMNT animated series. Players can choose to be their favorite Teenage Mutant Ninja Turtle and master their ultimate ninja skills in an action packed world. As Leonardo, Michelangelo, Donatello or Raphael, one or two players can roam NYC streets, scour underground sewers and fight your way across rooftops on a collision course with The Shredder and his vile pack of Foot Ninjas. The game features two different modes: VS (2 player competitive) and story mode (single player and 2 co-operative), spanning six stages with more than 35 levels.",Teenage Mutant Ninja Turtles [2003],http://www.ign.com/games/teenage-mutant-ninja-turtles-2003/pc-498325,http://pc.ign.com/articles/463/463577p1.html,14.99 USD,5.3,PC GBA PS2 Xbox GCN,"November 27, 2003","http://www.ign.com/games/dragon-ball-xenoverse/pc-20026694,http://www.ign.com/games/mortal-kombat-x/pc-20019316,http://www.ign.com/games/street-fighter-5/pc-20028616,http://www.ign.com/games/lords-of-the-fallen/pc-131477,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/guacamelee/pc-20003228,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.6,"Animated Violence, Realistic Violence",E for Everyone,Mediocre
Whiptail Interactive,"First-Person, Shooter",Running With Scissors,"Special multiplayer edition of Postal 2 (upgrade also available via download for owners of the original). In addition to an enhanced single player mode featuring two new levels, Share the Pain offers four multiplayer types: Snatch: featuring the Postal Babes! Snatch the enemy's babe and score; Grab: 10 bags, each makes you stronger than the last; Deathmatch: Choose from 25 characters including the Gimp and Gary Coleman; and Team Deathmatch: Choose from 19 outrageous teams including Team Taliban and The Rednecks. The upgrade features 14 new levels including multiplayer enhanced variations on landmarks, customizable game settings and a full-fledged level editor.",Postal 2: Share the Pain,http://www.ign.com/games/postal-2/pc-623604,http://pc.ign.com/articles/463/463567p1.html,19.99 USD,5.6,PC Mac,"Dec 18, 2003","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.2,"Blood and Gore, Intense Violence, Mature Humor, Mature Sexual Themes, Strong Language, Use of Drugs",M for Mature,Mediocre
"JoWooD Entertainment AG, Encore","Economic, Simulation",JoWooD Entertainment AG,"In Wildlife Park you must build an animal park from scratch, managing it so your visitors will spend their money. You begin with just the park area, a ticket booth and some money. From there you can buy animals, build the zoo, hire employees and then open the gates and let the visitors come. Wildlife Park offers a variety of terrains with different climates and themes, 45 detailed, animated and simulated species such as mammals, reptiles, and marine animals, realistic animal behavior, 10 different employee types, from zookeeper to vet, and a 3D construction engine that allows for landscaping at various heights.",Wildlife Park,http://www.ign.com/games/wildlife-park/pc-487565,http://pc.ign.com/articles/463/463370p1.html,17.99 USD,6.8,PC,"Dec 8, 2003","http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.9,Suggestive Themes,E for Everyone,Okay
Midway  Games,Action,Raylight Studios,"A 2D platformer with 3D elements, Ozzy & Drix is based on the hit cartoon series from the Kids' WB! which in turn is based on the movie Osmosis Jones. Join the gross-out adventures of a white blood cell ""cop,"" Ozzy, and his over-the-counter cold pill sidekick, Drix. Fans of the hit series will now be part of the action on Game Boy Advance. Whiz down a blood cell highway in the ""Cel Camino,"" provide protection from the dreaded ""Phlegm-alanche,"" face off against nemesis Spryman and Gluteus and more as Ozzy & Drix live and play in their world inside teenage boy Hector Cruz.",Ozzy & Drix,http://www.ign.com/games/ozzy-drix/gba-566978,http://gameboy.ign.com/articles/463/463320p1.html,17.99 USD,3.5,GBA,"December 17, 2003","http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Mediocre,5.1,"Comic Mischief, Mild Animated Violence, Mild Realistic Violence",E for Everyone,Awful
Hands-On Mobile (aka MFORMA),Board,Pico Mobile,"Archon-like strategy game. Two sides sit across from each other on a chess-like board. Every character has its own limited range of movement. Strategically take squares on the board, and when another character occupies a space you want/need, you duke it out in a short action sequence. The action sequences take place in different kinds of terrain. Forests, rocky regions, and desert are a few of the territories in dispute. Weather effects also come into play. Should you challenge a flying beast for a space currently drenched by a torrential downpour, you will be at an immediate advantage, as wet wings slows down your opponent.",Maelstrom,http://www.ign.com/games/maelstrom/cell-628674,http://wireless.ign.com/articles/463/463390p1.html,,5.5,Cell Mac,"Jan 1, 2003","http://www.ign.com/games/sea-battle/cell-764610,http://www.ign.com/games/yahtzee-deluxe/cell-753062,http://www.ign.com/games/av-mah-jong/cell-759610,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Mediocre
Hip Interactive,Action,Light and Shadow Productions,"Part platformer, part action shooter, CT Special Forces casts players in the role of the elite Counter-Terrorist Special Forces (CTSF) commando -- weapons experts, who are highly trained, heavily armed and ready to intervene in all the world's hot spots. The game offers three playable characters and two distinct modes: platform-action mode (ground missions) and shoot'em-up mode (air missions). Using state-of-the-art weaponry, including assault rifles, flame throwers, grenades, and rocket launchers, players battle themselves through 12 different levels, from a city in the jungle to snow-covered mountains. A link-up co-operative mode lets to players team up and fight side by side.",CT Special Forces,http://www.ign.com/games/ct-special-forces/gba-480575,http://gameboy.ign.com/articles/463/463169p1.html,19.99 USD,6.0,GBA PS,"January 2, 2004","http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Good,7.2,Mild Realistic Violence,T for Teen,Okay
Jellyvision,Trivia,Jellyvision,"Sixth edition of the fast-paced PC trivia game. In case you're not familiar with the series, YdKJ is a voice-acted quiz game with innovative question formats and suggestive themes, and some ""ribald sound effects."" You Don't Know Jack 6: The Lost Gold features over 300 all new golden trivia nuggets, for one, two, or three players. The makers promise hours and hours of hot game play action -- ""that's more time than you've spent doing anything!"" Boasting an easy install process, jewel case (wow! Real jewels?) and a tri-fold insert, the Jellyvision-made game requires Windows 98/2000/NT/XP and a 500MHz or better processor.",You Don't Know Jack 6: The Lost Gold,http://www.ign.com/games/you-dont-know-jack-6-the-lost-gold/pc-627918,http://pc.ign.com/articles/463/463161p1.html,,7.3,PC,"Jan 5, 2004","http://www.ign.com/games/who-wants-to-be-a-millionaire-2nd-edition-uk/pc-832835,http://www.ign.com/games/you-dont-know-jack/pc-100236,http://www.ign.com/games/who-wants-to-be-a-millionaire-1999/pc-13563,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.1,"Comic Mischief, Strong Language, Suggestive Themes",T for Teen,Good
THQ,Fighting,Sonic Team,"Sonic Battle brings furious combat action to the GBA, as Sonic and his friends set out to determine which one of them is really the best fighter! Choose from eight characters such as Sonic, Tails, and Knuckles, each with their own strengths and weaknesses. Choose the arena, set the rules, customize your special attacks, and then engage in non-stop battles. With three types of special attacks, as well as Ground, Aerial, and Defense fighting techniques, you can customize your character to suit your fighting style. Up to four friends can link their systems together using the Game Boy Advance Game Link cable for team battles, and then combine special attacks into devastating combos.",Sonic Battle,http://www.ign.com/games/sonic-battle/gba-552368,http://gameboy.ign.com/articles/462/462741p1.html,19.99 USD,8.0,GBA,"January 7, 2004","http://www.ign.com/games/dragon-ball-z-supersonic-warriors/gba-667042,http://www.ign.com/games/mortal-kombat-tournament-edition/gba-536084,http://www.ign.com/games/super-street-fighter-ii-turbo/gba-16204,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Great,8.1,"Mild Animated Violence, Mild Realistic Violence",E for Everyone,Great
Interplay,Action,Interplay,"Taking place in a time period between the two PC games (Fallout 1 and Fallout 2), this action-RPG based on the Dark Alliance engine sees the player character join the Brotherhood of Steel, a band of vigilant humans seeking to maintain peace in the now trademark grim post-apocalyptic world. The player's team finds itself instantly engaging in battles with raiders, mutants and a bevy of radioactive nightmares using a mixture of 50 different up-close melee and ranged weapons. Gamers can get right into the mix in the single-player, story driven game, or if a close friend is at hand, both can start up a co-op game to play from start to finish.",Fallout: Brotherhood of Steel,http://www.ign.com/games/fallout-brotherhood-of-steel/xbox-536250,http://xbox.ign.com/articles/462/462962p1.html,19.99 USD,7.5,Xbox PS2,"January 13, 2004","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/gladius/xbox-481748,http://www.ign.com/games/marvel-ultimate-alliance/xbox-762707,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.2,Blood and Gore,M for Mature,Good
TDK Mediactive,Shooter,Starsphere Interactive,"Space shooter, set in the classic Star Trek universe. Keeping with the spirit of the series, Shattered Universe sets a plot rolling with an accidental trip through a vortex and a long struggle home. Captain Sulu, voiced by George Takei himself, is in charge of the USS Excelsior and after trying to rescue Commander Chekov (Walter Koenig), he gets sucked across space through a vortex to the far reaches of the universe. Of course, the vortex gets destroyed in the process, stranding him and his crew in hostile territory. As a fighter pilot, the gamer's role is to clear the way for the USS Excelsior to make it back home safely.",Star Trek: Shattered Universe,http://www.ign.com/games/star-trek-shattered-universe/ps2-16412,http://ps2.ign.com/articles/520/520856p1.html,39.99 USD,3.9,PS2 Xbox,"January 13, 2004","http://www.ign.com/games/star-wars-battlefront-ii-2005/ps2-737697,http://www.ign.com/games/killzone/ps2-568333,http://www.ign.com/games/call-of-duty-finest-hour/ps2-550009,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Mediocre,5.8,Violence,E for Everyone,Awful
Atari,Hunting,Coresoft,"PlayStation 2 installment in the long-running hunting game series. Players select from 17 different weapons, including shotguns, rifles, and bows to hunt game animals. The game features four varieties of deer, three types of bear (black, brown, and grizzly), mountain lions, pronghorn, goats, elk, big horn sheep and moose, as well as smaller in-game animals like squirrels, raccoons, turkeys, and wolves. The developers also included off-road vehicles like ATVs, snowmobiles and boats to let players explore the various hunting locations set in Montana, British Columbia, Maine, Idaho, Mexico, Wisconsin, Tennessee and Colorado. Up to eight players can go head-to-head in the online tournament mode.",Deer Hunter,http://www.ign.com/games/deer-hunter-14251108/ps2-552161,http://ps2.ign.com/articles/462/462878p1.html,12.99 USD,5.0,PS2,"December 23, 2003","http://www.ign.com/games/rapala-pro-fishing/ps2-690594,http://www.ign.com/games/cabelas-big-game-hunter-2002/ps2-491756,http://www.ign.com/games/fishermans-challenge/ps2-482696,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Okay,6.8,"Blood, Violence",T for Teen,Mediocre
Square Enix,"Persistent Online, RPG",Square Enix,"Squaresoft's legendary Final Fantasy series embarks on an entirely new adventure where players from around the world will be able to join forces for an online RPG quest. Players from around the world control the fate of the world of Vana'diel as they volunteer for missions to defend its nations and people. Customizable characters allow players to tailor physical attributes and skills to suit individual tastes. Adventures span over 100 different areas such as mountains, deserts, oceans, castles and dungeons. Environments take on a life of their own as time and weather constantly change. Fight, explore, email and chat with other people from around the world. Though released separately in Japan, the US FFXI includes the expansion pack Rise of the Zilart.",Final Fantasy XI,http://www.ign.com/games/final-fantasy-xi/pc-17388,http://rpgvault.ign.com/articles/462/462382p1.html,29.99 USD,8.0,PC PS2 Xbox 360 PS2 PC PS2,"October 28, 2003","http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.2,"Animated Blood, Violence",T for Teen,Great
Bandai,"Third-Person, Action",CyberConnect2,"The fourth and final installment of a four-part serial role-player that simulates an online RPG experience, .hack//QUARANTINE finishes the story of a young player named Kite and reveals the origin of the data bug outbreak.

Notable changes are much more difficult and smarter enemies in comparison to the last game, and the extra server. We have a ways to go before turning the final page in the last chapter of this unique and interesting series, so it's still possible that there are other new additions to speak of.

As an added bonus, QUARANTINE ships with a special 45-minute Anime DVD that ties in directly with the story (.hack//Liminality Vol. 4: Trismegistus).",.hack//QUARANTINE (Part 4),http://www.ign.com/games/hackquarantine-demo-disc/ps2-499465,http://ps2.ign.com/articles/462/462425p1.html,49.99 USD,8.3,PS2,"January 13, 2004","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/kingdom-hearts-ii/ps2-550308,http://www.ign.com/games/kingdom-hearts-ii/ps2-853598,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.6,"Mature Sexual Themes, Mild Animated Violence",T for Teen,Great
Hudson Soft,Action,Hudson Soft,"Cell phone port of the old arcade hit. Burgertime is a perfect example of the old adage: simple is best. As a chef, you simply must finish off orders by running over ingredients while avoiding nasty, jealous food. The game plays just like the classic arcade title it's based on. As you dash about the board, you must keep an eye on the evil wieners that have it in for you. Shake your pepper at them with the ""5"" key to temporarily freeze them. While frozen, either dump a ingredient on them from above, or finish running across a patty while they're standing on it. Big points.",BurgerTime,http://www.ign.com/games/burgertime/cell-627832,http://wireless.ign.com/articles/462/462764p1.html,,7.5,Cell PS2 Aquarius 2600 Intv Coleco Arcade TI-99,"Jan 1, 2004","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Okay,6.6,,,Good
TDK Mediactive,Racing,Steel Monkeys,"Live the dream. Drive the cars. Play the game! TDK Mediactive invites car fans to celebrate the Corvette 50th anniversary in style with over 80 Corvette models to choose from. It all takes place on an obstacle filled race down Route 66 from Chicago to Los Angeles. The 3D racer features more than 80 perfectly rendered production Corvette models from '53 to '03, plus a lineup of exclusive show cars. Players choose from 6 characters, 15 official production colors, and race in multiple environments from Chicago to LA. Also offers the ability to opgrade the 'Vettes' engine and suspension and let the drive feel the effect of real car physics.",Corvette,http://www.ign.com/games/corvette/xbox-566697,http://xbox.ign.com/articles/490/490460p1.html,9.99 USD,6.2,Xbox PC GBA PS2,"December 10, 2004","http://www.ign.com/games/forza-motorsport/xbox-682857,http://www.ign.com/games/need-for-speed-most-wanted/xbox-740898,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/xbox-679033,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Okay,6.8,No Descriptors,E for Everyone,Okay
Jack Of All Games,Sports,Mud Duck Productions,"An Xbox bowling game licensed by the well-known bowling manufacturer. The game features head-to-head bowling against other pros, a Create-a-Ball and Create-a-Bowler mode, and a realistic bowling physics simulation in gameplay. The game supports up to four players off-line. Players use a special meter in the lower left corner of the screen to determine speed, spin and power of their roll. AMF Bowling 2004 also features real-life pro bowlers, represented in polygonal form. There is also a create-a-bowler mode that lets players make their own original bowler (or model one after a real bowler), as well as a create a ball mode that offers different textures and designs to choose from.",AMF Bowling 2004,http://www.ign.com/games/amf-bowling-2004/xbox-627143,http://xbox.ign.com/articles/490/490033p1.html,19.99 USD,5.0,Xbox,"November 14, 2003","http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Mediocre,5.4,No Descriptors,E for Everyone,Mediocre
"The Adventure Company, DreamCatcher Interactive",Adventure,258 Productions,"Adventure game sequel. The world has seen all kinds of weapons of mass destruction: nuclear, chemical and biological. Now the threat is digital. A virus, simple in concept yet catastrophic in effect, has been developed. Its target is the communication systems of the world. It will shut down all digital entertainment, economic trade and cripple the military, causing breaches in all security systems and global mass chaos. There is only enough time to send one operative. His codename: Raven. His mission: to find the virus, copy it and then destroy the research lab where it is located.",Traitors Gate 2: Cypher,http://www.ign.com/games/traitors-gate-2-cypher/pc-552548,http://pc.ign.com/articles/490/490147p1.html,4.99 USD,5.0,PC,"Oct 28, 2003","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Bad,4.0,Mild Violence,T for Teen,Mediocre
